fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,90760000000,49399000000,2057000000,2057000000,None,None,2043000000,None,None,197000000,197000000,None,60520000000,50900000000,47342000000,None,None,81505000000,None,None,None,None,None,1548000000,None,1548000000,None,None,1548000000,None,None,8311000000,3199000000,1512000000,1000000,428434170,GNW
2024-06-30,USD,87543000000,3735000000,1932000000,1932000000,-25294000000,None,1981000000,None,None,197000000,197000000,-1884000000,58359000000,48636000000,1254000000,3735000000,None,78190000000,-17064000000,None,None,None,None,77541000000,None,1564000000,None,None,1564000000,-17064000000,None,8459000000,3163000000,1428000000,1000000,434010505,GNW
2024-03-31,USD,89192000000,3957000000,1952000000,1952000000,-26025000000,None,2036000000,None,None,197000000,197000000,-1934000000,59062000000,49441000000,1298000000,3957000000,None,80313000000,-17615000000,None,None,None,None,79640000000,None,1579000000,None,None,1579000000,-17615000000,None,8006000000,3126000000,1352000000,1000000,439599677,GNW
2023-12-31,USD,90817000000,4234000000,2215000000,2215000000,-68021000000,None,2150000000,None,None,198000000,198000000,None,59751000000,47177000000,1372000000,4234000000,None,82482000000,43000000,None,None,None,10000000,81982000000,None,1584000000,None,None,1584000000,-18373000000,None,7480000000,3063000000,1213000000,1000000,446823204,GNW
2023-09-30,USD,85466000000,45961000000,1993000000,1993000000,-21634000000,None,1779000000,None,None,199000000,199000000,None,56701000000,47030000000,43968000000,4039000000,None,76588000000,-16964000000,None,None,None,None,1602000000,None,1602000000,None,None,1602000000,-16964000000,None,8056000000,3028000000,1426000000,1000000,452722552,GNW
2023-06-30,USD,89844000000,5660829000,2173000000,691416000,-4101000000,None,2155000000,None,None,201000000,201000000,None,58803000000,4925888000,4925888000,4101000000,None,81577000000,-18421000000,None,None,None,None,744100000,None,1601000000,None,None,1601000000,-18421000000,None,7460000000,2947000000,1398000000,1000000,467000000,GNW
2023-03-31,USD,91178000000,68675000000,1752000000,1752000000,-3780000000,None,2207000000,None,None,203000000,203000000,131000000,59842000000,60542000000,47381000000,3780000000,None,82953000000,-18877000000,None,None,None,None,-11000000,None,1600000000,None,None,1600000000,-18877000000,81353000000,7432000000,2833000000,1259000000,1000000,487000000,GNW
2022-12-31,USD,89714000000,3000000,1799000000,61390000000,-79702000000,3000000,1585000000,None,None,241000000,203000000,38000000,58948000000,47468000000,46583000000,3676000000,None,81328000000,6000000,None,None,None,7000000,75703000000,None,1611000000,None,None,1611000000,-4201000000,None,7631000000,2764000000,1139000000,1000000,495000000,GNW
2022-09-30,USD,85939000000,-7000000,1561000000,60667000000,-80537000000,None,1770000000,None,None,237000000,237000000,None,58490000000,59106000000,46489000000,3305000000,None,75890000000,181000000,None,None,None,None,183000000,None,1622000000,None,None,1622000000,-2000000,74268000000,9291000000,2734000000,2924000000,1000000,503000000,GNW
2022-06-30,USD,89068000000,51010000000,1724000000,63745000000,-12492000000,None,1283000000,None,None,236000000,236000000,None,61468000000,62021000000,49529000000,-16874000000,None,76497000000,3000000,None,None,None,None,1773000000,None,1773000000,None,None,1773000000,3000000,74724000000,11820000000,2715000000,2820000000,1000000,508000000,GNW
