fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,877903000,545745000,8489000,426307000,71880000,30175000,332158000,69689000,55787000,254493000,167395000,87098000,426800000,None,426307000,5145000,1049000,181668000,94920000,17944000,None,None,None,86748000,None,None,None,None,None,None,86748000,696235000,None,None,2000,23362000,SITM
2024-06-30,USD,878555000,553567000,16637000,435881000,70785000,20986000,324988000,58689000,51694000,258247000,171149000,87098000,435900000,None,435881000,5928000,996000,186043000,80363000,14489000,None,None,None,105680000,None,None,None,None,None,None,105680000,692512000,None,None,2000,23132000,SITM
2024-03-31,USD,942623000,618175000,96275000,421006000,74376000,16774000,324448000,53394000,47869000,262334000,175236000,87098000,421000000,None,421006000,6435000,1138000,246413000,119397000,10790000,None,None,None,127016000,None,None,None,None,None,None,127016000,696210000,None,None,2000,22872000,SITM
2023-12-31,USD,951683000,623242000,9468000,518733000,65539000,21861000,328441000,54685000,44422000,264177000,177079000,87098000,518700000,None,518733000,4078000,1317000,243631000,121394000,8690000,None,None,None,122237000,None,None,None,None,None,None,122237000,708052000,None,None,2000,22692000,SITM
2023-09-30,USD,747687000,666901000,16711000,551398000,64539000,25182000,80786000,55916000,41016000,5665000,5665000,None,None,None,551398000,5932000,10351000,37345000,31280000,12320000,None,None,None,6065000,None,None,None,None,None,None,0,710342000,None,None,2000,22456000,SITM
2023-06-30,USD,745504000,662977000,30375000,544299000,64252000,15769000,82527000,56295000,37738000,6206000,6206000,None,None,None,544299000,4931000,10477000,37237000,30462000,9762000,None,None,None,6775000,None,None,None,None,None,None,2000,708267000,None,None,2000,22210000,SITM
2023-03-31,USD,746428000,666544000,38265000,537818000,60011000,21464000,79884000,57487000,34446000,4800000,4800000,None,None,None,537818000,5761000,7370000,32768000,25206000,8186000,None,None,None,7562000,None,None,None,None,None,None,91000,713660000,None,None,2000,21952000,SITM
2022-12-31,USD,750616000,669067000,34603000,529494000,57650000,41229000,81549000,58772000,31223000,5205000,5205000,0,528900000,None,529494000,2973000,6724000,42136000,33794000,14881000,None,None,None,8342000,None,None,None,None,None,None,193000,708480000,None,None,2000,21702000,SITM
2022-09-30,USD,738054000,662208000,41608000,522178000,45385000,44896000,75846000,56114000,28162000,4731000,4731000,None,None,None,522178000,4444000,3879000,43612000,35004000,16552000,None,None,None,8608000,None,None,None,None,None,None,73000,694442000,None,None,2000,21436000,SITM
2022-06-30,USD,733963000,660779000,None,None,34383000,38724000,73984000,51920000,25461000,5103000,5103000,None,None,None,None,3458000,5475000,53679000,43617000,21619000,None,None,None,10062000,None,None,None,None,None,None,1065000,680284000,None,None,2000,21286000,SITM
2022-03-31,USD,698048000,637748000,None,None,30753000,30651000,61100000,44211000,23165000,5193000,5193000,None,None,None,None,1812000,218000,44174000,34073000,12508000,None,None,None,10101000,None,None,None,None,None,None,1160000,653874000,None,None,2000,21042000,SITM
2021-12-31,USD,678209000,625943000,559461000,None,23630000,38376000,53066000,37902000,21102000,6777000,6777000,None,None,None,None,2078000,193000,45712000,37385000,13103000,None,None,None,8327000,None,None,None,None,None,None,1929000,632497000,None,None,2000,20825000,SITM
