fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,80929000,35005000,13100000,13100000,None,7210000,45924000,1945000,None,36881000,17537000,19344000,None,None,None,14691000,81000,33817000,22649000,4932000,None,3671000,4946000,11168000,5057000,8760000,3671000,5089000,8760000,12771000,2297000,47112000,None,-86928000,0,21798554,FTHM
2024-06-30,USD,80220000,33924000,10400000,10400000,None,7919000,46296000,2015000,None,36763000,17419000,19344000,None,None,None,15566000,48000,27084000,22286000,4866000,None,3497000,14781000,4798000,5562000,3588000,3497000,91000,3588000,2639000,344000,53136000,None,-78807000,0,21007879,FTHM
2024-03-31,USD,78248000,22290000,5682000,5682000,1,2996000,55958000,2224000,None,48687000,23080000,25607000,None,None,None,18213000,50000,26317000,17811000,3830000,None,246000,10271000,8506000,6137000,3736000,246000,3490000,3736000,3710000,386000,51931000,None,-77513000,0,20838420,FTHM
2023-12-31,USD,79258000,23194000,7400000,7399000,None,3352000,56064000,2340000,1436000,49516000,23909000,25607000,None,None,None,12302000,58000,24024000,16352000,3396000,None,416000,10275000,4205000,5328000,3883000,416000,3467000,3883000,2681000,381000,55234000,None,-71586000,0,20671515,FTHM
2023-09-30,USD,78797000,21642000,6616000,6600000,146000,4124000,57155000,2460000,None,50244000,24637000,25607000,None,None,87000,3604000,59000,22993000,15125000,3402000,None,290000,8689000,4417000,5614000,6890000,290000,None,6890000,9924000,312000,55804000,None,-63147000,0,18174473,FTHM
2023-06-30,USD,83684000,24841000,9099000,9099000,72000,4326000,58843000,2707000,None,51146000,25539000,25607000,None,None,37000,3557000,58000,25704000,17403000,4702000,None,96000,9213000,4874000,6194000,7492000,96000,None,7492000,10980000,305000,57980000,None,-57651000,0,18121402,FTHM
2023-03-31,USD,78569000,18296000,6723000,6723000,78000,3410000,60273000,2828000,None,52215000,26608000,25607000,None,None,None,3466000,55000,19429000,14183000,3987000,None,1636000,6382000,5140000,6479000,4477000,1636000,None,4477000,3814000,297000,59140000,None,-53306000,0,18071111,FTHM
2022-12-31,USD,80187000,18816000,8300000,8300000,67000,3074000,61371000,2945000,809000,52866000,27259000,25607000,7000,None,None,3661000,52000,18166000,12499000,3343000,None,564000,5753000,5667000,6850000,693000,564000,129000,693000,3403000,297000,62021000,None,-47605000,0,17468562,FTHM
2022-09-30,USD,94993000,32822000,14543000,14500000,433000,4232000,62171000,3114000,None,53419000,27947000,25472000,294000,None,294000,4799000,52000,26367000,20681000,4920000,None,614000,100000,5416000,6965000,8516000,514000,None,8616000,5182000,5686000,68626000,None,-37657000,0,17074582,FTHM
2022-06-30,USD,96440000,33832000,19512000,19500000,196000,5020000,62608000,3053000,None,53865000,28429000,25436000,86000,None,86000,2791000,50000,23694000,17772000,6089000,None,331000,100000,5642000,7017000,6129000,231000,None,6229000,3948000,5922000,72746000,None,-31645000,0,17052263,FTHM
