fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,6513733000,3180380000,723532000,723532000,737182000,1477364000,3333353000,513769000,1428443000,1763697000,374706000,1388991000,None,None,None,242302000,518080000,4200787000,1298619000,439203000,None,None,0,2902168000,304094000,2333260000,0,2333260000,2333260000,728333000,339685000,2312946000,2434734000,3463016000,441369000,339059000,MAT
2024-03-31,USD,6065372000,2735496000,1130223000,1130223000,669335000,673270000,3329870000,452220000,1390401000,1768057000,384300000,1383757000,None,None,None,262668000,496897000,4040060000,1099111000,315346000,54591000,None,0,2940949000,256200000,2331078000,0,2331078000,2331078000,691864000,353671000,2025312000,2306258000,3033780000,441369000,346888000,MAT
2023-12-31,USD,6435822000,3122347000,1261363000,1261363000,571609000,1081827000,3313475000,465523000,1387602000,1777551000,393039000,1384512000,None,None,None,207548000,458053000,4286609000,1342480000,442286000,56900000,0,0,2944129000,259548000,2329986000,0,2329986000,2329986000,789029000,354595000,2149213000,2224160000,3062061000,441369000,350675000,MAT
2023-09-30,USD,6244554000,3042099000,455735000,455735000,790521000,1571047000,3202434000,457202000,1386919000,1777842000,397800000,1380042000,None,None,None,224900000,450956000,4209088000,1304556000,450109000,None,None,0,2904532000,234700000,2328897000,0,2328897000,2328897000,51400000,340936000,2035466000,2131676000,2914744000,441369000,354139000,MAT
2023-06-30,USD,5897844000,2423735000,299918000,299918000,971614000,890882000,3474109000,464111000,1538682000,1796004000,411759000,1384245000,None,None,None,261300000,437701000,3935470000,1031081000,365580000,53884000,0,0,2904389000,243800000,2327807000,0,2327807000,2327807000,1028100000,332814000,1962374000,2120765000,2768425000,441369000,354577000,MAT
2023-03-31,USD,5831738000,2366332000,461717000,461717000,961048000,673844000,3465387000,471216000,1557467000,1798892000,417900000,1380992000,None,None,None,269800000,407221000,3894077000,968962000,314140000,50218000,None,0,2925115000,257400000,2326731000,0,2326731000,2326731000,13500000,340969000,1937661000,2129424000,2741238000,441369000,354942000,MAT
2022-12-31,USD,6177661000,2729035000,761235000,761235000,894064000,860221000,3448626000,469132000,1538168000,1803651000,425100000,1378551000,None,None,None,213500000,385491000,4121392000,1187748000,471475000,46824000,0,0,2933644000,271400000,2325644000,0,2325644000,2325644000,-509469000,336582000,2056269000,2129639000,2847709000,441369000,354986000,MAT
2022-09-30,USD,6468175000,3083159000,348970000,348970000,1083769000,1381534000,3385016000,444442000,1626590000,1797269000,426283000,1370986000,None,None,None,268900000,379850000,4500711000,1576109000,495221000,None,250000000,0,2924602000,279500000,2574459000,250000000,2324459000,2574459000,-389565000,320618000,1967464000,2130163000,2831572000,441369000,354471000,MAT
2022-06-30,USD,6167733000,2714449000,274534000,274534000,1177551000,989194000,3453284000,442067000,1635015000,1824201000,444971000,1379230000,None,None,None,273100000,366596000,4439684000,1488189000,535273000,42512000,252994000,2994000,2951495000,282300000,2573303000,250000000,2323303000,2576297000,-474992000,345929000,1728049000,2158388000,2541690000,441369000,353457000,MAT
2022-03-31,USD,6147367000,2635699000,536631000,536631000,969166000,862236000,3511668000,451981000,1714485000,1850889000,463752000,1387137000,None,None,None,267700000,354113000,4529300000,1544710000,478643000,44826000,250000000,0,2984590000,296400000,2572150000,250000000,2322150000,2572150000,16700000,366053000,1618067000,2176904000,2475250000,441369000,352215000,MAT
2021-12-31,USD,6393894000,2874529000,731362000,731362000,777184000,1072684000,3519365000,455966000,1702385000,1867065000,476858000,1390207000,None,None,-38000,293200000,343944000,4825045000,1598253000,579152000,None,0,0,3226792000,283600000,2570992000,0,2570992000,2570992000,100000,372174000,1568849000,2219990000,2456597000,441369000,351102000,MAT
2021-09-30,USD,6263035000,2715151000,148508000,148508000,854477000,1437904000,4035653000,455889000,1738655000,1877484000,487769000,1389715000,None,None,None,188300000,308690000,4949357000,1686836000,538170000,None,128000000,128000000,3262521000,288200000,2569835000,0,2569835000,2697835000,951960000,404454000,1313678000,2228910000,2230764000,441369000,350424000,MAT
2021-06-30,USD,5241058000,2173829000,384743000,384743000,818037000,784084000,3568040000,459828000,1732492000,1893590000,500811000,1392779000,None,None,None,187000000,296273000,4713339000,1122390000,438913000,None,214000,214000,3590949000,306100000,2839119000,0,2839119000,2839333000,100000,445736000,527719000,2262223000,1435688000,441369000,349441000,MAT
2021-03-31,USD,5118950000,2109535000,615238000,615238000,626469000,680642000,3519259000,451001000,1716540000,1902133000,509844000,1392289000,None,None,None,187300000,290305000,4628385000,1082572000,361902000,None,878000,878000,3545813000,255700000,2837732000,0,2837732000,2838610000,646637000,452411000,490565000,2267961000,1441225000,441369000,349041000,MAT
2020-12-31,USD,5534890000,2496691000,762181000,762181000,528474000,1033966000,3556389000,473794000,1742636000,1912024000,518190000,1393834000,None,None,None,172000000,288098000,4924746000,1355379000,495363000,None,969000,969000,3569367000,249400000,2854664000,0,2854664000,2855633000,779507000,465350000,610144000,2282939000,1553610000,441369000,348234000,MAT
2020-09-30,USD,5613491000,2615706000,452167000,452167000,679482000,1326128000,3524093000,462521000,1736094000,1907121000,519861000,1387260000,None,None,None,158000000,856907000,5193688000,1649421000,497379000,None,400000000,400000000,3544267000,337077000,2852751000,400000000,2852751000,3252751000,-100000,439559000,419803000,2283992000,1424558000,441369000,347628000,MAT
2020-06-30,USD,4998705000,2014141000,461557000,461557000,727864000,650502000,3490764000,471866000,1725915000,1907011000,524153000,1382858000,None,None,None,211400000,847366000,4892605000,1359785000,402220000,None,400000000,400000000,3532820000,246414000,2850841000,400000000,2850841000,3250841000,579365000,435565000,106100000,2314967000,1113220000,441369000,346875000,MAT
2020-03-31,USD,4804352000,1807090000,499407000,499407000,560645000,528522000,3531306000,519777000,1839380000,1916896000,534044000,1382852000,None,None,None,218600000,796345000,4624580000,1125984000,306440000,None,228247000,150000000,3520485000,340878000,2848924000,0,2848924000,2998924000,591297000,408930000,179772000,2316110000,1202440000,441369000,346867000,MAT
2019-12-31,USD,5325226000,2247974000,630028000,630028000,495504000,936359000,3630352000,550139000,1885785000,1943814000,553100000,1390714000,None,None,None,186100000,833212000,4816662000,1276907000,459357000,None,74065000,0,3556605000,344918000,2846751000,0,2846751000,2846751000,743485000,439001000,508564000,2318921000,1413181000,441369000,346727000,MAT
2019-09-30,USD,5527581000,2436997000,218298000,218298000,701567000,1291255000,3642916000,572269000,2044730000,1934920000,552332000,1382588000,None,None,None,225800000,829504000,5063825000,1513450000,512491000,None,303297000,230000000,3550375000,347203000,2856773000,0,2856773000,3086773000,-100000,419696000,463756000,2321012000,1413006000,441369000,346698000,MAT
2019-06-30,USD,5046629000,1915522000,194125000,194125000,722394000,755698000,3697844000,595838000,2065882000,1952794000,566737000,1386057000,None,None,None,243300000,832127000,4620434000,1069722000,416430000,None,120071000,45000000,3550712000,360018000,2855194000,0,2855194000,2900194000,538079000,410571000,426195000,2349874000,1342410000,441369000,345941000,MAT
2019-03-31,USD,5082367000,1895086000,380107000,380107000,615828000,624477000,3440359000,622251000,2039938000,1969255000,580497000,1388758000,None,None,None,274700000,848853000,4558992000,1001411000,324949000,None,0,0,3557581000,371904000,2853454000,0,2853454000,2853454000,604228000,409315000,523375000,2353175000,1450397000,441369000,345852000,MAT
2018-12-31,USD,5238225000,2347200000,594481000,594481000,542889000,970083000,3478553000,657595000,2033757000,1973952000,587528000,1386424000,None,None,None,244900000,847006000,4549236000,1249932000,537965000,None,4176000,4176000,3321392000,None,2851723000,0,2851723000,2855899000,710467000,469669000,688989000,2354617000,1626693000,441369000,345720000,MAT
2018-09-30,USD,5481845000,2535136000,209150000,209150000,726012000,1312932000,3546647000,677030000,2035373000,1988821000,599938000,1388883000,None,None,None,287042000,880796000,4822823000,1501391000,529720000,None,275000000,275000000,3321432000,None,2849922000,0,2849922000,3124922000,689283000,471510000,659022000,2356836000,1606955000,441369000,345285000,MAT
2018-06-30,USD,5053442000,2051255000,228606000,228606000,715288000,780064000,3614421000,719747000,2007934000,2002310000,612234000,1390076000,None,None,None,327297000,892364000,4396859000,1104833000,428741000,None,80000000,80000000,3292026000,None,2848177000,0,2848177000,2928177000,588704000,443849000,656583000,2381777000,1600638000,441369000,344584000,MAT
2018-03-31,USD,5301122000,2217712000,526724000,526724000,677732000,676119000,3717563000,756684000,1997639000,2032360000,635143000,1397217000,None,None,None,341200000,929509000,4331980000,994567000,398360000,None,0,0,3334445000,None,2871771000,0,2871771000,2871771000,9900000,462674000,972110000,2385850000,1838601000,441369000,344434000,MAT
2017-12-31,USD,6238503000,3111588000,1079221000,1079221000,600704000,1128610000,3766118000,785285000,1955712000,2035872000,639203000,1396669000,None,None,None,303100000,944961000,4981306000,1623803000,572166000,None,250000000,0,3357245000,None,3123119000,250000000,2873119000,3123119000,801637000,484126000,1257197000,2389877000,2179358000,441369000,344294000,MAT
2017-09-30,USD,6199684000,3030159000,181308000,181308000,989995000,1506145000,3821305000,821228000,2016740000,2049422000,651780000,1397642000,None,None,None,352711000,950655000,4760009000,2304666000,713488000,None,982649000,732649000,2462731000,None,2136404000,250000000,1886404000,2869053000,601141000,576327000,1439675000,2392422000,2460224000,441369000,343870000,MAT
2017-06-30,USD,6167882000,2502628000,275395000,275395000,935933000,917652000,4326085000,807796000,1968850000,2055295000,660831000,1394464000,None,None,None,373600000,1462994000,4100477000,1762500000,549319000,None,756769000,506769000,2337977000,None,2135693000,250000000,1885693000,2642462000,456412000,452284000,2067405000,2416804000,3114931000,441369000,343116000,MAT
