fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,931000000,None,None,-23000000,-44000000,229000000,139000000,-47000000,3000000,341000000,-139000000,-745000000,None,490000000,490000000,None,254000000,90000000,None,None,None,None,-489000000,None,None,None,276000000,CF
2024-06-30,USD,475000000,None,None,-1000000,21000000,222000000,84000000,-5000000,26000000,506000000,-34000000,-396000000,None,305000000,305000000,None,91000000,91000000,None,None,None,None,-305000000,None,None,None,420000000,CF
2024-03-31,USD,445000000,None,None,38000000,30000000,253000000,98000000,50000000,-20000000,238000000,-100000000,-602000000,None,339000000,339000000,None,241000000,97000000,None,None,None,None,-338000000,None,None,None,194000000,CF
2023-12-31,USD,480000000,None,None,-73000000,43000000,229000000,188000000,65000000,-22000000,352000000,-1408000000,-302000000,None,225000000,225000000,None,76000000,76000000,None,None,None,None,-224000000,None,None,None,274000000,CF
2023-09-30,USD,618000000,None,None,-87000000,43000000,213000000,147000000,33000000,10000000,230000000,-144000000,-431000000,0,150000000,150000000,None,281000000,77000000,None,None,0,None,-150000000,None,None,None,164000000,CF
2023-06-30,USD,712000000,None,None,10000000,-198000000,221000000,95000000,-97000000,-101000000,606000000,-93000000,-229000000,0,151000000,151000000,None,79000000,79000000,None,None,0,None,-150000000,None,390000000,None,527000000,CF
2023-03-31,USD,947000000,None,None,18000000,-140000000,206000000,69000000,-101000000,-39000000,650000000,-34000000,-410000000,0,54000000,54000000,None,334000000,79000000,None,None,0,None,-54000000,None,503000000,None,560000000,CF
2022-12-31,USD,585000000,133000000,None,-169000000,-173000000,198000000,134000000,-135000000,-38000000,1009000000,-132000000,-330000000,0,251000000,251000000,None,79000000,79000000,None,None,0,None,-251000000,None,123000000,None,-8000000,CF
2022-09-30,USD,990000000,0,None,-292000000,38000000,221000000,190000000,6000000,32000000,538000000,-187000000,-966000000,0,519000000,519000000,None,452000000,80000000,None,None,0,None,-514000000,None,-163000000,None,438000000,CF
2022-06-30,USD,889000000,None,None,-228000000,87000000,223000000,66000000,54000000,33000000,1339000000,-59000000,-1065000000,0,479000000,479000000,None,83000000,83000000,None,None,0,None,-475000000,None,-235000000,None,1165000000,CF
2022-03-31,USD,1391000000,None,None,463000000,251000000,208000000,63000000,185000000,66000000,1051000000,-62000000,-339000000,0,98000000,98000000,None,311000000,64000000,None,None,0,None,-1000000,None,990000000,None,883000000,CF
2021-12-31,USD,1480000000,None,None,299000000,123000000,238000000,132000000,120000000,3000000,859000000,-83000000,-527000000,0,489000000,489000000,None,65000000,65000000,None,None,0,None,-457000000,None,-52000000,None,-52000000,CF
