fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-5213000,11029000,None,-2446000,8885000,309000,675000,7296000,2163000,-26795000,17797000,-4021000,None,None,None,None,None,None,None,None,0,None,-586000,None,None,None,-26795000,BCRX
2024-09-30,USD,8245000,291000,None,-2830000,6303000,311000,59000,3317000,1520000,-14033000,8489000,1274000,None,None,None,None,None,None,None,None,0,None,2085000,None,None,None,-14033000,BCRX
2024-06-30,USD,-1368000,1179000,None,-12534000,5762000,320000,155000,8246000,-739000,-12674000,-2449000,-1966000,None,None,None,None,None,None,None,None,0,None,264000,None,None,None,-12674000,BCRX
2024-03-31,USD,-53684000,8943000,None,-44569000,3953000,306000,235000,3839000,1220000,-35379000,28756000,-1048000,None,None,None,None,None,None,None,None,0,None,1681000,None,None,None,-35379000,BCRX
2023-12-31,USD,-8918000,23401000,None,19453000,1353000,423000,554000,2970000,-907000,-61731000,-28473000,-3173000,None,None,None,None,None,None,None,None,0,None,-178000,None,None,None,-61731000,BCRX
2023-09-30,USD,-19897000,834000,None,-10610000,5589000,420000,987000,-3843000,3386000,-36149000,23119000,1225000,0,0,None,None,None,None,None,0,0,0,1487000,None,None,None,-36149000,BCRX
2023-06-30,USD,-18814000,746000,None,382000,7026000,407000,467000,8987000,-898000,-75326000,-19035000,29356000,0,0,None,None,None,None,None,0,0,0,1954000,None,-8493000,None,-75326000,BCRX
2023-03-31,USD,-47512000,705000,None,-27261000,397000,405000,160000,-2019000,-131000,-53333000,-107109000,5077000,0,0,None,None,None,None,None,0,0,0,5077000,None,-149544000,None,-53333000,BCRX
2022-12-31,USD,-23849000,657000,None,-1504000,10254000,396000,526000,7643000,1160000,-71541000,77215000,4199000,0,0,None,None,None,None,None,0,0,0,4199000,None,None,None,-71541000,BCRX
2022-09-30,USD,-32444000,615000,None,-12688000,5240000,389000,175000,1484000,3674000,-42520000,-69543000,76325000,0,0,None,None,None,None,None,0,73072000,0,3253000,None,-25662000,None,-42520000,BCRX
2022-06-30,USD,-27757000,607000,None,14556000,11260000,335000,244000,5295000,7235000,-58859000,-97438000,147000,0,0,None,None,None,None,None,0,None,0,147000,None,-125048000,None,-58859000,BCRX
2022-03-31,USD,-77800000,574000,None,-22833000,9722000,317000,406000,7048000,354000,-74196000,-38472000,7356000,0,0,None,None,None,None,None,0,None,0,7356000,None,-108916000,None,-74196000,BCRX
2021-12-31,USD,-32459000,490000,None,23830000,9070000,171000,1108000,3238000,2137000,-58519000,-11120000,347418000,0,0,None,None,None,None,None,50000000,None,0,53544000,None,303910000,71000,-17779000,BCRX
2021-09-30,USD,-23276000,306000,None,14340000,5850000,229000,365000,-1397000,3821000,-44584000,7747000,4776000,0,0,None,None,None,None,None,0,None,0,4776000,None,-44584000,None,-58801000,BCRX
2021-06-30,USD,-25411000,379000,None,11934000,13635000,199000,813000,18715000,4736000,-29582000,4504000,4574000,0,0,None,None,None,None,None,0,None,0,4574000,None,-29582000,None,-43198000,BCRX
2021-03-31,USD,-61011000,440000,None,-5241000,8184000,178000,99000,261000,-1927000,-51377000,14673000,2900000,0,0,None,None,None,None,None,0,None,0,2900000,None,-43438000,None,-64284000,BCRX
2020-12-31,USD,-42531000,461000,None,12714000,4309000,180000,155000,2821000,798000,4016000,21414000,196760000,-47420000,0,None,None,None,None,None,431000,None,0,1713000,None,4016000,None,-60493000,BCRX
2020-09-30,USD,-38255000,394000,None,9096000,4658000,167000,172000,1425000,1008000,-42864000,-34062000,-4634000,0,0,None,None,None,None,None,0,None,0,366000,None,-42864000,None,-46115000,BCRX
