fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,106779000,10611000,None,19421000,29856000,11700000,6779000,24647000,-1340000,68070000,-8141000,-57571000,None,15000000,47440000,None,32288000,31548000,None,None,None,None,-25283000,None,None,None,67822000,DLB
2024-09-30,USD,116170000,52027000,None,15620000,3182000,52767000,7379000,7648000,-1961000,58866000,-261308000,-60118000,None,20001000,20001000,None,29265000,28608000,None,None,None,None,-20001000,None,None,None,58570000,DLB
2024-06-30,USD,21264000,12181000,None,-79211000,-26777000,7500000,7613000,2810000,-3221000,39655000,-7744000,-58395000,None,35001000,35000000,None,32163000,28703000,None,None,None,None,-35000000,None,None,None,38444000,DLB
2024-03-31,USD,181409000,26823000,None,30333000,-13940000,7400000,8916000,-10426000,-1461000,98214000,-17873000,-44161000,None,24997000,24997000,None,28716000,28716000,None,None,None,None,-24997000,None,None,None,97830000,DLB
2023-12-31,USD,8409000,11759000,None,-34692000,67766000,6605000,6099000,28935000,9297000,67581000,633000,-125140000,None,80002000,114564000,None,29599000,28552000,None,None,None,None,-96263000,None,None,None,66981000,DLB
2023-09-30,USD,85015000,57848000,None,3330000,-6977000,61119000,8185000,-4233000,10801000,9908000,-19711000,-42798000,None,25000000,25000000,None,25823000,25823000,None,None,None,None,-25000000,None,None,None,9186000,DLB
2023-06-30,USD,121129000,15987000,None,-110220000,-160507000,7500000,7413000,-81315000,-2303000,16405000,22031000,-36825000,None,25000000,25000000,None,25843000,25843000,None,None,None,None,-25000000,None,106335000,None,16399000,DLB
2023-03-31,USD,104542000,11673000,None,17286000,45387000,7000000,7524000,-7384000,4227000,95883000,23586000,-67096000,None,49864000,49864000,None,25872000,25872000,None,None,None,None,-49864000,None,61032000,None,95696000,DLB
2022-12-31,USD,56395000,18159000,None,17655000,83329000,9588000,7217000,45153000,501000,79448000,28300000,-90093000,None,49412000,74412000,None,26135000,25869000,None,None,None,None,-63458000,None,-5398000,None,79375000,DLB
2022-09-30,USD,51309000,32292000,None,-23625000,4217000,81779000,22210000,8919000,-472000,27759000,-40722000,-242427000,None,220000000,220000000,None,24251000,24251000,None,None,None,None,-220000000,None,-231840000,None,27756000,DLB
