fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-3111000,None,None,None,None,4211000,2178000,None,-5847000,None,None,-1072000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-24455000,CSTE
2024-09-30,USD,16285000,None,None,None,None,4285000,3865000,None,-675000,None,None,-610000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4228000,CSTE
2024-06-30,USD,9957000,None,None,None,None,4310000,1545121,None,10487600,None,None,-956000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9179000,CSTE
2024-03-31,USD,9803751,None,None,None,None,4310000,1545121,None,10487600,None,None,-944830,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9179000,CSTE
2023-12-31,USD,8743000,None,None,None,None,4328000,2797000,None,15944000,None,None,-407000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,-5087000,CSTE
2023-09-30,USD,12526798,None,None,None,None,7296000,2332962,None,9535920,None,-3539000,359786,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-50521000,CSTE
2023-06-30,USD,28187000,None,None,None,None,7472000,4258000,None,25890000,None,1773000,-1287000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-778000,CSTE
2023-03-31,USD,17212000,None,None,None,None,7668000,1525000,None,38689000,None,1773000,-10156000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-52723000,CSTE
2022-12-31,USD,981000,None,None,None,None,9121000,5030000,None,9214000,None,-4520000,-3307000,None,None,None,None,8625000,8625000,None,None,None,None,None,None,None,None,-73888000,CSTE
2022-09-30,USD,981000,None,None,None,None,9121000,5030000,None,9214000,None,-5096000,-3307000,None,None,None,None,58784,58784,None,None,None,None,None,None,None,None,-73888000,CSTE
2022-06-30,USD,3459000,None,None,None,None,9200000,4160000,None,445000,None,1590000,7359000,None,None,None,None,8362988,8362988,None,None,None,None,None,None,None,None,-364000,CSTE
2022-03-31,USD,-4491000,None,None,None,None,8823000,3161000,None,-26561000,None,741000,6438000,None,None,None,None,8625000,8625000,None,None,None,None,None,None,None,None,11230000,CSTE
2021-12-31,USD,-23260000,None,None,None,None,9200000,5450000,None,-23982000,None,-5825000,-1334000,None,None,None,None,3447000,3447000,None,None,None,None,None,None,None,None,6656000,CSTE
2021-09-30,USD,-473000,None,None,None,None,8916000,5453000,None,-29309000,None,-13625000,-4451000,None,None,None,None,3447000,3447000,None,None,None,None,None,None,None,None,-3303000,CSTE
2021-06-30,USD,-1643000,None,None,None,None,8802000,13552000,None,-9497000,None,-10652000,-444000,None,None,None,None,35122,35122,None,None,None,None,None,None,None,None,5870000,CSTE
2021-03-31,USD,20926000,None,None,None,None,8781000,7745000,None,-12039000,None,-6563000,-8840000,None,None,None,None,7246173,7246173,None,None,None,None,None,None,None,None,1480000,CSTE
2020-12-31,USD,2162000,None,None,None,None,8908000,4727000,None,-3344000,None,-32633000,-10027000,None,None,None,None,4821000,4821000,None,None,None,None,None,None,None,None,13842000,CSTE
2020-09-30,USD,14333000,None,None,None,None,8300000,4280000,None,4688000,None,-9506000,-4701000,None,None,None,None,4821000,4821000,None,None,None,None,None,None,None,None,-1981000,CSTE
2020-06-30,USD,28160000,None,None,None,None,7058000,3085000,None,8246000,None,-16943000,-314000,None,None,None,None,4821000,4821000,None,None,None,None,None,None,None,None,12807000,CSTE
2020-03-31,USD,1719000,None,None,None,None,6987000,3959000,None,-884000,None,-9223000,-305000,None,None,None,None,4821000,4821000,None,None,None,None,None,None,None,None,-5882000,CSTE
2019-12-31,USD,3406000,None,None,None,None,7115000,8500000,None,-11737000,None,-7669000,-764000,None,None,None,None,5160000,5160000,None,None,None,None,None,None,None,None,2678000,CSTE
2019-09-30,USD,35273000,None,None,None,None,6970000,7820000,None,1837000,None,-3825000,-5465000,None,None,None,None,5160000,5160000,None,None,None,None,None,None,None,None,-275000,CSTE
2019-06-30,USD,21828000,None,None,None,None,6755000,3815000,None,11895000,None,-5853000,-303000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,7128000,CSTE
2019-03-31,USD,18530000,None,None,None,None,8099000,5679000,None,10502000,None,-6240000,-295000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,6414000,CSTE
2018-12-31,USD,7416000,None,None,None,None,6763000,6276000,None,11069000,None,-7233000,-8064000,None,None,None,None,5154000,5154000,None,None,None,None,-20119000,None,None,None,-405000,CSTE
2018-09-30,USD,36204000,None,None,None,None,7053000,7260000,None,-1380000,None,-6038000,-20594000,None,None,None,None,5154000,5154000,None,None,None,None,None,None,None,None,1484000,CSTE
2018-06-30,USD,-1203000,None,None,None,None,7156000,5871000,None,-5947000,None,-3728000,-12032000,None,None,None,None,5154000,5154000,None,None,None,None,None,None,None,None,10587000,CSTE
2018-03-31,USD,657000,None,None,None,None,7132000,3719000,None,-13417000,None,-4154000,-4218000,None,None,None,None,9960000,9960000,None,None,None,None,None,None,None,None,11041000,CSTE
2017-12-31,USD,-20966000,None,None,None,None,7250000,4112000,None,-9863000,None,-22766000,-1519000,None,None,None,None,9960000,9960000,None,None,None,None,None,None,None,None,1456000,CSTE
2017-09-30,USD,12234000,None,None,None,None,7509000,6900000,None,-11350000,None,-4511000,-3069000,None,None,None,None,9960000,9960000,None,None,None,None,None,None,None,None,-6021000,CSTE
2017-06-30,USD,15125000,None,None,None,None,7476000,4423000,None,-152000,None,-6641000,-3678000,None,None,None,None,9960000,9960000,None,None,None,None,None,None,None,None,7442000,CSTE
2017-03-31,USD,15947000,None,None,None,None,7512000,6644000,None,-11957000,None,-4712000,-1066000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14872000,CSTE
2016-12-31,USD,17711000,None,None,None,None,7429000,4708000,None,-4374000,None,-23313000,1546000,None,None,None,None,10305763,10305763,None,None,None,None,39430000,None,None,None,11265000,CSTE
2016-09-30,USD,35887000,None,None,None,None,7211000,5982000,None,-1661000,None,-6141000,-238000,None,None,None,None,None,None,None,None,None,None,39430000,None,None,None,15317000,CSTE
2016-06-30,USD,33000000,None,None,None,None,7074000,6149000,None,2337000,None,-6000000,-7457000,None,None,None,None,None,None,None,None,None,None,-9662000,None,None,None,22773000,CSTE
2016-03-31,USD,23530000,None,None,None,None,7064000,6366000,None,3600000,None,-4000000,-19895000,None,None,None,None,None,None,None,None,None,None,-17990000,None,None,None,26283000,CSTE
2015-12-31,USD,9102000,None,None,None,None,6905000,4446000,None,-9652000,None,-65736000,-8026000,None,None,None,None,10305763,10305763,None,None,None,None,-11778000,None,None,None,12110000,CSTE
2015-09-30,USD,34228000,None,None,None,None,6706000,18953000,None,-1189000,None,None,-3802000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19392000,CSTE
2015-06-30,USD,28529000,None,None,None,None,6030000,10989000,None,5486000,None,None,-1855000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20420000,CSTE
2015-03-31,USD,20212000,None,None,None,None,4917000,26718000,None,-8937000,None,None,2947000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23264000,CSTE
2014-12-31,USD,2692000,None,None,None,None,4681000,19835000,None,-10627000,None,-27726000,4859000,None,None,None,None,20025000,20025000,None,None,None,None,-39430000,None,None,None,16382000,CSTE
2014-09-30,USD,42975000,None,None,None,None,4436000,43944000,None,-4506000,None,None,-21704000,None,None,None,None,20025000,20025000,None,None,None,None,None,None,None,None,20591000,CSTE
2014-06-30,USD,21324000,None,None,None,None,4196000,18613000,None,-2761000,None,None,-3690000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27419000,CSTE
2014-03-31,USD,4836000,None,None,None,None,4299000,17436000,None,-3879000,None,2034000,-713000,None,None,None,None,20149000,20149000,None,None,None,None,None,None,None,None,18776000,CSTE
2013-12-31,USD,6889000,None,None,None,None,4245000,6380000,None,-11199000,None,-54077000,-564000,None,None,None,None,20149000,20149000,None,None,None,None,None,None,None,None,13473000,CSTE
2013-09-30,USD,20198000,None,None,None,None,3894000,9948000,None,-4160000,None,None,-22170000,None,None,None,None,20149000,20149000,None,None,None,None,None,None,None,None,17017000,CSTE
2013-06-30,USD,31921000,None,None,None,None,3803000,7149000,None,-407000,None,None,568000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16461000,CSTE
2013-03-31,USD,17441000,None,None,None,None,3684000,7482000,None,932000,None,None,-1939000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20165000,CSTE
2012-12-31,USD,6110000,None,None,None,None,3613000,2793000,None,-3682000,None,None,-2923000,None,None,None,None,27182000,27182000,None,None,None,None,3304000,None,None,None,10710000,CSTE
2012-09-30,USD,18619000,None,None,None,None,3553000,5173000,None,56000,None,None,-1887000,None,None,None,None,27182000,27182000,None,None,None,None,3304000,None,None,None,10971000,CSTE
2012-06-30,USD,14609000,None,None,None,None,3488000,2445000,None,-1914000,None,None,3602000,None,None,None,None,27182000,27182000,None,None,None,None,-1958000,None,None,None,12673000,CSTE
2012-03-31,USD,1873000,None,None,None,None,3589000,624000,None,-5090000,None,None,63351000,None,None,None,None,None,None,None,None,None,None,-1582000,None,None,None,4951000,CSTE
2011-12-31,USD,19515000,None,None,None,None,4048000,3509000,None,2513000,None,None,-9062000,None,None,None,None,2687000,2687000,None,None,None,None,None,None,None,None,3649000,CSTE
2011-09-30,USD,10730000,None,None,None,None,4008000,3096000,None,-905000,None,None,-7227000,None,None,None,None,928000,928000,None,None,None,None,None,None,None,None,10151000,CSTE
2011-06-30,USD,-2417000,None,None,None,None,3702000,934000,None,6409000,None,None,-509000,None,None,None,None,20000,20000,None,None,None,None,None,None,None,None,7600000,CSTE
2011-03-31,USD,396000,None,None,None,None,2857000,1246000,None,-3927000,None,None,-15035000,None,None,None,None,3313000,3313000,None,None,None,None,None,None,None,None,7904000,CSTE
2010-12-31,USD,46649000,None,None,None,None,None,5486000,None,None,None,None,None,None,None,None,None,13972000,13972000,None,None,None,None,None,None,None,None,5916000,CSTE
2010-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9902000,CSTE
2010-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4205000,CSTE
2010-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8635000,CSTE
