fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,34174000,4909000,None,None,None,13807000,5208000,None,None,23473000,-7795000,-18095000,None,0,0,None,2064000,2064000,None,None,None,None,0,None,None,None,23473000,ESE
2024-09-30,USD,72088000,20263000,None,None,None,14042000,11217000,None,None,34263000,-14751000,-56074000,None,0,0,None,2061000,2061000,None,None,None,None,0,None,None,None,34263000,ESE
2024-06-30,USD,36217000,2080000,None,None,None,13803000,8648000,None,None,29230000,-11496000,-20953000,None,809000,809000,None,2060000,2060000,None,None,None,None,-809000,None,None,None,29230000,ESE
2024-03-31,USD,10491000,2040000,None,None,None,14103000,8453000,None,None,23219000,-11423000,9750000,None,5125000,5125000,None,2061000,4125000,None,None,None,None,-5125000,None,None,None,23219000,ESE
2023-12-31,USD,8746000,4808000,None,None,None,13452000,7848000,None,None,15169000,-66969000,66504000,None,2064000,2064000,None,2064000,2064000,None,None,None,None,-2064000,None,None,None,15169000,ESE
2023-09-30,USD,47688000,17048000,None,None,None,12801000,5384000,None,-18466000,31997000,-8518000,-52183000,None,0,0,None,2063000,2063000,None,None,0,None,0,None,None,None,31997000,ESE
2023-06-30,USD,34663000,2022000,None,None,None,12789000,6688000,None,-18466000,27943000,-9826000,-15428000,None,184000,184000,None,2061000,2061000,None,None,0,None,-184000,None,9409000,None,27943000,ESE
2023-03-31,USD,3547000,2012000,None,None,None,12543000,5514000,None,-18466000,17878000,-26538000,18907000,None,8070000,8070000,None,2061000,2061000,None,None,0,None,-8070000,None,-4084000,None,17878000,ESE
2022-12-31,USD,-9008000,3912000,None,None,None,12367000,4791000,None,-18466000,14727000,-7586000,-29626000,None,2067000,4147000,None,4147000,2067000,None,None,0,None,-4147000,None,-46220000,None,14727000,ESE
2022-09-30,USD,93582000,7270000,None,None,None,12053000,6208000,None,-13788000,31040000,-5075000,-50238000,None,0,0,None,2049000,2049000,None,None,0,None,0,None,None,None,31040000,ESE
2022-06-30,USD,18690000,2231000,None,None,None,11955000,5178000,None,-13788000,23173000,-9810000,863000,None,2000000,2000000,None,2069000,2069000,None,None,0,None,-2000000,None,10873000,None,23173000,ESE
2022-03-31,USD,21057000,1757000,None,None,None,12120000,6582000,None,-13788000,16583000,-9351000,-11934000,None,7881000,7881000,None,2071000,2071000,None,None,0,None,-7881000,None,14522000,-1163000,16583000,ESE
2021-12-31,USD,1946000,2334000,None,None,None,12172000,14133000,None,-13788000,11524000,-31683000,29187000,None,9997000,9997000,None,2079000,2079000,None,None,0,None,-9997000,None,-517000,33000,11524000,ESE
2021-09-30,USD,47739000,6061000,None,None,None,11741000,8818000,None,612000,44368000,-173320000,103764000,None,0,0,None,2085000,2085000,None,None,0,None,0,None,-22127000,-310000,20365000,ESE
2021-06-30,USD,18078000,1626000,None,None,None,10144000,4734000,None,612000,14909000,-7261000,22244000,None,0,0,None,2084000,2084000,None,None,0,None,0,None,12855000,-355000,14909000,ESE
2021-03-31,USD,32530000,1686000,None,None,None,10103000,7180000,None,612000,16314000,-7825000,-35926000,None,0,0,None,2083000,2083000,None,None,0,None,0,None,14209000,-488000,15404000,ESE
2020-12-31,USD,24792000,6253000,None,None,None,10012000,5973000,None,612000,-10317000,-14035000,-8609000,None,0,0,None,2084000,2084000,None,None,0,None,0,None,4802000,2654000,12818000,ESE
2020-09-30,USD,43265000,32334000,None,None,None,10272000,3817000,None,-10340000,208532000,-6276000,-91290000,None,0,0,None,2083000,2083000,None,None,0,None,0,None,208532000,2122000,-21306000,ESE
2020-06-30,USD,16985000,1771000,None,None,None,10483000,7080000,None,-11233000,18484000,-9549000,-3634000,None,0,0,None,2084000,2084000,None,None,0,None,0,None,16295000,742000,18687000,ESE
2020-03-31,USD,19323000,1578000,None,None,None,10043000,8564000,None,-11233000,17565000,-10921000,-2077000,None,0,0,None,2077000,2077000,None,None,0,None,0,None,15611000,-2822000,17822000,ESE
2019-12-31,USD,2707000,4001000,None,None,None,10540000,12647000,None,None,62774000,167699000,-139219000,None,0,0,None,2079000,2079000,None,None,0,None,0,None,34884000,3697000,86777000,ESE
2019-09-30,USD,68096000,10091000,None,None,None,10193000,-8464000,None,7109000,236658000,-108745000,61320000,None,0,0,None,2075000,2079000,None,None,98340000,None,0,None,236658000,2181000,24858000,ESE
2019-06-30,USD,20049000,8692000,None,None,None,8965000,15239000,None,10150000,20067000,-11682000,-5851000,None,0,0,None,2081000,2081000,None,None,0,None,0,None,20067000,1485000,20067000,ESE
2019-03-31,USD,8890000,15775000,None,None,None,8271000,8540000,None,10150000,18797000,-10974000,554000,None,0,0,None,2073000,2073000,None,None,0,None,0,None,-1675000,-145000,18797000,ESE
2018-12-31,USD,8102000,2102000,None,None,None,8566000,8885000,None,10150000,17317000,6256000,-6239000,None,0,0,None,2073000,2073000,None,None,0,None,0,None,6153000,-1966000,17317000,ESE
2018-09-30,USD,39315000,7190000,None,None,None,5350000,-296000,None,-9830000,231086000,-7505000,-46187000,None,0,0,None,2073000,2073000,None,None,2000000,None,0,None,-12782000,1595000,28452000,ESE
2018-06-30,USD,20473000,11649000,None,None,None,9552000,5444000,None,-9830000,19019000,-8030000,-8517000,None,0,0,None,2071000,2071000,None,None,17000000,None,0,None,354000,-3572000,19019000,ESE
2018-03-31,USD,15674000,5003000,None,None,None,9572000,6489000,None,-9830000,9994000,-20150000,3476000,None,0,0,None,2067000,2067000,None,None,21000000,None,0,None,1305000,2305000,9994000,ESE
2017-12-31,USD,17797000,3438000,None,None,None,9226000,3606000,None,-9830000,34671000,-5922000,-17050000,None,0,0,None,2067000,2067000,None,None,15000000,None,0,None,-3916000,1259000,34671000,ESE
2017-09-30,USD,33868000,3209000,None,None,None,9177000,6645000,None,3959000,207005000,-45822000,7974000,None,0,0,None,2067000,2067000,None,None,44000000,None,0,None,-3005000,975000,19174000,ESE
2017-06-30,USD,-3183000,24782000,None,None,None,8335000,7620000,None,None,12645000,-96472000,93016000,None,0,0,None,2075000,2075000,None,None,110000000,None,0,None,-4979000,1660000,12645000,ESE
2017-03-31,USD,20919000,-1175000,None,None,None,7600000,8446000,None,None,11157000,-8151000,-12036000,None,0,0,None,2058000,2058000,None,None,13000000,None,0,None,1745000,1013000,11157000,ESE
