fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,27640000,2137000,None,-2772000,12132000,6980000,936000,10227000,None,-22945000,-187969000,4902000,None,None,None,None,None,None,None,None,None,None,5347000,None,None,None,-22945000,FROG
2024-06-30,USD,16697000,2211000,None,-472000,16322000,3826000,732000,15336000,None,-14303000,135188000,-4673000,None,None,None,None,None,None,None,None,None,None,861000,None,None,None,-14303000,FROG
2024-03-31,USD,17469000,2288000,None,-4632000,-5749000,3799000,841000,-9781000,None,-8790000,-46921000,16595000,None,None,None,None,None,None,None,None,None,None,11340000,None,None,None,-8790000,FROG
2023-12-31,USD,32593000,2084000,None,-74000,13814000,3791000,618000,15446000,5480000,-11233000,-15649000,6605000,None,None,None,None,None,None,None,None,None,None,4552000,None,None,None,-11233000,FROG
2023-09-30,USD,25981000,2250000,None,-254000,-4049000,3837000,591000,-1558000,2348000,-13717000,-15653000,4083000,None,None,None,None,None,None,None,None,None,None,5232000,None,None,None,-13747000,FROG
2023-06-30,USD,16710000,2223000,None,-4597000,-1770000,3828000,507000,-617000,1740000,-15467000,-13018000,2731000,None,None,None,None,None,None,None,None,None,None,2211000,None,None,None,-15467000,FROG
2023-03-31,USD,-1129000,1896000,None,-1086000,3952000,3847000,266000,838000,None,-20809000,-9156000,4952000,None,None,None,None,None,None,None,None,None,None,4655000,None,-5333000,None,-20809000,FROG
2022-12-31,USD,7314000,1918000,None,9186000,8220000,3866000,891000,12401000,None,-23155000,-17482000,1336000,None,None,None,None,None,None,None,None,None,None,1247000,None,-8832000,None,-23155000,FROG
2022-09-30,USD,5128000,1858000,None,-1885000,-4705000,3698000,1606000,-3736000,None,-23552000,-8136000,4060000,None,None,None,None,None,None,None,None,None,None,3725000,None,1052000,None,-23552000,FROG
2022-06-30,USD,3952000,1883000,None,-4159000,-1410000,3572000,988000,3615000,None,-23793000,-8824000,476000,None,None,None,None,None,None,None,None,None,None,1078000,None,-4396000,None,-23773000,FROG
2022-03-31,USD,5031000,1887000,None,960000,-205000,3519000,1143000,-1094000,None,-19704000,-18896000,5155000,None,None,None,None,None,None,None,None,None,None,5048000,None,-8710000,None,-19704000,FROG
2021-12-31,USD,17661000,1693000,None,1183000,5669000,3606000,1038000,6638000,7279000,-22695000,-37302000,2538000,None,None,None,None,None,None,None,None,None,None,2077000,None,-17103000,None,-22695000,FROG
2021-09-30,USD,-17743000,1464000,None,-510000,24461000,3058000,916000,7150000,-17647000,-20464000,-160109000,4007000,None,None,None,None,None,None,None,None,None,None,4246000,None,-20464000,None,-20464000,FROG
2021-06-30,USD,19173000,1389000,None,785000,-16366000,1076000,1739000,-15353000,786000,-13185000,99756000,-6383000,None,None,None,None,None,None,None,None,None,None,1316000,None,-13185000,None,-13149000,FROG
2021-03-31,USD,8811000,1163000,None,-954000,16761000,1006000,1135000,14375000,-95000,-7895000,-27890000,1282000,None,None,None,None,None,None,None,None,None,None,2290000,None,-17797000,None,-7895000,FROG
2020-12-31,USD,12816000,None,None,2648000,14217000,977000,911000,11505000,-1266000,-3714000,-181833000,9200000,None,None,None,None,None,None,None,None,None,None,14000,None,-159817000,None,-3714000,FROG
2020-09-30,USD,10778000,None,None,None,None,928000,1105000,None,-1056000,-5265000,-111477000,398502000,None,None,None,None,None,None,None,None,None,None,None,None,-5265000,None,-5265000,FROG
