fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,124000000,None,None,-40000000,-4000000,37000000,77000000,-18000000,8000000,104000000,-104000000,-24000000,55000000,42000000,42000000,None,44000000,24000000,None,2000000,6000000,None,-40000000,None,None,None,93000000,CBT
2024-09-30,USD,204000000,237000000,None,5000000,-51000000,37000000,92000000,-21000000,-14000000,146000000,-89000000,-89000000,-4000000,66000000,66000000,None,24000000,24000000,None,5000000,1000000,None,-61000000,None,None,None,137000000,CBT
2024-06-30,USD,207000000,3000000,None,59000000,18000000,36000000,52000000,4000000,11000000,120000000,-51000000,-131000000,-39000000,49000000,49000000,None,39000000,24000000,None,2000000,0,None,-47000000,None,None,None,109000000,CBT
2024-03-31,USD,176000000,1000000,None,8000000,-12000000,37000000,43000000,36000000,-57000000,97000000,-41000000,-166000000,-117000000,24000000,24000000,None,23000000,23000000,None,6000000,0,None,-18000000,None,None,None,84000000,CBT
2023-12-31,USD,105000000,1000000,None,-19000000,28000000,41000000,54000000,7000000,19000000,61000000,-54000000,-29000000,32000000,33000000,33000000,None,34000000,22000000,None,7000000,0,None,-26000000,None,None,None,50000000,CBT
2023-09-30,USD,138000000,None,None,44000000,40000000,37000000,78000000,20000000,4000000,246000000,-75000000,-32000000,39000000,50000000,50000000,None,24000000,23000000,None,0,5000000,None,-50000000,None,None,None,234000000,CBT
2023-06-30,USD,243000000,None,None,-26000000,-135000000,36000000,80000000,-65000000,-28000000,90000000,-75000000,-161000000,-121000000,15000000,15000000,None,23000000,23000000,None,0,0,None,-15000000,None,None,None,82000000,CBT
2023-03-31,USD,162000000,None,None,-61000000,-101000000,36000000,51000000,-28000000,-86000000,82000000,-47000000,-118000000,-54000000,16000000,16000000,None,48000000,21000000,None,1000000,0,None,-15000000,None,-3000000,None,75000000,CBT
2022-12-31,USD,52000000,None,None,-107000000,-54000000,35000000,35000000,-80000000,14000000,66000000,-17000000,-92000000,-37000000,17000000,17000000,None,35000000,21000000,None,3000000,0,None,-14000000,None,-57000000,None,54000000,CBT
2022-09-30,USD,105000000,None,None,-21000000,19000000,35000000,90000000,1000000,28000000,103000000,-87000000,16000000,31000000,5000000,5000000,None,21000000,21000000,None,0,0,None,-5000000,None,34000000,None,94000000,CBT
2022-06-30,USD,34000000,None,None,49000000,159000000,36000000,50000000,125000000,54000000,106000000,-46000000,44000000,39000000,14000000,14000000,None,28000000,21000000,None,3000000,0,None,-11000000,None,48000000,None,97000000,CBT
2022-03-31,USD,10000000,None,None,95000000,214000000,36000000,41000000,104000000,82000000,114000000,44000000,-18000000,24000000,15000000,15000000,None,28000000,21000000,None,0,0,None,-12000000,None,114000000,-1000000,107000000,CBT
2021-12-31,USD,-49000000,None,None,0,179000000,39000000,30000000,57000000,95000000,-80000000,-29000000,103000000,156000000,19000000,19000000,None,29000000,21000000,None,0,0,None,-19000000,None,10000000,-15000000,-89000000,CBT
2021-09-30,USD,100000000,None,None,90000000,88000000,43000000,80000000,17000000,49000000,36000000,-76000000,-12000000,12000000,1000000,1000000,None,19000000,20000000,None,1000000,50000000,None,0,None,-3000000,-15000000,29000000,CBT
2021-06-30,USD,71000000,None,None,31000000,95000000,40000000,46000000,43000000,45000000,95000000,-44000000,-21000000,15000000,0,0,None,39000000,20000000,None,3000000,50000000,None,3000000,None,95000000,17000000,86000000,CBT
2021-03-31,USD,65000000,None,None,39000000,120000000,38000000,40000000,79000000,43000000,85000000,-37000000,11000000,0,0,0,None,20000000,20000000,None,1000000,50000000,None,1000000,None,85000000,-36000000,75000000,CBT
2020-12-31,USD,21000000,None,None,22000000,123000000,39000000,29000000,76000000,37000000,70000000,-29000000,-38000000,0,2000000,2000000,None,21000000,20000000,None,1000000,50000000,None,-1000000,None,-4000000,42000000,60000000,CBT
2020-09-30,USD,99000000,125000000,None,21000000,-12000000,41000000,38000000,46000000,-40000000,-265000000,-36000000,-95000000,1000000,0,0,None,20000000,20000000,None,0,0,None,0,None,-265000000,21000000,-272000000,CBT
2020-06-30,USD,149000000,7000000,None,-95000000,-206000000,39000000,43000000,-116000000,-82000000,-5000000,-126000000,-47000000,13000000,0,0,None,23000000,20000000,None,0,247000000,None,0,None,-13000000,9000000,-6000000,CBT
2020-03-31,USD,24000000,6000000,None,5000000,11000000,39000000,51000000,-2000000,1000000,3000000,-49000000,54000000,-4000000,10000000,10000000,None,32000000,20000000,None,2000000,100000000,None,-8000000,None,-4000000,-25000000,-1000000,CBT
2019-12-31,USD,105000000,6000000,None,-2000000,-26000000,39000000,68000000,-54000000,7000000,46000000,-77000000,-44000000,-29000000,34000000,34000000,None,31000000,20000000,None,1000000,97000000,None,-33000000,None,4000000,20000000,41000000,CBT
2019-09-30,USD,197000000,None,None,-2000000,-127000000,38000000,69000000,-67000000,-41000000,40000000,-61000000,-90000000,-51000000,29000000,29000000,None,20000000,20000000,None,2000000,8000000,None,-27000000,None,40000000,-24000000,33000000,CBT
2019-06-30,USD,115000000,None,None,9000000,-10000000,37000000,58000000,33000000,-37000000,40000000,65000000,-204000000,-491000000,32000000,32000000,None,26000000,20000000,None,1000000,0,None,-31000000,None,-29000000,-5000000,32000000,CBT
2019-03-31,USD,90000000,None,None,-23000000,-19000000,38000000,43000000,8000000,-32000000,29000000,-44000000,-16000000,60000000,50000000,50000000,None,26000000,20000000,None,0,0,None,-49000000,None,34000000,4000000,23000000,CBT
2018-12-31,USD,-39000000,None,None,-102000000,38000000,35000000,54000000,-47000000,83000000,77000000,-54000000,74000000,266000000,62000000,62000000,None,31000000,20000000,None,0,0,None,-62000000,None,-33000000,-14000000,69000000,CBT
