fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,108000000,184000000,None,259000000,-10000000,-27000000,None,None,None,118000000,240000000,-276000000,None,36000000,36000000,None,5000000,10000000,None,None,None,None,-36000000,None,None,None,85000000,GNW
2024-06-30,USD,118000000,161000000,None,163000000,30000000,-41000000,None,None,None,110000000,258000000,-285000000,None,36000000,36000000,None,5000000,None,None,None,None,None,-36000000,None,None,None,76000000,GNW
2024-03-31,USD,69000000,176000000,None,85000000,68000000,-23000000,None,None,None,169000000,143000000,-299000000,None,63000000,63000000,None,5000000,5000000,None,None,None,None,-63000000,None,None,None,139000000,GNW
2023-12-31,USD,-183000000,286000000,None,735000000,27000000,-9000000,54000000,None,None,-183000000,348000000,-273000000,None,35000000,35000000,None,25000000,39000000,None,None,None,None,-35000000,None,None,None,-212000000,GNW
2023-09-30,USD,88000000,148000000,None,372000000,60000000,10000000,86000000,None,None,60000000,-4000000,-352000000,None,80000000,80000000,None,5000000,None,None,None,0,None,-80000000,None,None,None,29000000,GNW
2023-06-30,USD,169000000,156000000,None,260000000,-5000000,9000000,None,None,None,168000000,553000000,-390000000,None,113000000,113000000,None,5000000,None,None,None,0,None,-113000000,None,None,None,137000000,GNW
2023-03-31,USD,17000000,191000000,None,100000000,75000000,-11000000,None,None,None,154000000,364000000,-428000000,None,68000000,68000000,None,4000000,4000000,None,None,0,None,-68000000,None,-47000000,None,122000000,GNW
2022-12-31,USD,404000000,-2442000000,None,425000000,57000000,56000000,None,None,None,408000000,281000000,-447000000,None,30000000,30000000,None,38000000,42000000,None,None,0,None,-30000000,None,None,None,381000000,GNW
2022-09-30,USD,308000000,881000000,None,277000000,33000000,11000000,None,None,None,171000000,-83000000,-388000000,None,19000000,19000000,None,4000000,4000000,None,None,0,None,-19000000,None,-163000000,None,136000000,GNW
2022-06-30,USD,429000000,1429000000,None,329000000,26000000,12000000,None,None,None,197000000,397000000,-393000000,None,15000000,15000000,None,4000000,4000000,None,None,0,None,-15000000,None,433000000,None,159000000,GNW
2022-03-31,USD,-92000000,233000000,None,-40000000,45000000,-34000000,86000000,None,None,270000000,138000000,-326000000,None,0,0,None,None,None,None,None,0,None,None,None,-280000000,None,240000000,GNW
2021-12-31,USD,147000000,-2358000000,None,192000000,14000000,395000000,821000000,None,None,192000000,427000000,-941000000,None,None,None,None,37000000,37000000,None,None,0,None,None,None,192000000,None,163000000,GNW
2021-09-30,USD,61000000,824000000,None,283000000,51000000,-58000000,None,None,None,318000000,-72000000,-265000000,None,None,None,None,None,None,None,None,0,None,529000000,None,321000000,None,314000000,GNW
2021-06-30,USD,476000000,None,None,440000000,12000000,-48000000,None,None,None,240000000,206000000,-433000000,None,None,None,None,None,None,None,None,0,None,None,None,236000000,None,240000000,GNW
2021-03-31,USD,-247000000,None,None,3000000,60000000,-32000000,None,None,None,195000000,335000000,-780000000,None,None,None,None,None,None,None,None,0,None,None,None,-692000000,None,187000000,GNW
2020-12-31,USD,508000000,None,None,440000000,-35000000,475000000,None,None,None,266000000,126000000,-773000000,None,None,None,None,0,9000000,None,None,-1000000,None,None,None,304000000,None,267000000,GNW
2020-09-30,USD,153000000,None,None,481000000,52000000,-47000000,None,None,None,436000000,-392000000,410000000,None,None,None,None,0,9000000,None,None,0,None,None,None,414000000,None,418000000,GNW
2020-06-30,USD,619000000,None,None,887000000,29000000,-15000000,None,None,None,-418000000,-336000000,-187000000,None,None,None,None,0,None,None,None,0,None,None,None,-428000000,None,-441000000,GNW
2020-03-31,USD,680000000,None,None,441000000,111000000,-35000000,None,None,None,-72000000,-551000000,-957000000,None,None,None,None,9000000,9000000,None,None,0,None,None,None,-828000000,None,-66000000,GNW
2019-12-31,USD,471000000,-2161000000,None,604000000,36000000,456000000,None,None,None,24000000,1849000000,-975000000,None,None,None,None,32000000,87000000,None,None,0,None,-22000000,None,24000000,None,-17000000,GNW
2019-09-30,USD,813000000,756000000,None,525000000,24000000,-39000000,None,None,None,58000000,-197000000,-547000000,None,None,None,None,2000000,2000000,None,None,-77000000,None,22000000,None,87000000,None,18000000,GNW
2019-06-30,USD,661000000,857000000,None,474000000,50000000,-38000000,None,None,None,218000000,-628000000,-320000000,None,None,None,None,25000000,25000000,None,None,0,None,-32000000,None,240000000,None,168000000,GNW
2019-03-31,USD,134000000,840000000,None,291000000,275000000,-16000000,None,None,None,230000000,277000000,-375000000,None,None,None,None,28000000,28000000,None,None,0,None,-12000000,None,36000000,None,174000000,GNW
2018-12-31,USD,660000000,-2172000000,None,1021000000,57000000,410000000,None,None,None,-327000000,-691000000,-271000000,None,None,None,None,14000000,97000000,None,None,0,None,-16000000,None,-327000000,None,-329000000,GNW
2018-09-30,USD,412000000,798000000,None,523000000,65000000,-30000000,None,None,None,210000000,267000000,-407000000,None,None,None,None,33000000,33000000,None,None,0,None,-40000000,None,192000000,None,146000000,GNW
2018-06-30,USD,452000000,833000000,None,338000000,84000000,-37000000,None,None,None,249000000,-31000000,-990000000,None,None,None,None,14000000,14000000,None,None,0,None,-13000000,None,264000000,None,190000000,GNW
2018-03-31,USD,109000000,867000000,None,194000000,45000000,-25000000,None,None,None,165000000,-167000000,47000000,None,None,None,None,36000000,36000000,None,None,441000000,None,-36000000,None,-32000000,-21000000,112000000,GNW
2017-12-31,USD,622000000,-2183000000,None,1280000000,422000000,202000000,5000000,None,None,265000000,-81000000,-498000000,None,None,None,None,15000000,107000000,None,None,0,None,-33000000,None,39000000,-4000000,353000000,GNW
2017-09-30,USD,624000000,827000000,None,-274000000,-509000000,33000000,None,None,None,175000000,-155000000,-515000000,None,None,None,None,40000000,40000000,None,None,0,None,-31000000,None,-17000000,29000000,107000000,GNW
2017-06-30,USD,653000000,840000000,None,388000000,1000000,154000000,None,None,None,271000000,-381000000,-451000000,None,None,None,None,13000000,13000000,None,None,0,None,None,None,-165000000,14000000,202000000,GNW
2017-03-31,USD,655000000,834000000,None,228000000,79000000,-33000000,None,None,None,216000000,-142000000,-304000000,None,None,None,None,39000000,39000000,None,None,0,None,None,None,234000000,25000000,155000000,GNW
