fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,23709000,221000,None,-12006000,-38171000,2747000,4027000,-6759000,-29319000,-36068000,-4007000,-23000,None,0,0,None,0,None,None,None,None,None,0,None,None,None,-36068000,EAF
2024-06-30,USD,-36855000,34003000,None,-7245000,12271000,2849000,6979000,4133000,4542000,-14752000,-6902000,-19000,None,0,0,None,0,None,None,None,None,None,0,None,None,None,-14752000,EAF
2024-03-31,USD,-530000,216000,None,-32031000,-38216000,2848000,10511000,-8575000,-25328000,-30869000,-10508000,-98000,None,0,0,None,0,None,None,None,None,None,0,None,None,None,-30869000,EAF
2023-12-31,USD,9292000,36784000,None,23673000,-34589000,58087000,5753000,2327000,-38538000,-217409000,-5753000,-168000,None,0,0,None,0,1280000,None,None,None,None,0,None,None,None,-217409000,EAF
2023-09-30,USD,51495000,294000,None,-23210000,-64654000,2940000,8498000,-13287000,-50526000,-22621000,-8492000,-1819000,0,0,0,None,0,5134000,None,None,0,None,0,None,None,None,-22621000,EAF
2023-06-30,USD,-9024000,-3862000,None,-13448000,456000,4988000,14518000,27630000,-35629000,-7851000,-14396000,19893000,0,0,0,None,1928000,2568000,None,None,0,None,0,None,-3527000,None,-7851000,EAF
2023-03-31,USD,24798000,5038000,None,-38089000,-58041000,3055000,25271000,-62350000,16897000,-7369000,-25179000,807000,0,0,0,None,2566000,2566000,None,None,0,None,0,None,426000,None,-7369000,EAF
2022-12-31,USD,50023000,20520000,None,-22428000,-30103000,53157000,26884000,-38278000,7078000,50371000,-26850000,-30000,0,0,0,None,1927000,2567000,None,None,0,None,0,None,23143000,None,50331000,EAF
2022-09-30,USD,68166000,638000,None,-42803000,2718000,3142000,15933000,-23348000,41784000,93451000,-15911000,2629000,0,0,0,None,1926000,2566000,None,None,0,None,0,None,54884000,None,93451000,EAF
2022-06-30,USD,60123000,-231000,None,20411000,89130000,3532000,12493000,-102000,80502000,114997000,-12427000,-75349000,0,30000000,30000000,None,1932000,2571000,None,None,0,None,-30000000,None,-27653000,None,114997000,EAF
2022-03-31,USD,146316000,22591000,None,37539000,30734000,3844000,16855000,1221000,24215000,124183000,-16782000,-103517000,0,30000000,30000000,None,1985000,2625000,None,None,0,None,-29775000,None,26017000,None,124183000,EAF
2021-12-31,USD,100029000,23503000,None,2888000,60648000,63625000,17831000,25472000,20919000,141474000,-17790000,-110954000,0,7622000,7622000,None,1993000,2632000,None,None,0,None,-7622000,None,-28715000,None,141480000,EAF
2021-09-30,USD,134256000,7748000,None,24390000,33422000,4407000,14374000,12760000,15069000,119886000,-14237000,-146226000,0,42378000,42378000,None,2028000,2668000,None,None,0,None,0,None,117858000,None,119886000,EAF
2021-06-30,USD,86330000,5243000,None,19022000,-11562000,4037000,11878000,-25948000,3825000,28165000,-11810000,-57850000,0,0,0,None,2024000,2674000,None,None,0,None,0,None,22342000,None,28165000,EAF
2021-03-31,USD,122425000,25305000,None,25965000,6505000,6731000,14174000,16643000,-11648000,98756000,-14023000,-156762000,0,0,0,None,1394000,2671000,None,None,0,None,0,None,-48360000,None,98799000,EAF
