fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-11-30,USD,-40724000,None,None,-16356000,1929000,34050000,5436000,6709000,-4256000,-85275000,-10725000,38203000,-383000,None,None,None,None,None,None,45045000,0,None,45045000,None,None,None,-85342000,TLRY
2024-08-31,USD,-35307000,None,None,-8472000,28295000,31814000,6736000,2342000,12383000,-34652000,-49395000,60590000,101000,None,None,None,None,None,None,66472000,0,None,66472000,None,None,None,-39165000,TLRY
2024-02-29,USD,-15361000,None,None,-6537000,14860000,32842000,9528000,-1054000,13298000,-104983000,28086000,-10909000,-5152000,None,None,None,None,None,None,0,0,None,0,None,None,None,-92701000,TLRY
2023-11-30,USD,-30409000,None,None,-17976000,-4917000,31552000,5859000,8520000,-5019000,-46183000,81497000,-85366000,5587000,None,None,None,None,None,None,0,25000000,None,0,None,None,None,-49008000,TLRY
2023-08-31,USD,-15842000,None,None,-6469000,-12040000,30789000,4152000,-13044000,-3650000,-55863000,-26290000,14018000,-8787000,None,None,None,None,None,None,0,29174000,0,0,None,None,None,-71525000,TLRY
2023-05-31,USD,43598000,None,0,21463000,-20791000,28993000,12406000,13885000,1126000,-119819000,-7584000,6236000,5256000,None,None,None,128404000,128404000,None,0,0,0,0,None,None,None,-138713000,TLRY
2023-02-28,USD,-18632000,None,0,522000,30391000,33769000,857000,-11363000,16854000,-1195752000,-4592000,-2442000,2821000,None,None,None,None,None,None,0,0,0,0,None,None,None,-1170998000,TLRY
2022-11-30,USD,29209000,None,None,4324000,-42147000,33318000,4537000,-9758000,-5278000,-61635000,-271398000,-57256000,-2978000,None,None,None,None,None,None,0,0,0,0,None,None,None,-69463000,TLRY
2022-08-31,USD,-46269000,None,None,-6265000,38191000,34069000,3000000,3068000,232000,-65794000,-1537000,123620000,159000,None,None,None,None,None,None,129593000,1288000,0,129593000,None,None,None,-73482000,TLRY
2022-05-31,USD,-20524000,None,0,13295000,-65042000,40768000,5594000,-6300000,29237000,-457800000,-4915000,161808000,627000,None,None,None,None,None,None,262509000,0,0,0,None,None,None,-478141000,TLRY
2022-02-28,USD,-46390000,None,4032000,-13434000,17767000,37020000,4614000,3192000,19921000,52475000,-1026000,-5565000,8760000,None,None,None,None,None,None,0,0,0,0,None,6353000,None,43190000,TLRY
2021-11-30,USD,-17121000,None,None,-21913000,-12055000,37471000,7540000,-12602000,1513000,5797000,-6972000,-20019000,-467000,None,None,None,None,None,None,0,0,0,0,None,-14381000,None,-201000,TLRY
2021-08-31,USD,-93227000,None,None,-22600000,12211000,39333000,16316000,9868000,-4922000,-34604000,-8620000,-8028000,486000,None,None,None,None,None,None,0,0,0,0,None,-109875000,None,-41649000,TLRY
2021-05-31,USD,33605000,-26596000,None,-12005000,-92390000,53156000,19256000,-27365000,41139000,33605000,58405000,-209408000,None,None,None,None,None,None,None,None,0,0,14496000,None,33605000,None,47204000,TLRY
2021-03-31,USD,-13008000,2273000,None,30513000,3190000,4908000,2466000,1000000,4893000,-340955000,-69000,234081000,None,None,None,None,None,None,None,None,0,0,82223000,None,221004000,None,-340955000,TLRY
2020-12-31,USD,-24865000,19657000,None,-7941000,19037000,4422000,5278000,4781000,4589000,-2949000,203000,54726000,None,None,None,None,None,None,None,None,0,0,5495000,None,30064000,None,-2949000,TLRY
2020-09-30,USD,-13983000,6906000,None,3934000,4593000,5346000,11874000,-1928000,4584000,-2316000,-12434000,44909000,None,None,None,None,None,None,None,None,0,0,480000,None,-26149000,None,-2316000,TLRY
2020-06-30,USD,-36472000,970000,None,-1260000,-1203000,4325000,9202000,-11050000,9298000,-81687000,-11330000,5426000,None,None,None,None,None,None,None,None,0,0,3714000,None,-63800000,None,-81686000,TLRY
2020-03-31,USD,-26703000,3223000,None,-15218000,6751000,5905000,18290000,1906000,None,-184123000,None,None,None,None,None,None,None,None,None,None,46395000,0,87278000,None,87636000,None,-184122000,TLRY
2019-12-31,USD,-90810000,13386000,None,-18684000,25487000,5389000,27254000,4997000,28885000,-216624000,11663000,69602000,None,None,None,None,None,None,None,None,0,0,573000,None,-216624000,None,-219148000,TLRY
2019-09-30,USD,-57028000,5834000,None,38081000,70473000,4696000,24732000,12800000,35029000,-35678000,-66267000,39394000,None,None,None,None,None,None,None,None,0,0,471000,None,-44350000,None,-36351000,TLRY
2019-06-30,USD,-85386000,11706000,None,927000,60815000,2992000,17521000,5249000,25422000,-35053000,-29081000,4960000,None,None,None,None,None,None,None,None,0,0,3483000,None,-27468000,None,-36301000,TLRY
2019-03-31,USD,-82759000,73000,None,-235000,12096000,3720000,9109000,-3030000,None,-30301000,None,None,None,None,None,None,None,None,None,None,0,0,931000,None,-193593000,None,-29369000,TLRY
2018-12-31,USD,-19808000,259000,None,1819000,7424000,1010000,15547000,8050000,1472000,-22908000,-45076000,451331000,None,None,None,None,None,None,None,None,456569000,-78000,-71000,None,-22908000,None,-31009000,TLRY
2018-09-30,USD,-23535000,357000,None,-4620000,16275000,1404000,9970000,4820000,7326000,-18699000,-24591000,123639000,None,None,None,None,None,None,None,None,-48857000,None,176165000,None,-6219000,None,-18700000,TLRY
2018-06-30,USD,-6666000,None,None,None,None,670000,None,None,None,-12833000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6666000,None,-12833000,TLRY
