fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,73829000,0,None,20563000,-1761000,318000,1635000,5880000,-1081000,47213000,-44036000,-21092000,None,11710000,11710000,None,None,None,None,None,None,None,-9441000,None,None,None,47213000,CORT
2024-06-30,USD,41182000,741000,None,6422000,-3705000,128000,416000,-7681000,1681000,35488000,-60194000,-2150000,None,3478000,3478000,None,None,None,None,None,None,None,-241000,None,None,None,35488000,CORT
2024-03-31,USD,23756000,617000,None,4740000,1647000,68000,None,6395000,-983000,27762000,-9014000,-543000,None,476000,476000,None,None,None,None,None,None,None,1213000,None,None,None,27762000,CORT
2023-12-31,USD,5887000,617000,None,-18288000,14033000,107000,0,6497000,-329000,31355000,17098000,766000,None,0,0,None,1215000,1215000,None,None,None,None,147189000,None,None,None,31355000,CORT
2023-09-30,USD,52909000,617000,None,26447000,9049000,112000,37000,2073000,544000,31378000,-109570000,-3916000,None,0,0,None,5131000,5131000,None,None,None,None,1143000,None,None,None,31378000,CORT
2023-06-30,USD,42286000,578000,None,8077000,-1289000,186000,102000,-4000,-922000,27528000,-24097000,-145754000,None,0,0,None,575000,575000,None,None,None,None,-143930000,None,-127565000,None,27528000,CORT
2023-03-31,USD,25957000,578000,None,7112000,94000,172000,0,1500000,-558000,15879000,207475000,181000,None,0,0,None,1796000,1796000,None,None,None,None,1409000,None,233613000,None,15879000,CORT
2022-12-31,USD,33388000,578000,None,7132000,-2790000,183000,31000,1643000,-125000,16601000,-17241000,-61000,None,0,0,None,1410000,1410000,None,None,None,None,785000,None,None,None,16601000,CORT
2022-09-30,USD,33648000,578000,None,5788000,9400000,195000,351000,1250000,-419000,34608000,-4790000,-13961000,None,0,0,None,14518000,14518000,None,None,None,None,1664000,None,14897000,None,34608000,CORT
2022-06-30,USD,18040000,578000,None,-7579000,3953000,116000,19000,986000,-818000,27412000,-41800000,-2756000,None,0,0,None,None,None,None,None,None,None,550000,None,-26516000,None,27412000,CORT
2022-03-31,USD,35247000,530000,None,8832000,-275000,288000,12000,-447000,163000,22797000,-50496000,-506000,None,0,0,None,None,None,None,None,None,None,1382000,None,-15755000,None,22797000,CORT
2021-12-31,USD,49427000,9634000,None,1934000,614000,289000,65000,1117000,-789000,32053000,140471000,-206969000,None,0,0,None,None,None,None,None,None,None,91532000,None,-17071000,None,32053000,CORT
2021-09-30,USD,48704000,530000,None,-365000,-1702000,-1688000,159000,-1112000,-797000,30471000,-25803000,-23643000,None,25774000,25774000,None,None,None,None,None,None,None,-21378000,None,28204000,None,30471000,CORT
2021-06-30,USD,44339000,530000,None,4150000,2765000,2217000,119000,5420000,-992000,26523000,24742000,-26032000,None,29170000,29170000,None,None,None,None,None,None,None,-24422000,None,24923000,None,26523000,CORT
2021-03-31,USD,25422000,514000,None,-6113000,-2014000,254000,126000,-3998000,-866000,23465000,-3284000,-45947000,None,33541000,33541000,None,None,None,None,None,None,None,-29503000,None,-23809000,None,23465000,CORT
2020-12-31,USD,35071000,11370000,None,13620000,19010000,78000,431000,4241000,4208000,84481000,11220000,-661000,None,9670000,9670000,None,None,None,None,None,None,None,316000,None,84481000,None,25994000,CORT
2020-09-30,USD,30444000,514000,None,-3424000,-1800000,85000,718000,-768000,720000,21625000,-64273000,5866000,None,0,0,None,None,None,None,None,None,None,5893000,None,22911000,None,21625000,CORT
2020-06-30,USD,53186000,422000,None,4397000,-4900000,124000,47000,-3959000,-86000,28327000,-85944000,6804000,None,0,0,None,None,None,None,None,None,None,6867000,None,32850000,None,28327000,CORT
2020-03-31,USD,33269000,391000,None,-6276000,-30000,238000,42000,6756000,-1328000,30065000,19734000,205000,None,275000,275000,None,None,None,None,None,None,None,205000,None,53208000,None,30065000,CORT
2019-12-31,USD,48454000,7135000,None,6482000,11157000,229000,135000,-2477000,390000,86459000,-61989000,-144000,None,0,0,None,None,None,None,None,None,None,1776000,None,-13679000,None,29381000,CORT
2019-09-30,USD,38427000,391000,None,4017000,-5900000,211000,286000,2631000,-889000,26340000,-54316000,2696000,None,0,0,None,None,None,None,None,None,None,2696000,None,31861000,None,26340000,CORT
2019-06-30,USD,25555000,391000,None,-4645000,-4900000,167000,410000,556000,2453000,20186000,-1156000,-15908000,None,17420000,17420000,None,None,None,None,None,None,None,-15908000,None,24720000,None,20186000,CORT
2019-03-31,USD,23681000,0,None,-4003000,-2154000,96000,257000,1630000,-910000,18274000,-367000,-15289000,None,13555000,13555000,None,None,None,None,None,None,None,-11120000,None,8025000,None,18274000,CORT
2018-12-31,USD,21519000,None,None,-1324000,15723000,73000,113000,-1772000,3433000,65252000,-1757000,-12031000,None,14753000,14753000,None,None,None,None,None,None,None,-12031000,None,7731000,None,22008000,CORT
2018-09-30,USD,44505000,None,None,6186000,-5000000,58000,45000,-9344000,2275000,17747000,-33506000,-8270000,None,8904000,8904000,None,None,None,None,None,None,None,-8270000,None,22747000,None,17747000,CORT
2018-06-30,USD,15211000,None,None,3209000,2500000,57000,63000,11443000,2661000,18196000,-21211000,4044000,None,0,0,None,None,None,None,None,None,None,4044000,None,15696000,None,18196000,CORT
2018-03-31,USD,34430000,-54000,None,-1903000,5229000,48000,77000,1961000,-590000,17459000,-34293000,1922000,None,0,0,None,None,None,None,None,None,None,1922000,None,2059000,None,17459000,CORT
2017-12-31,USD,24883000,None,None,3969000,-8010000,48000,29000,3428000,1918000,52123000,-27448000,2567000,None,None,None,None,None,None,None,None,None,None,2567000,None,2000,None,98330000,CORT
2017-09-30,USD,10925000,None,None,8545000,15076000,36000,82000,2368000,-791000,13757000,-11647000,-1841000,None,None,None,None,None,None,None,None,None,None,2772000,None,-2563000,None,13757000,CORT
2017-06-30,USD,6280000,None,None,159000,609000,9000,198000,290000,-409000,12647000,-14948000,-4971000,None,None,None,None,None,None,None,None,None,None,718000,None,-4353000,None,12647000,CORT
2017-03-31,USD,12480000,0,None,2942000,758000,13000,110000,-646000,1544000,4388000,-19413000,-3708000,None,None,None,None,None,None,None,None,None,None,1124000,None,-13560000,None,4388000,CORT
2016-12-31,USD,-7675000,None,None,-248000,2124000,15000,75000,1624000,-143000,23250000,-75000,-823000,None,None,None,None,None,None,None,None,None,None,3610000,None,3671000,None,4597000,CORT
2016-09-30,USD,2585000,None,None,4081000,43000,21000,90000,-1065000,1213000,2585000,-90000,-2769000,None,None,None,None,None,None,None,None,None,None,1267000,None,6076000,None,2585000,CORT
2016-06-30,USD,977000,None,None,1174000,2771000,24000,7000,2549000,-98000,977000,-7000,-538000,None,None,None,None,None,None,None,None,None,None,2731000,None,1045000,None,977000,CORT
2016-03-31,USD,6005000,None,None,1792000,705000,27000,22000,531000,-290000,-19000,-22000,-2966000,None,None,None,None,None,None,None,None,None,None,75000,None,309000,None,-19000,CORT
2015-12-31,USD,14603000,None,None,651000,-378000,28000,-17000,276000,-112000,14603000,17000,-195000,None,None,None,None,None,None,None,None,None,None,-2624000,None,3985000,None,959000,CORT
2015-09-30,USD,-601000,None,None,-136000,659000,30000,0,994000,-277000,-601000,0,-1481000,None,None,None,None,None,None,None,None,None,None,1009000,None,-598000,None,-601000,CORT
2015-06-30,USD,-1936000,None,None,528000,1098000,57000,0,650000,-169000,-1936000,0,-766000,None,None,None,None,None,None,None,None,None,None,1322000,None,-905000,None,-1936000,CORT
2015-03-31,USD,-4322000,None,None,737000,-99000,40000,34000,967000,-257000,-4830000,-34000,15516000,None,None,None,None,None,None,None,None,None,None,17381000,None,13705000,None,-4830000,CORT
2014-12-31,USD,8755000,None,None,306000,48000,37000,0,588000,-211000,8755000,0,-1129000,None,None,None,None,None,None,None,None,None,None,439000,None,-2532000,None,-3895000,CORT
2014-09-30,USD,-6006000,None,None,-2081000,-5000,39000,16000,521000,-132000,-6006000,-16000,-1249000,None,None,None,None,None,None,None,None,None,None,27000,None,-7194000,None,-6006000,CORT
2014-06-30,USD,-7552000,None,None,-2440000,1196000,37000,48000,303000,183000,-7552000,-48000,-612000,None,None,None,None,None,None,None,None,None,None,405000,None,-9644000,None,-7552000,CORT
2014-03-31,USD,-11060000,None,None,1351000,939000,28000,110000,494000,-89000,-13930000,-110000,-89000,None,None,None,None,None,None,None,None,None,None,906000,None,-11259000,None,-13930000,CORT
2013-12-31,USD,-7666000,None,None,1353000,307000,21000,40000,409000,-9000,4055000,-40000,-592000,None,None,None,None,None,None,None,None,None,None,0,None,-8298000,None,-11124000,CORT
2013-09-30,USD,-8602000,None,None,213000,378000,20000,65000,164000,11000,-10906000,-65000,-378000,None,None,None,None,None,None,None,None,None,None,0,None,-9045000,None,-10906000,CORT
2013-06-30,USD,-9236000,None,None,1086000,809000,19000,4000,-288000,868000,-11897000,-4000,None,None,None,None,None,None,None,None,None,None,None,0,None,-9240000,None,-11897000,CORT
2013-03-31,USD,-11554000,None,None,-1366000,554000,14000,18000,586000,13000,-12084000,-18000,204000,None,None,None,None,None,None,None,None,None,None,0,None,-11572000,None,-12084000,CORT
2012-12-31,USD,-8742000,None,None,2136000,2201000,13000,58000,203000,2186000,1358000,-58000,204000,None,None,None,None,None,None,None,None,None,None,204000,None,-8596000,None,-11124000,CORT
2012-09-30,USD,-9229000,None,None,-2518000,0,6000,52000,-1000,40000,-7671000,-52000,76010000,None,None,None,None,None,None,None,None,None,None,46150000,None,66729000,None,-8293000,CORT
2012-06-30,USD,-7892000,None,None,2246000,3430000,5000,34000,-355000,2381000,-7597000,-34000,198000,None,None,None,None,None,None,None,None,None,None,198000,None,-7728000,None,-7597000,CORT
2012-03-31,USD,-10157000,None,None,-1456000,58000,3000,7000,None,56000,-11034000,-7000,13156000,None,None,None,None,None,None,None,None,None,None,13156000,None,2992000,None,-11034000,CORT
2011-12-31,USD,-6294000,None,None,2313000,-295000,2000,25000,None,None,-9936000,-25000,45000,None,None,None,None,None,None,None,None,None,None,45000,None,-6274000,None,-9936000,CORT
2011-09-30,USD,-6604000,None,None,-1143000,-20000,0,None,None,None,-6438000,None,283000,None,None,None,None,None,None,None,None,None,None,283000,None,-6321000,None,-6435000,CORT
2011-06-30,USD,-7207000,None,None,None,None,None,None,None,None,-8881000,None,236000,None,None,None,None,None,None,None,None,None,None,None,None,-6971000,None,-8882000,CORT
