fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,449500000,386600000,None,None,None,1900000,347100000,None,None,-1410900000,24200000,-176900000,None,165400000,171200000,None,None,None,None,None,900000,None,-171200000,None,None,None,-1434100000,LBTYA
2024-06-30,USD,546100000,233200000,None,None,None,2200000,289300000,None,None,275200000,522400000,-189300000,None,170200000,170200000,None,None,None,None,None,1000000,None,-170200000,None,None,None,268100000,LBTYA
2024-03-31,USD,245700000,364400000,None,None,None,19500000,350800000,None,None,527000000,-211700000,-284000000,None,176300000,176300000,None,None,None,None,None,2100000,None,-176300000,None,None,None,510000000,LBTYA
2023-12-31,USD,839200000,257500000,None,None,None,2334600000,369800000,None,None,-3471700000,-878600000,-349300000,None,361600000,468600000,None,427600000,427600000,None,None,1049500000,None,-467400000,None,None,None,-3489900000,LBTYA
2023-09-30,USD,327100000,312500000,None,None,None,3100000,327800000,None,None,822700000,519900000,-638100000,None,524800000,1403500000,None,None,None,None,None,896400000,None,-1403500000,None,None,None,659200000,LBTYA
2023-06-30,USD,691800000,194100000,None,None,None,12000000,311200000,None,None,-511300000,-63100000,-518800000,None,379000000,379000000,None,None,None,None,None,800000,None,-379000000,None,109900000,None,-499600000,LBTYA
2023-03-31,USD,307800000,350200000,None,None,None,30700000,377200000,None,None,-713500000,-1423200000,813800000,None,229300000,229300000,None,None,None,None,None,1220300000,None,-229300000,None,-301600000,None,-721400000,LBTYA
2022-12-31,USD,883200000,160300000,None,None,None,2199200000,373900000,796300000,None,-4686800000,-1853300000,-213400000,None,129600000,103900000,None,201000000,201000000,None,None,4700000,None,-90900000,None,18600000,None,-4699700000,LBTYA
2022-09-30,USD,540500000,266300000,None,None,None,14700000,295100000,None,None,2431700000,-633500000,-628000000,None,531800000,531800000,None,52000000,52000000,None,None,0,None,-531800000,None,-721000000,None,2348000000,LBTYA
2022-06-30,USD,757400000,85000000,None,None,None,18300000,261400000,None,None,3131100000,2620700000,-1776300000,None,561400000,561400000,None,149000000,149000000,None,None,0,None,-561400000,None,1601800000,None,2786600000,LBTYA
2022-03-31,USD,656700000,296500000,94800000,None,None,22400000,372800000,None,None,1110300000,-55000000,-658300000,None,480600000,506300000,None,94800000,94800000,None,None,0,None,-506300000,None,-123700000,None,1038300000,LBTYA
2021-12-31,USD,991300000,114300000,None,-2529800000,None,2382200000,293600000,707100000,None,676600000,-54200000,-784300000,None,563800000,578100000,None,None,None,None,None,-1657500000,None,-569200000,None,676600000,None,636100000,LBTYA
2021-09-30,USD,612600000,206400000,97600000,None,None,13600000,272000000,None,None,318700000,-308900000,-399400000,None,359300000,359300000,None,240000000,240000000,None,None,174000000,None,-359300000,None,2218700000,None,277100000,LBTYA
2021-06-30,USD,1123900000,270800000,None,None,None,19500000,379900000,None,None,11174500000,-4924000000,337500000,None,346100000,346100000,None,143000000,143000000,None,None,3047000000,None,-346100000,None,12574500000,None,11128200000,LBTYA
