fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,22711000,4624000,None,33000,24560000,28062000,26705000,-5657000,29317000,23606000,-26705000,22934000,55625000,0,0,None,8436000,8436000,None,None,None,None,57000,None,None,None,23606000,SCL
2024-06-30,USD,29502000,4477000,None,-254000,13354000,28010000,29710000,1302000,12888000,9521000,-29621000,3979000,35794000,0,0,None,8431000,8431000,None,None,None,None,101000,None,None,None,9521000,SCL
2024-03-31,USD,41554000,13357000,None,25653000,28772000,27604000,30157000,26043000,-3202000,13893000,-24415000,-19984000,-8415000,0,0,None,8422000,8422000,None,None,None,None,865000,None,None,None,13893000,SCL
2023-12-31,USD,68977000,13424000,None,-7238000,-34012000,27023000,46738000,-6169000,-22132000,-1193000,-46738000,-3353000,13714000,0,0,None,8389000,8389000,None,None,None,None,409000,None,None,None,-1193000,SCL
2023-09-30,USD,70097000,4447000,None,-36306000,-55027000,26304000,53697000,-3078000,-52645000,12571000,-53697000,-41319000,-18445000,0,0,None,8162000,8162000,None,None,None,None,470000,None,None,None,12571000,SCL
2023-06-30,USD,107860000,4497000,None,-18789000,-94663000,26469000,67742000,-63180000,-31804000,12684000,-67890000,-35580000,-14399000,0,0,None,8157000,8157000,None,None,None,None,402000,None,None,None,12684000,SCL
2023-03-31,USD,-72058000,13805000,None,-98731000,11377000,25542000,92158000,40420000,-38265000,16142000,-90341000,113536000,123847000,0,0,None,8160000,8160000,None,None,None,None,1514000,None,-48863000,None,16142000,SCL
2022-12-31,USD,85836000,10103000,None,11110000,-57742000,24692000,96216000,-56359000,-707000,10834000,-96216000,11651000,31410000,2692000,2692000,None,8115000,8115000,None,None,None,None,-2263000,None,None,None,10834000,SCL
2022-09-30,USD,36775000,3903000,None,-1428000,33190000,23706000,75874000,-28539000,61537000,39384000,-85567000,26461000,53370000,5281000,5281000,None,7473000,7473000,None,None,None,None,-5113000,None,-22331000,None,39384000,SCL
2022-06-30,USD,59082000,3930000,None,44291000,70675000,23337000,69175000,30707000,39045000,52126000,-69175000,-26736000,3135000,7041000,7041000,None,7472000,7472000,None,None,None,None,-6970000,None,-36913000,None,52126000,SCL
2022-03-31,USD,-20930000,7003000,None,-762000,83778000,22915000,60288000,80344000,-481000,44809000,-57132000,154833000,98636000,9935000,9935000,None,7513000,7513000,None,None,None,None,-9821000,None,76855000,84000,44809000,SCL
2021-12-31,USD,50733000,7659000,None,5485000,23968000,22923000,74941000,7401000,15489000,17058000,-70792000,74361000,-6938000,0,0,None,7511000,7511000,None,None,None,None,282000,None,53918000,-384000,16995000,SCL
2021-09-30,USD,-3293000,3837000,None,5313000,57112000,22642000,44673000,28797000,28022000,36923000,-44536000,28215000,5304000,6074000,6074000,None,6848000,6848000,None,None,None,None,-6074000,None,33158000,-2171000,36920000,SCL
2021-06-30,USD,36393000,3688000,None,43350000,32263000,23251000,37236000,4790000,28271000,43303000,-37745000,-25170000,-45173000,9906000,9906000,None,6863000,6863000,None,None,None,None,-9200000,None,39729000,2883000,43278000,SCL
2021-03-31,USD,-11698000,5811000,None,-9457000,71580000,22060000,37632000,63243000,7476000,40611000,-223756000,39927000,49668000,989000,989000,None,6861000,6861000,None,None,None,None,-608000,None,-199246000,-3719000,40611000,SCL
2020-12-31,USD,-12344000,6300000,None,54569000,17508000,21001000,40889000,-4988000,12784000,-15342000,-40904000,-20294000,0,1500000,1500000,None,6858000,6858000,None,None,None,None,-1409000,None,-12344000,7206000,-15168000,SCL
2020-09-30,USD,83178000,3124000,None,20020000,-3876000,20530000,30232000,5152000,-7166000,33342000,-43750000,-4207000,0,0,0,None,6176000,6176000,None,None,None,None,2443000,None,30344000,2294000,33168000,SCL
2020-06-30,USD,64975000,2787000,None,8699000,4676000,20306000,21469000,-7514000,9293000,35843000,-21469000,-26015000,0,6510000,6510000,None,6169000,6169000,None,None,None,None,-6273000,None,33281000,1047000,35707000,SCL
2020-03-31,USD,-6475000,5769000,None,-16740000,34394000,20023000,33202000,30767000,447000,27539000,-32911000,-14418000,0,7243000,7243000,None,6202000,6202000,None,None,None,None,-7088000,None,-61044000,-7240000,27545000,SCL
2019-12-31,USD,85779000,6754000,None,20515000,-19504000,20156000,34743000,-13853000,-2581000,22033000,-44170000,-16056000,-566000,0,0,None,6186000,6186000,None,None,None,None,207000,None,22033000,3835000,22038000,SCL
2019-09-30,USD,53896000,2718000,None,-1523000,-8504000,19586000,25745000,2091000,-10364000,25880000,-25436000,-13064000,-657000,7003000,7003000,None,5626000,5626000,None,None,None,None,-6336000,None,23162000,-4667000,25889000,SCL
2019-06-30,USD,74317000,7333000,None,8310000,-9116000,19556000,19343000,-10566000,716000,30210000,-19357000,-50596000,-2042000,6104000,6104000,None,5642000,5642000,None,None,None,None,-5831000,None,30210000,1443000,30218000,SCL
2019-03-31,USD,4436000,2331000,None,-42360000,4450000,19403000,25741000,17434000,-16231000,24978000,-23704000,-10778000,-4230000,77000,77000,None,5643000,5643000,None,None,None,None,1813000,None,-30735000,-689000,24984000,SCL
2018-12-31,USD,74951000,4876000,None,-12441000,-34862000,20337000,23752000,-40003000,1312000,23954000,-25129000,-17572000,4666000,2000000,2000000,None,5632000,5632000,None,None,None,None,-1325000,None,26943000,-6044000,23957000,SCL
2018-09-30,USD,42394000,2509000,None,11835000,17730000,20278000,19154000,10838000,6628000,21754000,-19245000,-6937000,-514000,1500000,1500000,None,5065000,5065000,None,None,None,None,-1286000,None,17252000,1040000,21754000,SCL
2018-06-30,USD,52827000,305000,None,777000,4034000,20552000,16383000,-256000,6117000,33452000,-16389000,-18386000,1814000,9500000,9500000,None,5068000,5068000,None,None,None,None,-9381000,None,12155000,-5897000,33454000,SCL
2018-03-31,USD,959000,2820000,None,-19518000,33902000,19948000,27358000,24225000,10621000,31945000,-47052000,-8753000,79000,2500000,2500000,None,5092000,5092000,None,None,None,None,655000,None,-54313000,533000,31952000,SCL
2017-12-31,USD,74180000,5376000,None,36348000,-12363000,21901000,20711000,-21355000,16779000,9886000,-19683000,-20611000,1301000,1500000,1500000,None,5066000,5066000,None,None,None,None,-1257000,None,34794000,908000,9884000,SCL
2017-09-30,USD,63756000,2412000,None,5905000,-13669000,19392000,19571000,4016000,-16266000,21853000,-18146000,-7158000,-88000,3000000,3000000,None,4616000,4616000,None,None,None,None,-2391000,None,40282000,1830000,21899000,SCL
2017-06-30,USD,56939000,4059000,None,2407000,871000,19022000,17935000,13434000,-12919000,27896000,-18232000,-15530000,0,0,0,None,4619000,4619000,None,None,None,None,1683000,None,26009000,2122000,27882000,SCL
2017-03-31,USD,33031000,4042000,None,-14184000,36353000,18707000,20396000,20263000,14396000,31912000,-26622000,-7198000,0,1500000,1500000,None,4606000,4606000,None,None,None,None,-665000,None,-27934000,2608000,31913000,SCL
2016-12-31,USD,-8939000,3710000,None,33119000,-23580000,19771000,33315000,-13090000,-8711000,8411000,-57972000,-14296000,278000,0,0,None,4597000,4597000,None,None,None,None,727000,None,18743000,-3459000,8417000,SCL
2016-09-30,USD,20432000,3485000,None,-3444000,1148000,18743000,29065000,-3316000,3821000,21367000,-28320000,3404000,4985000,0,0,None,4255000,4255000,None,None,None,None,1939000,None,16589000,-743000,21362000,SCL
2016-06-30,USD,29895000,6249000,None,23432000,63000,18383000,21356000,-2677000,3390000,28501000,-21770000,-10273000,-383000,1500000,1500000,None,4240000,4240000,None,None,None,None,-407000,None,44742000,-767000,28496000,SCL
2016-03-31,USD,-10374000,2686000,None,-14846000,41852000,18070000,19340000,36263000,5274000,27919000,-22459000,-8607000,-3588000,908000,908000,None,4237000,4237000,None,None,None,None,-650000,None,-30474000,2700000,27916000,SCL
2015-12-31,USD,12876000,6144000,None,-2727000,-21026000,17332000,-80705000,-14498000,-8366000,12876000,-30193000,-12136000,-2561000,0,0,None,4233000,4233000,None,None,None,None,346000,None,15686000,-1717000,12872000,SCL
2015-09-30,USD,24710000,23000,None,20560000,14063000,16794000,36307000,9659000,5270000,24934000,-38139000,74746000,-14221000,0,0,None,4006000,4006000,None,None,None,None,-1928000,None,78092000,-3788000,24912000,SCL
2015-06-30,USD,19045000,260000,None,-3267000,-4918000,16732000,25726000,-10867000,5214000,16941000,-32532000,-27822000,-23676000,0,0,None,4014000,4014000,None,None,None,None,192000,None,-14943000,995000,16914000,SCL
2015-03-31,USD,66598000,6306000,None,6653000,8280000,16127000,28295000,11546000,-4969000,21286000,-25106000,8143000,14241000,0,0,None,4047000,4047000,None,None,None,None,167000,None,12093000,-4796000,21270000,SCL
2014-12-31,USD,2750000,3475000,None,-12751000,-20790000,15871000,39406000,-9758000,-9756000,6225000,-41908000,4725000,11255000,1335000,1335000,None,4006000,4006000,None,None,None,None,-1144000,None,-3492000,-3368000,6239000,SCL
2014-09-30,USD,13316000,883000,None,-8130000,-9299000,15451000,23350000,-8096000,-2337000,13480000,-24863000,-9676000,874000,1665000,1665000,None,3789000,3789000,None,None,None,None,-1551000,None,-7741000,-3051000,13491000,SCL
2014-06-30,USD,24912000,6124000,None,10214000,25797000,16384000,18560000,9070000,17369000,24368000,-19323000,-5890000,2401000,4494000,4494000,None,3792000,3792000,None,None,None,None,-3949000,None,-272000,936000,24353000,SCL
2014-03-31,USD,-8958000,1177000,None,6291000,42612000,16098000,20503000,30013000,13245000,13008000,-23127000,-4011000,-311000,430000,430000,None,3800000,3800000,None,None,None,None,474000,None,-36627000,-531000,13018000,SCL
2013-12-31,USD,68608000,6559000,None,-329000,-34150000,-5050000,25788000,-28396000,-5837000,10537000,-27698000,-10026000,-1592000,0,0,None,3796000,3796000,None,None,None,None,262000,None,30259000,-625000,10650000,SCL
2013-09-30,USD,39925000,1372000,None,-2899000,-2392000,13812000,25105000,-8043000,5673000,20149000,-31515000,-13006000,-3379000,1000,1000,None,3571000,3571000,None,None,None,None,252000,None,-3787000,809000,20402000,SCL
2013-06-30,USD,51683000,6231000,None,24024000,9635000,14219000,20992000,17373000,-12530000,22654000,-85433000,87954000,-7751000,0,0,None,3565000,3565000,None,None,None,None,-687000,None,52105000,-2099000,22742000,SCL
2013-03-31,USD,-9902000,2957000,None,5460000,49400000,13419000,20980000,31815000,16488000,18997000,-22912000,11331000,17542000,0,0,None,3542000,3542000,None,None,None,None,1875000,None,-22105000,-622000,19034000,SCL
2012-12-31,USD,30934000,8679000,None,-653000,-3295000,-35672000,22304000,-9437000,6118000,15493000,-24256000,-9614000,3463000,1098000,1098000,None,3523000,3523000,None,None,None,None,-55000,None,-2780000,156000,15439000,SCL
