fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-63133000,11718000,None,32517000,27142000,9511000,20258000,34058000,None,-63133000,34576000,-8075000,None,None,None,None,None,None,0,None,9300000,None,6403999,None,None,None,-62818000,SABR
2024-06-30,USD,-69485000,5421000,None,-12743000,-46464000,9620000,20118000,-40759000,None,-69485000,-20418000,-23784000,None,None,None,None,None,None,0,None,6300000,None,-4326000,None,None,None,-69760000,SABR
2024-03-31,USD,-156842000,5625000,None,34922000,104177000,15863000,27676000,74665000,None,-71105000,-27676000,77908000,None,None,None,None,None,None,0,None,140000000,None,-2077999,None,None,None,-71483000,SABR
2023-12-31,USD,104661000,359471000,None,-33201000,-91586000,135406000,18813000,-62618000,-29417000,-96269000,-29349000,-21701000,None,None,None,None,-39000,None,-39000,None,10000000,None,-5535000,None,None,None,-96459000,SABR
2023-09-30,USD,-207905000,30092000,None,21249000,-25222000,10176000,20420000,-37743000,-58992000,-207905000,-19086000,-142878000,None,0,0,None,5000000,5346000,5000000,None,30000000,None,0,None,None,None,-208284000,SABR
2023-06-30,USD,-123997000,None,None,8644000,3846000,9934000,30080000,28046000,19402000,-123997000,-43435000,-41579000,None,0,0,None,5000000,5347000,5000000,None,63600000,None,0,None,-111793000,None,-123931000,SABR
2023-03-31,USD,-152521000,None,None,63835000,66870000,15150000,18110000,73769000,None,-99769000,-18110000,111939000,None,0,0,None,5346000,5346000,5346000,None,115000000,None,0,None,21420000,None,-98934000,SABR
2022-12-31,USD,39294000,None,None,70489000,-60507000,155969000,16020000,-50735000,None,-159354000,-12274000,-13724000,None,0,0,None,5346000,5346000,5346000,None,None,None,0,None,12314000,None,-160091000,SABR
2022-09-30,USD,-134600000,None,None,-13191000,18233000,9824000,20090000,2170000,13191000,-134600000,-85647000,-21238000,None,0,0,None,5000000,5346000,5000000,None,None,None,0,None,-209343000,None,-135376000,SABR
2022-06-30,USD,-186502000,None,None,846000,41021000,15448000,15980000,64198000,None,-186502000,-102967000,-14573000,None,0,0,None,5000000,5347000,5000000,None,None,None,0,None,-190769000,None,-187387000,SABR
2022-03-31,USD,-93570000,6408000,None,72890000,103933000,19241000,17403000,106655000,-72890000,47678000,374865000,-25835000,None,0,0,None,5346000,5346000,5346000,None,None,None,0,None,253780000,None,47406000,SABR
2021-12-31,USD,-62766000,246362000,None,44936000,-58311000,238093000,23893000,-58368000,50782000,-186191000,-23893000,-13545000,None,0,0,None,5346000,0,5346000,None,None,None,0,None,-101326000,None,-186696000,SABR
2021-09-30,USD,-234527000,10867000,None,253000,-17050000,15939000,13169000,-6228000,None,-234527000,-13169000,7607000,None,0,0,None,5000000,0,5000000,None,None,None,0,None,-254696000,None,-235241000,SABR
2021-06-30,USD,-245395000,9058000,None,7724000,33267000,16136000,10805000,41333000,None,-245395000,-771000,-20399000,None,0,0,None,5000000,0,5000000,None,None,None,0,None,-261200000,None,-245854000,SABR
2021-03-31,USD,-467746000,14197000,None,17433000,55976000,19074000,6435000,41144000,-14832000,-260194000,8405000,-24221000,None,0,0,None,5428000,0,5428000,None,None,None,0,None,-483843000,None,-260678000,SABR
2020-12-31,USD,-747483000,158814000,None,-40126000,-25755000,204406000,17161000,-22521000,200918000,-319293000,51343000,-36063000,None,0,0,None,6456000,0,5850000,None,None,None,0,None,-731396000,None,-319656000,SABR
2020-09-30,USD,-231413000,22912000,None,-23694000,7567000,63733000,8926000,-4386000,None,-307308000,-8888000,565611000,None,0,0,None,0,0,0,None,None,None,0,None,-231413000,None,-307433000,SABR
2020-06-30,USD,-328173000,20852000,None,-239034000,-74324000,68028000,10896000,-57483000,None,-442641000,-10896000,1070047000,None,0,0,None,0,0,0,None,None,None,0,None,-328173000,None,-442570000,SABR
2020-03-31,USD,37448000,7475000,None,-1197000,-126562000,69513000,28437000,-120580000,5982000,-211897000,-32850000,238146000,None,0,0,None,38544000,38544000,0,None,None,None,0,None,241747000,None,-212680000,SABR
2019-12-31,USD,10756000,166456000,None,-62120000,-69327000,77956000,23042000,-32964000,58903000,10756000,-134544000,-58297000,None,0,0,None,38815000,38323000,None,None,None,None,-71898000,None,10756000,None,10091000,SABR
