fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,263000000,122000000,None,41000000,-11000000,89000000,72000000,15000000,-24000000,100000000,-70000000,-189000000,-2000000,50000000,50000000,None,3000000,3000000,None,None,None,None,-50000000,None,None,None,79000000,ADNT
2024-06-30,USD,158000000,27000000,None,-23000000,-73000000,4000000,70000000,-60000000,-13000000,5000000,-70000000,-92000000,3000000,75000000,75000000,None,18000000,18000000,None,None,None,None,-75000000,None,None,None,-11000000,ADNT
2024-03-31,USD,81000000,28000000,None,272000000,218000000,5000000,69000000,267000000,-27000000,-49000000,-69000000,-66000000,-7000000,50000000,50000000,None,3000000,3000000,None,None,None,None,-50000000,None,None,None,-70000000,ADNT
2023-12-31,USD,41000000,27000000,None,-263000000,-182000000,87000000,55000000,-234000000,-29000000,45000000,-44000000,-155000000,5000000,100000000,100000000,None,48000000,48000000,None,None,None,None,-100000000,None,None,None,20000000,ADNT
2023-09-30,USD,294000000,121000000,None,-90000000,-250000000,92000000,75000000,-186000000,-6000000,157000000,-65000000,-10000000,1000000,0,0,None,10000000,10000000,None,None,None,None,0,None,None,None,135000000,ADNT
2023-06-30,USD,203000000,26000000,None,58000000,46000000,5000000,60000000,72000000,-39000000,95000000,-53000000,-43000000,0,37000000,37000000,None,5000000,5000000,None,None,None,None,-37000000,None,107000000,None,73000000,ADNT
2023-03-31,USD,126000000,29000000,None,248000000,230000000,7000000,56000000,265000000,-59000000,10000000,-61000000,-149000000,-2000000,28000000,28000000,None,2000000,2000000,None,None,None,None,-28000000,None,-84000000,None,-15000000,ADNT
2022-12-31,USD,44000000,26000000,None,-206000000,-142000000,85000000,61000000,-167000000,-22000000,33000000,-50000000,-69000000,0,0,0,None,50000000,50000000,None,None,None,None,None,None,-75000000,None,12000000,ADNT
2022-09-30,USD,236000000,104000000,None,274000000,227000000,89000000,57000000,161000000,36000000,70000000,-55000000,-109000000,-6000000,None,None,None,4000000,4000000,None,None,None,None,-153000000,None,72000000,None,45000000,ADNT
2022-06-30,USD,23000000,31000000,None,4000000,68000000,6000000,53000000,83000000,-8000000,-20000000,-60000000,-147000000,0,None,None,None,3000000,3000000,None,None,None,None,None,None,-184000000,None,-30000000,ADNT
