fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,392282000,48374000,None,103753000,-138524000,60640000,128816000,56620000,-193137000,75278000,-139749000,-209249000,None,5937000,5937000,None,14278000,14278000,None,None,223240000,None,-792000,None,None,None,74752000,RUSHA
2024-09-30,USD,111743000,19870000,None,-4214000,38800000,61143000,131709000,-3563000,44690000,79420000,-144700000,50748000,None,267000,267000,None,13998000,13998000,None,None,436418000,None,8505000,None,None,None,79132000,RUSHA
2024-06-30,USD,270578000,21605000,None,-37562000,-165052000,57484000,93386000,-15892000,-152130000,78783000,-91940000,-167271000,None,3915000,3915000,None,13364000,13364000,None,None,486116000,None,-1815000,None,None,None,78661000,RUSHA
2024-03-31,USD,-155053000,18630000,None,-27122000,270062000,56834000,79136000,49933000,215506000,71489000,-69188000,196451000,None,5627000,5627000,None,13868000,13868000,None,None,698754000,None,3733000,None,None,None,71608000,RUSHA
2023-12-31,USD,84654000,42553000,None,38216000,96555000,55996000,79802000,-4515000,104010000,78113000,-96076000,3117000,None,104741000,104741000,None,13485000,13485000,None,None,434002000,None,-101398000,None,None,None,78047000,RUSHA
2023-09-30,USD,97043000,15200000,None,-3435000,43247000,56588000,103079000,26911000,19315000,80634000,-102008000,5141000,0,43180000,43180000,None,13648000,13648000,None,None,341636000,None,-38170000,None,None,None,80278000,RUSHA
2023-06-30,USD,21550000,13321000,None,-5948000,131096000,54661000,95554000,6939000,121508000,98524000,-93432000,37410000,0,39849000,39849000,None,11387000,11387000,None,None,395740000,None,-36370000,None,-34472000,None,98275000,RUSHA
2023-03-31,USD,92466000,11712000,None,-3461000,64225000,53896000,90446000,8972000,52845000,90790000,-95514000,28294000,0,24008000,24008000,None,12062000,12062000,None,None,257705000,None,-17763000,None,25246000,None,90455000,RUSHA
2022-12-31,USD,111081000,30602000,None,19165000,58897000,52672000,67817000,-459000,59821000,98296000,-72756000,-57290000,0,8439000,8439000,None,11433000,11433000,None,None,263159000,None,-6264000,None,-18965000,None,98326000,RUSHA
2022-09-30,USD,125140000,7002000,None,36077000,58800000,51355000,68017000,-10044000,71641000,90663000,-73980000,-47963000,0,32481000,32481000,None,11534000,11534000,None,None,123867000,None,-29469000,None,3197000,None,90376000,RUSHA
2022-06-30,USD,23594000,3720000,None,-12409000,122398000,49313000,61537000,26300000,94754000,110673000,-77904000,61478000,0,38368000,38368000,None,10506000,10506000,None,None,363802000,None,-35123000,None,7168000,None,110227000,RUSHA
2022-03-31,USD,34585000,2244000,None,55515000,157680000,45809000,45689000,58810000,98292000,92453000,-16290000,43085000,0,14421000,14421000,None,11083000,11083000,None,None,207500000,None,-9598000,None,61380000,None,92453000,RUSHA
2021-12-31,USD,-16299000,22443000,None,5822000,171859000,42806000,44859000,-9112000,180826000,68639000,-311553000,216305000,0,11870000,11870000,None,10561000,10561000,None,None,193906000,None,-7423000,None,-111547000,None,68639000,RUSHA
2021-09-30,USD,200942000,6592000,None,15479000,-82784000,41800000,37966000,-11154000,-70482000,69399000,-38473000,-218687000,0,10908000,10908000,None,10577000,10577000,None,None,14105000,None,-8430000,None,69399000,None,69399000,RUSHA
2021-06-30,USD,197562000,5951000,None,-4757000,-104779000,42290000,51419000,-26736000,-78569000,58044000,-50720000,-147001000,0,4257000,4257000,None,10008000,10008000,None,None,32200000,None,-943000,None,58044000,None,58044000,RUSHA
2021-03-31,USD,40141000,7262000,None,-32835000,17216000,42601000,32933000,14690000,1797000,45333000,-32159000,-3960000,0,6561000,6561000,None,9914000,9914000,None,None,20125000,None,-5930000,None,4022000,None,45333000,RUSHA
2020-12-31,USD,172513000,26971000,None,85161000,-79061000,43346000,28361000,16804000,-97456000,41025000,-28559000,-91449000,0,2460000,2460000,None,7781000,7781000,None,None,17385000,None,2474000,None,53614000,None,41025000,RUSHA
2020-09-30,USD,172259000,8594000,None,34431000,-89448000,44104000,25603000,-7000000,-80281000,33939000,-24519000,-103753000,0,2503000,2503000,None,5180000,5180000,None,None,20522000,None,8188000,None,33939000,None,33939000,RUSHA
2020-06-30,USD,279395000,10003000,None,-18809000,-256540000,44705000,32747000,-51920000,-205376000,16816000,-27046000,-174333000,0,0,0,None,4746000,4746000,None,None,91122000,None,4503000,None,16816000,None,16816000,RUSHA
2020-03-31,USD,138815000,12556000,None,-43631000,-128678000,45192000,49489000,30893000,-153569000,23107000,-47333000,-135562000,0,19902000,19902000,None,4754000,4754000,None,None,28226000,None,-18993000,None,-44080000,None,23107000,RUSHA
2019-12-31,USD,199651000,17981000,None,7493000,-128688000,45866000,62898000,-48984000,-76013000,33345000,-61706000,-42442000,0,4424000,4424000,None,4739000,4739000,None,None,48004000,None,-716000,None,95503000,None,23754000,RUSHA
2019-09-30,USD,253564000,19770000,None,10654000,-143544000,44636000,77522000,-9855000,-142320000,39104000,-77069000,-201724000,0,16070000,16070000,None,4761000,4761000,None,None,55956000,None,-13359000,None,-25229000,None,39104000,RUSHA
2019-06-30,USD,7312000,19025000,None,-8961000,63445000,43218000,93220000,28794000,30288000,41621000,-92441000,69903000,60000000,12078000,12078000,None,4437000,4437000,None,None,68225000,None,-10850000,None,-15226000,None,41621000,RUSHA
2019-03-31,USD,-39255000,17602000,None,-13190000,117471000,41764000,59853000,10214000,106323000,37104000,-89240000,123341000,75000000,25616000,25616000,None,4380000,4380000,None,None,37858000,None,-25019000,None,-5154000,None,37104000,RUSHA
2018-12-31,USD,12341000,11750000,None,18706000,67630000,42474000,62039000,13918000,54378000,61973000,-61416000,-24768000,None,62482000,62482000,None,4640000,4640000,None,None,41535000,None,-62320000,None,-73843000,None,46969000,RUSHA
