fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,303000000,DB
2024-09-30,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1461000000,DB
2024-06-30,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8000000,DB
2024-03-31,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1422000000,DB
2023-12-31,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1399000000,DB
2023-09-30,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1176000000,DB
2023-06-30,EUR,-16477000000,None,None,None,None,1183000000,178000000,None,None,None,3505000000,-1855000000,None,None,None,None,610000000,610000000,None,None,None,None,-407000000,None,None,None,900000000,DB
2023-03-31,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1296000000,DB
2022-12-31,EUR,434000000,None,None,None,None,3529000000,337000000,None,None,None,-17175000000,614000000,None,None,None,None,406000000,406000000,None,None,None,None,-695000000,None,None,None,1950000000,DB
2022-09-30,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1209000000,DB
2022-06-30,EUR,-3581000000,None,None,None,None,2085000000,183000000,None,None,None,-15559000000,-357000000,None,None,None,None,406000000,406000000,None,None,None,None,-695000000,None,None,None,1179000000,DB
2022-03-31,EUR,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1081000000,DB
