fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,242600000,None,None,None,None,25500000,6566181,None,None,None,None,-317400000,None,None,None,None,None,None,None,None,None,None,-326500000,None,None,None,257500000,CHKP
2024-09-30,USD,248900000,None,None,None,None,18600000,4800000,None,None,None,None,-283500000,None,None,None,None,None,None,None,None,None,None,-325000000,None,None,None,206900000,CHKP
2024-06-30,USD,195303368,None,None,None,None,18700000,6294283,None,None,None,None,-174738449,None,None,None,None,None,None,None,None,None,None,-325000000,None,None,None,197400000,CHKP
2024-03-31,USD,361000000,None,None,None,None,20800000,6500000,None,25763112,None,None,-280500000,None,None,None,None,None,None,None,None,None,None,-325000000,None,None,None,183900000,CHKP
2023-12-31,USD,227766614,None,None,None,None,19200000,4485544,None,25763112,None,None,-284841397,None,None,None,None,None,None,None,None,None,None,-313200000,None,None,None,249200000,CHKP
2023-09-30,USD,222300000,None,None,None,None,9800000,6100000,None,37993720,None,None,-294100000,None,None,None,None,None,None,None,None,None,None,-326700000,None,None,None,205000000,CHKP
2023-06-30,USD,191000000,None,None,None,None,8200000,3600000,None,63641081,None,-461100000,-280600000,None,None,None,None,None,None,None,None,None,None,-331600000,None,None,None,202000000,CHKP
2023-03-31,USD,385600000,None,None,None,None,10200000,4200000,None,-158000000,None,-461100000,-291800000,None,None,None,None,None,None,None,None,None,None,-325900000,None,None,None,184100000,CHKP
2022-12-31,None,230000000,None,None,None,None,9500000,6500000,None,214785926,None,None,-305300000,None,None,None,None,None,None,None,None,None,None,-326000000,None,None,None,269900000,CHKP
2022-09-30,USD,240300000,None,None,None,None,9500000,4200000,None,-12449167,None,-461100000,-301600000,None,None,None,None,None,None,None,None,None,None,-326600000,None,None,None,184000000,CHKP
2022-06-30,USD,211700000,None,None,None,None,8900000,6700000,None,9585046,None,-4200000,-302300000,None,None,None,None,None,None,None,None,None,None,-330800000,None,None,None,173600000,CHKP
2022-03-31,USD,398000000,None,None,None,None,8300000,4700000,None,9585046,None,-6700000,-258800000,None,None,None,None,None,None,None,None,None,None,-325700000,None,None,None,169400000,CHKP
2021-12-31,None,294200000,None,None,None,None,8900000,4500000,None,None,None,None,-318800000,None,None,None,None,None,None,None,None,None,None,-325300000,None,None,None,259700000,CHKP
2021-09-30,USD,250700000,None,None,None,None,7400000,4300000,None,None,None,-53000000,-185700000,None,None,None,None,None,None,None,None,None,None,-325700000,None,None,None,187000000,CHKP
2021-06-30,USD,263600000,None,None,None,None,7600000,3300000,None,None,None,-224000000,-315200000,None,None,None,None,None,None,None,None,None,None,-329600000,None,None,None,186000000,CHKP
2021-03-31,USD,374500000,None,None,None,None,6800000,3800000,None,None,None,-3300000,-292700000,None,None,None,None,None,None,None,None,None,None,-325800000,None,None,None,182900000,CHKP
2020-12-31,USD,292600000,None,None,None,None,7200000,2500000,None,None,None,-58300000,-180200000,None,None,None,None,None,None,None,None,None,None,-323700000,None,None,None,270800000,CHKP
2020-09-30,USD,247600000,None,None,None,None,6900000,4500000,None,None,None,-27600000,-278200000,None,None,None,None,None,None,None,None,None,None,-325600000,None,None,None,200700000,CHKP
2020-06-30,USD,252400000,None,None,None,None,6400000,3900000,None,None,None,-3900000,-325100000,None,None,None,None,None,None,None,None,None,None,-328800000,None,None,None,196400000,CHKP
2020-03-31,None,359000000,None,None,None,None,6600000,8400000,None,None,None,None,-302800000,None,None,None,None,None,None,None,None,None,None,-325700000,None,None,None,178700000,CHKP
2019-12-31,USD,246400000,None,None,None,None,6800000,5800000,None,None,None,-8400000,-315200000,None,None,None,None,None,None,None,None,None,None,-325600000,None,None,None,272300000,CHKP
2019-09-30,USD,244339000,None,None,None,None,6267000,5531000,None,None,None,-5116000,-301470000,None,None,None,None,None,None,None,None,None,None,-323365000,None,None,None,187865000,CHKP
2019-06-30,None,232797000,None,None,None,None,5426000,5121000,None,None,None,None,-317690000,None,None,None,None,None,None,None,None,None,None,-329399000,None,None,None,185534000,CHKP
2019-03-31,USD,378752000,None,None,None,None,5357000,9580000,None,None,None,-20210000,-254351000,None,None,None,None,None,None,None,None,None,None,-305642000,None,None,None,179932000,CHKP
2018-12-31,USD,249120000,None,None,None,None,5663000,4033000,None,None,None,-15089000,-134104000,None,None,None,None,None,None,None,None,None,None,-305233000,None,None,None,238249000,CHKP
2018-09-30,USD,249024000,None,None,None,None,5213000,3677000,None,None,None,-3677000,-217603000,None,None,None,None,None,None,None,None,None,None,-300876000,None,None,None,198230000,CHKP
2018-06-30,USD,213108000,None,None,None,None,5084000,4767000,None,None,None,-4767000,-173521000,None,None,None,None,None,None,None,None,None,None,-252673000,None,None,None,197686000,CHKP
2018-03-31,None,418833000,None,None,None,None,4828000,4672000,None,None,None,None,-229762000,None,None,None,None,None,None,None,None,None,None,-249707000,None,None,None,187140000,CHKP
2017-12-31,USD,248066000,None,None,None,None,4526000,6297000,None,None,None,-4672000,-242777000,None,None,None,None,None,None,None,None,None,None,-250265000,None,None,None,239308000,CHKP
2017-09-30,USD,259823000,None,None,None,None,4232000,8412000,None,None,None,-8412000,-194217000,None,None,None,None,None,None,None,None,None,None,-250541000,None,None,None,192702000,CHKP
2017-06-30,USD,226296000,None,None,None,None,3957000,6122000,None,None,None,-6122000,-212518000,None,None,None,None,None,None,None,None,None,None,-251842000,None,None,None,188362000,CHKP
2017-03-31,None,355413000,None,None,None,None,3921000,7953000,None,None,None,None,-223689000,None,None,None,None,None,None,None,None,None,None,-248071000,None,None,None,182551000,CHKP
2016-12-31,USD,182726000,None,None,None,None,3344000,6257000,None,None,None,-7953000,-189423000,None,None,None,None,None,None,None,None,None,None,-247960000,None,None,None,221954000,CHKP
2016-09-30,USD,213924000,None,None,None,None,4062000,7143000,None,None,None,-7143000,-197303000,None,None,None,None,None,None,None,None,None,None,-247000000,None,None,None,169652000,CHKP
2016-06-30,USD,202450000,None,None,None,None,3683000,5942000,None,None,None,-6000000,-224609000,None,None,None,None,None,None,None,None,None,None,-245671000,None,None,None,165819000,CHKP
2016-03-31,None,323748000,None,None,None,None,3646000,4708000,None,None,None,None,-229985000,None,None,None,None,None,None,None,None,None,None,-247266000,None,None,None,167422000,CHKP
2015-12-31,USD,211979000,None,None,None,None,3807000,7142000,None,None,None,-152882000,-187224000,None,None,None,None,None,None,None,None,None,None,-249290000,None,None,None,194604000,CHKP
2015-09-30,USD,227827000,None,None,None,None,3648000,4361000,None,None,None,None,-225917000,None,None,None,None,None,None,None,None,None,None,-249763000,None,None,None,167743000,CHKP
2015-06-30,USD,192726000,None,None,None,None,3539000,3164000,None,None,None,None,-240685000,None,None,None,None,None,None,None,None,None,None,-244997000,None,None,None,162636000,CHKP
2015-03-31,None,284587000,None,None,None,None,2976000,2681000,None,None,None,None,-209681000,None,None,None,None,None,None,None,None,None,None,-241685000,None,None,None,160883000,CHKP
2014-12-31,USD,210369000,None,None,None,None,3013000,4621000,None,None,None,-246103000,-177281000,None,None,None,None,None,None,None,None,None,None,-194905000,None,None,None,185783000,CHKP
