fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,276880000,29966000,None,35817000,-58628000,22433000,52519000,None,None,71078000,-53636000,-182890000,None,0,0,None,22023000,22023000,None,None,59200000,None,0,None,None,None,71018000,BWXT
2024-09-30,USD,32628000,16179000,None,6790000,37701000,21269000,40301000,None,None,69641000,-40301000,-4891000,None,0,0,None,21953000,21953000,None,None,155400000,None,0,None,None,None,69483000,BWXT
2024-06-30,USD,65894000,16720000,None,15883000,-26912000,21608000,30405000,None,None,73045000,-30301000,-32848000,None,0,0,None,21977000,21977000,None,None,120700000,None,0,None,None,None,72972000,BWXT
2024-03-31,USD,33026000,15461000,None,30807000,26325000,20552000,30422000,None,None,68534000,-30323000,-32156000,0,20000000,20000000,None,22396000,22396000,None,None,120700000,None,-20000000,None,None,None,68468000,BWXT
2023-12-31,USD,221764000,24771000,None,-14722000,-22642000,20361000,50788000,None,916000,66311000,-50655000,-147180000,0,0,0,None,21104000,21104000,None,None,21100000,None,0,None,None,None,65887000,BWXT
2023-09-30,USD,74348000,10143000,None,20730000,23449000,19801000,30916000,None,2927000,60352000,-39073000,-18909000,0,0,0,None,21135000,21135000,None,None,0,None,0,None,None,None,60273000,BWXT
2023-06-30,USD,80613000,26428000,None,-4907000,-27468000,19384000,39802000,-668000,-3843000,58665000,-36134000,-52618000,0,0,0,None,21068000,21068000,None,None,0,None,0,None,-8139000,None,58597000,BWXT
2023-03-31,USD,-13024000,8174000,None,-1180000,33276000,19020000,29780000,-4268000,None,60993000,-29780000,49336000,0,0,0,None,21667000,21667000,None,None,0,None,0,None,6532000,None,61092000,BWXT
2022-12-31,USD,107669000,31134000,None,-10060000,-28873000,19034000,63721000,4649000,None,43028000,-63158000,-62336000,-878200000,0,0,None,20180000,20180000,None,None,604500000,None,-57000,None,-17825000,None,42965000,BWXT
2022-09-30,USD,64997000,5077000,None,4133000,24592000,18592000,39645000,12443000,None,61837000,-28327000,-48758000,0,0,0,None,20136000,20136000,None,None,None,None,57000,None,-12088000,None,61603000,BWXT
2022-06-30,USD,77422000,19832000,None,2257000,-26056000,18596000,42535000,-13690000,None,74681000,-98824000,64472000,0,0,0,None,20092000,20092000,None,None,None,None,0,None,43070000,None,74613000,BWXT
2022-03-31,USD,-5384000,1900000,None,-32873000,26148000,17620000,52411000,11765000,None,59074000,-65927000,60574000,0,20000000,20000000,None,20666000,20666000,None,None,None,None,-20000000,None,-10737000,None,59010000,BWXT
2021-12-31,USD,160448000,25331000,None,54869000,-18655000,18604000,74396000,-15598000,-3913000,116906000,-70572000,-125495000,-999300000,40008000,40008000,None,19391000,19391000,None,None,None,None,-39986000,None,109516000,None,116861000,BWXT
2021-09-30,USD,67255000,11939000,None,-5301000,19088000,17484000,66486000,6101000,1511000,60158000,-64479000,-124063000,0,165771000,165771000,None,19951000,19951000,None,None,None,None,-165771000,None,60158000,None,59914000,BWXT
2021-06-30,USD,59909000,8832000,None,508000,-30783000,17095000,68238000,-2946000,-1340000,59409000,-67570000,140140000,0,0,0,None,20004000,20004000,None,None,None,None,339000,None,59409000,None,59347000,BWXT
2021-03-31,USD,98414000,11438000,None,4728000,26475000,15897000,101932000,96449000,1751000,69815000,-102032000,19282000,-88694000,20007000,20007000,None,20322000,20322000,None,None,None,None,-18335000,None,15664000,None,69749000,BWXT
2020-12-31,USD,48348000,16044000,None,-18962000,-16917000,15216000,75055000,-55221000,-16507000,65985000,-71679000,19968000,-705982000,1933000,1933000,None,18032000,18032000,None,None,None,None,-1110000,None,96986000,None,65742000,BWXT
2020-09-30,USD,-7536000,10500000,None,39193000,25419000,14893000,64495000,-40648000,20738000,73195000,-64223000,55445000,0,27000,27000,None,18144000,18144000,None,None,None,None,172000,None,73195000,None,73171000,BWXT
2020-06-30,USD,162077000,3255000,None,14602000,-15684000,14951000,50709000,-341000,10685000,64396000,-50644000,-128148000,0,0,0,None,18168000,18168000,None,None,None,None,536000,None,64396000,None,64258000,BWXT
2020-03-31,USD,-6447000,14668000,None,-29231000,15760000,15614000,64768000,-2092000,-8073000,75620000,-78773000,77781000,0,20000000,20000000,None,18596000,18596000,None,None,None,None,-18746000,None,-7439000,None,75499000,BWXT
2019-12-31,USD,188367000,6028000,None,59379000,-23818000,15694000,59495000,12530000,911000,61569000,-57594000,-58721000,0,0,0,None,16207000,16207000,None,None,None,None,1313000,None,89386000,332000,61449000,BWXT
2019-09-30,USD,43935000,1800000,None,6179000,9739000,15195000,46928000,-3761000,146000,74998000,-46733000,-18263000,0,0,0,None,16191000,16191000,None,None,None,None,1733000,None,73198000,None,74810000,BWXT
2019-06-30,USD,64789000,1800000,None,-25965000,-11347000,15711000,31182000,1024000,-4444000,59000000,-31163000,-22167000,0,0,0,None,16179000,16179000,None,None,None,None,577000,None,57200000,None,58878000,BWXT
2019-03-31,USD,-17723000,14767000,None,-9136000,13949000,15122000,44519000,5812000,-10748000,49110000,-44505000,55438000,0,20000000,20000000,None,16797000,16797000,None,None,None,None,-19177000,None,-6790000,None,48978000,BWXT
2018-12-31,USD,177731000,3668000,None,8079000,-44623000,16405000,48850000,58809000,8252000,22081000,-49715000,-163215000,0,152201000,152201000,None,15807000,15807000,None,None,None,None,-152139000,None,-36714000,-1515000,21935000,BWXT
2018-09-30,USD,-25751000,5700000,None,8267000,5825000,15272000,26528000,14242000,2371000,78077000,-235628000,6164000,0,62558000,62558000,None,15951000,15951000,None,None,None,None,-62065000,None,78077000,2196000,77919000,BWXT
2018-06-30,USD,35915000,4162000,None,-13754000,3443000,14359000,16326000,-27801000,609000,60734000,-25670000,172984000,0,0,0,None,16116000,16116000,None,None,None,None,493000,None,60734000,-8424000,60663000,BWXT
2018-03-31,USD,-18605000,3463000,None,10892000,10444000,14061000,17634000,16943000,364000,66413000,-15711000,-25256000,-6951000,0,0,None,15947000,15947000,None,None,None,None,2525000,None,-61808000,-2236000,66441000,BWXT
2017-12-31,USD,77131000,3490000,None,10628000,None,14422000,47519000,-25055000,7126000,-15533000,-51749000,-17601000,-42733000,0,0,None,10971000,10971000,None,None,None,None,1098000,None,1045000,-7847000,-15691000,BWXT
2017-09-30,USD,80724000,3713000,None,21516000,None,13936000,20614000,-17594000,5589000,46693000,-17449000,-16991000,-6976000,0,0,None,10933000,10933000,None,None,None,None,1411000,None,55210000,8996000,46553000,BWXT
2017-06-30,USD,118781000,3719000,None,-22417000,None,14223000,15034000,40999000,-9515000,61420000,-5574000,-65271000,-56868000,0,0,None,11154000,11154000,None,None,None,None,4943000,None,52006000,5281000,61263000,BWXT
2017-03-31,USD,-54676000,3330000,None,-43813000,None,13976000,13713000,-41153000,-29810000,55786000,-14909000,38685000,-30476000,0,0,None,8985000,8985000,None,None,None,None,9665000,None,-29717000,1013000,55719000,BWXT
2016-12-31,USD,147433000,-27000,None,28622000,None,13464000,21769000,32949000,11708000,34174000,-148797000,73683000,-214756000,0,0,None,8949000,8949000,None,None,None,None,-452000,None,71238000,-1081000,33992000,BWXT
2016-09-30,USD,19459000,2150000,None,-9279000,None,12421000,12386000,-27041000,-1629000,41207000,-11244000,-60652000,-83650000,211531000,211531000,None,9397000,9397000,None,None,None,None,-207713000,None,-52576000,-139000,41062000,BWXT
2016-06-30,USD,13306000,2308000,None,-8231000,None,12764000,8397000,25925000,-17396000,58497000,-14874000,-46316000,-3750000,31433000,31433000,None,9510000,9510000,None,None,None,None,-23464000,None,30111000,21000,58372000,BWXT
