fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,None,12507000000,None,None,None,None,2715000000,3680000000,None,None,None,None,-7920000000,None,None,None,None,1998000000,1998000000,None,None,None,None,-1977000000,None,None,None,3956000000,TTE
2024-09-30,EUR,7171000000,None,None,None,None,4020000000,4110000000,None,None,None,None,589000000,None,None,None,None,1963000000,1963000000,None,None,None,None,-2005000000,None,None,None,2294000000,TTE
2024-06-30,EUR,9007000000,None,None,None,None,2976000000,3699000000,None,None,None,None,-6802000000,None,None,None,None,1853000000,1853000000,None,None,None,None,-2007000000,None,None,None,3787000000,TTE
2024-03-31,EUR,2169000000,None,None,None,None,2942000000,3420000000,None,None,None,None,-225000000,None,None,None,None,1903000000,1903000000,None,None,None,None,-2006000000,None,None,None,5721000000,TTE
2023-12-31,EUR,16150000000,None,None,None,None,3539000000,5076000000,None,3159000000,None,None,-13039000000,None,None,None,None,1869000000,1869000000,None,None,None,None,-2964000000,None,None,None,5063000000,TTE
2023-09-30,EUR,9496000000,None,None,None,None,10003000000,3808000000,None,None,None,-15822000000,-4842000000,None,None,None,None,1962000000,1962000000,None,None,None,None,-2098000000,None,None,None,6690000000,TTE
2023-06-30,EUR,9900000000,None,None,None,None,6382000000,3870000000,None,None,None,-10835000000,-7875000000,None,None,None,None,1842000000,1842000000,None,None,None,None,-2002000000,None,None,None,4152000000,TTE
2023-03-31,EUR,5133000000,None,None,None,None,3187000000,4968000000,None,None,None,-6362000000,-3974000000,None,None,None,None,1844000000,1844000000,None,None,None,None,-2103000000,None,None,None,5631000000,TTE
2022-12-31,EUR,5618000000,None,None,None,None,2749000000,4097000000,None,-3805000000,None,-15116000000,-6573000000,None,None,None,None,4356000000,4356000000,None,None,None,None,-2551000000,None,None,None,3441000000,TTE
2022-09-30,EUR,17848000000,None,None,None,None,3032000000,2986000000,None,None,None,-4075000000,-9114000000,None,None,None,None,1877000000,1877000000,None,None,None,None,-1997000000,None,None,None,6748000000,TTE
