fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-88070000,BZUN
2024-06-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-30620000,BZUN
2024-03-31,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-66637000,BZUN
2023-12-31,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-48414000,BZUN
2023-09-30,CNY,2183298,None,None,None,None,1091649,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-126433000,BZUN
2023-06-30,CNY,2183298,None,None,None,None,1091649,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-17446657,BZUN
2023-03-31,CNY,2253812,None,None,None,None,1126906,206956000,None,161596000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2852949,BZUN
2022-12-31,CNY,2367720,None,None,None,None,1183860,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-12210860,BZUN
2022-09-30,CNY,382605000,None,None,None,None,1195982,206956000,None,161596000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-39946039,BZUN
2022-06-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-77759000,BZUN
2022-03-31,CNY,-96107000,None,None,None,None,206936000,285586000,None,89516000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-629716000,BZUN
2021-12-31,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-8345000,BZUN
2021-09-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-292506000,BZUN
2021-06-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,79766000,BZUN
2021-03-31,CNY,299384000,None,None,None,None,133484000,62754000,None,245161000,None,None,-691890000,None,None,None,None,None,None,None,None,None,None,-770550000,None,None,None,239347000,BZUN
2020-12-31,CNY,299384000,None,None,None,None,133484000,62754000,None,245161000,None,None,-691890000,None,None,None,None,None,None,None,None,None,None,-770550000,None,None,None,239347000,BZUN
2020-09-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,64635000,BZUN
2020-06-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,119771000,BZUN
2020-03-31,CNY,-10063000,None,None,None,None,-10657000,67970000,None,145347000,None,None,1113878000,None,None,None,None,None,None,None,None,None,None,-916310000,None,None,None,259562000,BZUN
2019-12-31,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,140874000,BZUN
2019-09-30,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,39352000,BZUN
2019-06-30,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,67062000,BZUN
2019-03-31,CNY,-94108000,None,None,None,None,44955000,55044000,0,184072000,None,0,-735638000,None,None,None,None,0,0,None,None,None,None,-916310000,None,0,0,248036000,BZUN
2018-12-31,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,27366867.78,BZUN
2018-09-30,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,4336502.21,BZUN
2018-06-30,CNY,0,None,None,None,None,0,0,0,0,None,0,0,None,None,None,None,0,0,None,None,None,None,0,None,0,0,5511547.69,BZUN
2018-03-31,CNY,-164680000,None,None,None,None,23395000,199058000,None,187660000,None,0,-735638000,None,None,None,None,0,0,None,None,None,None,-916310000,None,None,None,187395000,BZUN
2017-12-31,CNY,-169074000,None,None,None,None,50615000,41041000,None,-119961000,None,-639163000,25776000,None,None,None,None,None,None,None,None,None,None,4267000,None,None,None,22875000,BZUN
