fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-5617000,1010000,None,516000,8950000,149000,1611000,8988000,-3515000,-10335000,-1980000,-573000,None,None,None,None,None,None,None,None,None,None,63000,None,None,None,-10335000,LASR
2024-06-30,USD,-4230000,1105000,None,-2552000,960000,149000,2146000,5023000,-721000,-11729000,-7395000,-181000,None,None,None,None,None,None,None,None,None,None,1482000,None,None,None,-11729000,LASR
2024-03-31,USD,11375000,1244000,None,4945000,-8742000,4393000,1556000,-11892000,888000,-13766000,-1548000,-1615000,None,None,None,None,None,None,None,None,None,None,10000,None,None,None,-13766000,LASR
2023-12-31,USD,404000,1955000,None,465000,-7530000,4041000,953000,3985000,-9399000,-13238000,-937000,1203000,None,None,None,None,None,None,None,None,None,None,1504000,None,None,None,-13238000,LASR
2023-09-30,USD,13150000,967000,None,-412000,-14335000,633000,2746000,-10757000,-3294000,-11879000,-2339000,-482000,None,None,None,None,None,None,None,0,None,None,53000,None,None,None,-11879000,LASR
2023-06-30,USD,-4107000,1126000,None,-1982000,3098000,609000,956000,10354000,-1535000,-8823000,-779000,-1541000,None,None,None,None,None,None,None,0,None,None,1409000,None,-6427000,None,-8823000,LASR
2023-03-31,USD,644000,1067000,None,-398000,2522000,3977000,684000,-1905000,-662000,-7730000,-10045000,-39000,None,None,None,None,None,None,None,0,None,None,143000,None,-9440000,None,-7730000,LASR
2022-12-31,USD,10000,2423000,None,-389000,-11817000,4072000,4919000,-6188000,-13384000,-22659000,-4916000,314000,None,None,None,None,None,None,None,0,None,None,1211000,None,None,None,-22659000,LASR
2022-09-30,USD,-2787000,975000,None,-4535000,-942000,660000,3680000,-1544000,1378000,-12955000,-4344000,-1037000,None,None,None,None,None,None,None,0,None,None,384000,None,-8168000,None,-12955000,LASR
2022-06-30,USD,-4761000,927000,None,2312000,8230000,711000,7988000,9665000,3950000,-10342000,-57988000,-1194000,None,None,None,None,None,None,None,0,None,None,1274000,None,-63943000,None,-10342000,LASR
2022-03-31,USD,-7004000,1176000,None,-3513000,4121000,3738000,5133000,-4690000,3433000,-8623000,-5133000,611000,None,None,None,None,None,None,None,0,None,None,689000,None,-11526000,None,-8623000,LASR
2021-12-31,USD,-10130000,3605000,None,-6136000,5975000,3748000,7623000,4929000,2825000,-8750000,-7623000,-1318000,None,None,None,None,None,None,None,0,None,None,978000,None,-19071000,None,-8750000,LASR
2021-09-30,USD,-398000,41000,None,5436000,12538000,1026000,5761000,-269000,7558000,-6880000,-5761000,-3491000,None,None,None,None,None,None,None,0,None,None,175000,None,-6880000,None,-6880000,LASR
2021-06-30,USD,-1030000,152000,None,1025000,11661000,1026000,4964000,4970000,4206000,-7890000,-4964000,-4381000,None,None,None,None,None,None,None,-407000,None,None,569000,None,-7890000,None,-7890000,LASR
2021-03-31,USD,4115000,241000,None,1722000,2529000,3717000,3214000,-121000,4405000,-6149000,-3505000,82932000,None,None,None,None,None,None,None,82761000,None,None,83335000,None,83542000,None,-6149000,LASR
2020-12-31,USD,-1653000,-368000,None,-2328000,8363000,3752000,4237000,8103000,526000,-4517000,-4259000,-2129000,None,None,None,None,None,None,None,None,None,None,966000,None,-8041000,None,-4517000,LASR
2020-09-30,USD,7692000,0,None,3408000,4111000,3504000,2444000,-1082000,1954000,-2110000,-2612000,-15978000,None,None,None,None,None,None,None,None,None,None,260000,None,-2110000,None,-2110000,LASR
2020-06-30,USD,8081000,410000,None,3311000,1187000,3268000,2163000,-3065000,885000,-6830000,-2204000,-1191000,None,None,None,None,None,None,None,None,None,None,942000,None,-6830000,None,-6830000,LASR
2020-03-31,USD,-1079000,605000,None,5842000,4190000,3161000,15505000,53000,3572000,-7475000,-15464000,15531000,None,None,None,None,None,None,None,None,None,None,600000,None,-1012000,None,-7475000,LASR
2019-12-31,USD,-2347000,594000,None,-2907000,-126000,2770000,3625000,-2441000,-385000,9992000,-20416000,1214000,None,None,None,None,None,None,None,None,None,None,1309000,None,9992000,None,-10716000,LASR
2019-09-30,USD,-711000,348000,None,2016000,4042000,2313000,3091000,-1498000,4068000,-778000,-3072000,91000,None,None,None,None,None,None,None,None,None,None,85000,None,-778000,None,-778000,LASR
2019-06-30,USD,3756000,580000,None,-694000,1187000,2269000,4182000,752000,915000,-155000,-4182000,705000,None,None,None,None,None,None,None,None,None,None,1210000,None,-155000,None,-155000,LASR
2019-03-31,USD,-4939000,813000,None,2046000,8742000,2212000,2734000,3582000,6072000,-1235000,-2734000,442000,None,None,None,None,None,None,None,None,None,None,467000,None,-7231000,None,-1235000,LASR
2018-12-31,USD,1234000,1101000,None,686000,4690000,1976000,3060000,5352000,-926000,16506000,-3033000,-16702000,None,None,None,None,None,None,None,None,None,None,-585000,None,-18704000,-162000,2360000,LASR
2018-09-30,USD,4487000,880000,None,-2553000,895000,2194000,2865000,-329000,1427000,4009000,-2865000,36468000,None,None,None,None,None,None,None,None,None,None,37641000,None,38457000,367000,4009000,LASR
2018-06-30,USD,1825000,1383000,None,1303000,7880000,2172000,2399000,4022000,517000,4653000,-2391000,102024000,None,None,None,None,None,None,None,None,None,None,101548000,None,101103000,-355000,4653000,LASR
2018-03-31,USD,-4170000,1242000,None,3278000,11159000,1946000,3390000,4689000,5127000,2916000,-3390000,-489000,None,None,None,None,None,None,None,None,None,None,61000,None,-8065000,-16000,2916000,LASR
