fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,79968000,34957000,None,-4874000,1873000,42308000,39728000,None,None,51995000,18560000,-100964000,-44220000,None,None,None,70976000,70976000,None,None,0,None,None,None,None,None,46695000,SBRA
2024-09-30,USD,97650000,20785000,None,18771000,4883000,42720000,89926000,None,None,29574000,-57030000,-13955000,21876000,None,None,None,70280000,70280000,None,None,0,None,None,None,None,None,29788000,SBRA
2024-06-30,USD,80128000,30352000,None,364000,2418000,41681000,48553000,None,None,23895000,-57307000,-46413000,-15465000,None,None,None,69450000,69450000,None,None,0,None,2606000,None,None,None,23975000,SBRA
2024-03-31,USD,52795000,20495000,None,-21348000,6288000,42914000,12935000,None,None,26254000,-13224000,-20229000,52404000,None,None,None,69444000,69444000,None,None,0,None,-2606000,None,None,None,26254000,SBRA
2023-12-31,USD,78737000,31168000,None,5331000,418000,42876000,59961000,None,418000,16556000,-61779000,-9363000,61000000,None,None,None,69368000,69368000,None,None,0,None,-488000,None,None,None,17156000,SBRA
2023-09-30,USD,83216000,20320000,None,11032000,4383000,43242000,25799000,None,-11032000,-14456000,59927000,-136393000,-66481000,None,None,None,69368000,69368000,None,0,0,0,0,None,None,None,-15101000,SBRA
2023-06-30,USD,70329000,30273000,None,-2180000,3495000,44142000,18455000,None,2180000,21841000,-8193000,-68473000,19585000,None,None,None,69360000,69360000,None,0,2000,0,0,None,-6337000,None,21188000,SBRA
2023-03-31,USD,68289000,22318000,None,-5839000,2782000,52827000,59170000,None,None,-31587000,113175000,-196071000,-118442000,None,None,None,69351000,69351000,None,0,12186000,0,0,None,-14607000,None,-9487000,SBRA
2022-12-31,USD,67587000,30602000,None,-15411000,812000,49927000,28883000,None,None,-38970000,-31160000,-13519000,56693000,None,None,None,69296000,69296000,None,0,0,0,0,None,22908000,None,-84948000,SBRA
2022-09-30,USD,108463000,18810000,None,28056000,-443000,47427000,77726000,None,-28056000,-45680000,-56989000,-91620000,5000000,None,None,None,69296000,69296000,None,0,0,0,0,None,-40146000,None,-50064000,SBRA
2022-06-30,USD,76569000,31585000,None,-4927000,617000,45172000,8692000,None,4927000,19334000,-90857000,55951000,125776000,None,None,None,69290000,69290000,None,0,0,0,0,None,41663000,None,16805000,SBRA
2022-03-31,USD,63114000,18383000,None,-20968000,5457000,45256000,31376000,None,20968000,40602000,-37242000,-112519000,16577000,None,None,None,69275000,69275000,None,0,0,0,0,None,-86647000,None,40602000,SBRA
2021-12-31,USD,97931000,21252000,None,19882000,4839000,45079000,50705000,None,None,-188479000,-258830000,-274628000,0,None,None,None,68608000,68608000,None,0,0,0,0,None,-435527000,None,-24353000,SBRA
2021-09-30,USD,106193000,20393000,None,6374000,-15423000,45046000,7551000,None,None,14241000,-158000,371573000,0,None,None,None,66261000,66261000,None,0,0,0,0,None,59287000,None,10223000,SBRA
2021-06-30,USD,83735000,24038000,None,-785000,-512000,44491000,44356000,None,None,37216000,-41852000,2471000,0,None,None,None,64829000,64829000,None,0,0,0,0,None,81707000,None,-132573000,SBRA
2021-03-31,USD,68531000,21620000,None,-10992000,2873000,44375000,39487000,None,None,72604000,-35356000,-69276000,0,None,None,None,63221000,63221000,None,0,0,0,0,None,-36101000,None,33447000,SBRA
2020-12-31,USD,89397000,27033000,None,6252000,2875000,44158000,14938000,None,None,-78557000,-5933000,-60108000,0,None,None,None,62552000,62552000,None,0,0,0,0,None,23356000,None,37117000,SBRA
2020-09-30,USD,96850000,20328000,None,6086000,2146000,44209000,12549000,None,None,70016000,-31550000,-60402000,-17000000,None,None,None,61679000,61679000,None,0,0,0,0,None,114225000,None,36460000,SBRA
2020-06-30,USD,93786000,26141000,None,1249000,-5518000,44202000,33582000,None,None,71815000,-29144000,-90547000,-28000000,None,None,None,61678000,61678000,None,0,0,0,0,None,116017000,None,29623000,SBRA
2020-03-31,USD,74819000,21526000,None,-9929000,6895000,44168000,79230000,None,None,35217000,-69824000,8948000,101000000,None,None,None,92390000,92390000,None,0,0,0,0,None,13943000,None,35217000,SBRA
2019-12-31,USD,95494000,27535000,None,6899000,2387000,44032000,45625000,None,None,39741000,-35701000,-50447000,-200000000,None,None,None,88213000,88213000,None,0,341740000,0,0,None,9346000,None,39741000,SBRA
2019-09-30,USD,85103000,25599000,None,1850000,1963000,43092000,22366000,None,None,23286000,-19337000,-83489000,-75000000,None,None,None,85487000,85487000,None,0,-2961000,0,0,None,66378000,None,23282000,SBRA
2019-06-30,USD,137919000,32436000,None,-5354000,-4635000,49476000,3524000,None,None,83683000,311535000,-424770000,-345000000,None,None,None,81475000,81475000,None,0,0,0,0,None,133159000,None,83677000,SBRA
2019-03-31,USD,53959000,42195000,None,-17265000,9924000,44949000,5072000,None,None,-77692000,6347000,-87474000,-4000000,None,None,None,80260000,80260000,None,0,0,0,0,None,-27168000,None,-77704000,SBRA
2018-12-31,USD,77562000,27949000,None,3426000,2722000,48078000,28512000,None,None,-19383000,57759000,-214796000,5000000,None,None,None,80242000,80242000,None,0,0,0,0,None,-79475000,None,-19394000,SBRA
2018-09-30,USD,71471000,43726000,None,-23177000,1901000,48468000,29897000,None,None,35228000,-19354000,-138351000,-92000000,None,None,None,80242000,80242000,None,0,0,0,0,None,83696000,None,35218000,SBRA
2018-06-30,USD,109906000,25170000,None,7757000,472000,46828000,47259000,None,None,200789000,219480000,-161805000,100000000,None,None,None,81947000,81947000,None,0,0,0,0,None,247617000,None,200787000,SBRA
2018-03-31,USD,101647000,42623000,None,249000,1658000,48005000,183540000,None,None,62481000,-516379000,-114392000,-30000000,None,None,None,82789000,82789000,None,-499000,0,0,-499000,None,-529124000,None,62471000,SBRA
2017-12-31,USD,82531000,21564000,None,-13687000,11059000,51592000,30562000,None,None,151384000,120562000,341014000,390000000,None,None,None,95276000,95276000,None,47774000,0,0,47774000,None,487759000,-20000,103945000,SBRA
2017-09-30,USD,-1024000,19892000,None,-53897000,-9377000,25933000,380547000,None,None,15651000,-296781000,317891000,-143000000,None,None,None,26122000,26122000,None,322250000,0,0,322250000,None,41584000,628000,15095000,SBRA
2017-06-30,USD,22695000,10817000,None,4932000,12984000,17220000,15230000,None,None,24568000,-5380000,-16741000,15000000,None,None,None,30698000,30698000,None,0,0,0,0,None,41788000,109000,20520000,SBRA
2017-03-31,USD,31587000,18127000,None,-4605000,2145000,19137000,520000,None,None,18891000,-961000,-43347000,-9000000,None,None,None,29993000,29993000,None,-3224000,0,0,-3224000,None,-12849000,21000,18823000,SBRA
2016-12-31,USD,42112000,10225000,None,5245000,3710000,17199000,44062000,None,None,21051000,-31190000,-4997000,26000000,None,None,None,29981000,29981000,None,0,0,0,0,None,5989000,-747000,23175000,SBRA
2016-09-30,USD,39322000,18428000,0,1893000,2472000,17102000,109646000,None,None,26763000,-82467000,-41693000,0,None,None,None,29995000,29995000,None,0,0,0,0,None,43865000,644000,25337000,SBRA
2016-06-30,USD,69768000,11122000,None,9754000,-8087000,16405000,400000,None,None,37414000,254056000,-229086000,-198000000,None,None,None,29987000,29987000,None,-15000,0,0,-15000,None,53819000,-3000,37475000,SBRA
2016-03-31,USD,24726000,19459000,None,-5430000,7054000,17766000,474000,None,None,-21545000,1964000,-25122000,-57000000,None,None,None,29301000,29301000,None,-1274000,0,0,-1274000,None,1699000,131000,-15711000,SBRA
2015-12-31,USD,41986000,10470000,None,9387000,8643000,18126000,76851000,None,None,27038000,-86545000,20601000,51000000,None,None,None,29278000,29278000,None,-214000,0,0,-214000,None,-24039000,-81000,25067000,SBRA
2015-09-30,USD,27808000,17964000,None,-3424000,5271000,16306000,85284000,None,None,14196000,-82021000,79690000,110735000,None,None,None,29276000,29276000,None,-445000,0,0,-445000,None,30502000,-46000,18061000,SBRA
2015-06-30,USD,26606000,8680000,None,6002000,9037000,14497000,302209000,None,None,18549000,-314423000,289873000,96000000,None,None,None,25671000,25671000,None,147649000,0,0,147649000,None,33046000,-185000,16835000,SBRA
2015-03-31,USD,24701000,16761000,None,-4988000,3805000,14150000,675000,None,None,19439000,-6237000,-76086000,-42000000,None,None,None,25672000,25672000,None,-7587000,0,0,-7587000,None,-57622000,0,19450000,SBRA
2014-12-31,USD,14098000,7763000,None,-9972000,6748000,14465000,51071000,None,None,22236000,-33173000,55389000,-346000000,None,None,None,23835000,23835000,None,280322000,149250000,0,280322000,None,36314000,None,22250000,SBRA
2014-09-30,USD,42318000,11407000,None,19295000,2116000,9762000,603490000,None,None,17198000,-629296000,597372000,614000000,None,None,None,20529000,20529000,None,9926000,0,0,9926000,None,10394000,None,17204000,SBRA
2014-06-30,USD,27714000,8079000,None,1226000,-593000,9755000,9739000,None,None,14796000,-35864000,18949000,-150400000,None,None,None,20528000,20528000,None,220547000,0,0,220547000,None,10799000,None,14801000,SBRA
2014-03-31,USD,1207000,7219000,None,2086000,3354000,9350000,108650000,None,None,-7321000,-128139000,126910000,72603000,None,None,None,16597000,16597000,None,-648000,350000000,0,-648000,None,-22000,None,-7303000,SBRA
2013-12-31,USD,12888000,16604000,0,-4983000,2820000,8555000,119780000,None,None,22333000,-260137000,154916000,135500000,None,None,None,15474000,15474000,None,37467000,None,-8000,37459000,None,-92333000,None,12999000,SBRA
2013-09-30,USD,26225000,2098000,0,8536000,869000,8258000,0,None,None,25212000,-2791000,-19563000,0,None,None,None,15268000,15268000,None,-99000,None,-88000,-187000,None,3871000,None,11821000,SBRA
2013-06-30,USD,1383000,16775000,0,-4636000,1919000,8222000,6401000,None,None,23831000,-19270000,57092000,0,None,None,None,14693000,14693000,None,-317000,None,-638000,-955000,None,39205000,None,-662000,SBRA
2013-03-31,USD,21603000,3064000,2208000,6513000,1576000,8246000,2208000,None,None,21822000,-15311000,30172000,-92500000,None,None,None,12716000,12716000,None,-2534000,None,138983000,136449000,None,36464000,None,9557000,SBRA
2012-12-31,USD,8350000,15497000,0,-5890000,1104000,7907000,107374000,None,None,-27173000,-97450000,75724000,113322000,None,None,None,12227000,12227000,None,-91000,None,0,409000,None,-13376000,None,3959000,SBRA
2012-09-30,USD,23815000,2439000,0,9125000,-189000,7496000,42500000,None,None,16482000,-43744000,47296000,-28618000,None,None,None,12239000,12239000,None,0,None,0,0,None,27367000,None,5226000,SBRA
2012-06-30,USD,7623000,12537000,0,-5967000,725000,7557000,25700000,None,None,16439000,-37247000,30059000,None,None,None,None,12250000,12250000,None,514000,None,0,514000,None,435000,None,5923000,SBRA
2012-03-31,USD,16464000,2140000,0,4053000,2062000,7303000,29850000,969000,None,14519000,-40209000,-15830000,None,None,None,None,12213000,12213000,None,-370000,None,0,-370000,None,-39575000,None,4405000,SBRA
2011-12-31,USD,10196000,11533000,None,-2165000,4005000,7364000,16800000,1372000,None,-23037000,-11452000,-12911000,None,None,None,None,11762000,11762000,None,-189000,None,None,-189000,None,-14167000,None,7164000,SBRA
2011-09-30,USD,16581000,2548000,None,7375000,1267000,6850000,113700000,592000,None,12166000,-113700000,150082000,None,None,None,None,11827000,11827000,None,162884000,None,None,162884000,None,52963000,None,2344000,SBRA
2011-06-30,USD,5470000,None,None,None,None,6290000,None,None,None,12959000,-74019000,-8207000,None,None,None,None,8051000,8051000,None,547000,None,None,547000,None,-76756000,None,2087000,SBRA
