fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,1262800000,None,None,204400000,571000000,126400000,199600000,117800000,117700000,917700000,350600000,-1135500000,None,973000000,973000000,None,None,None,None,90900000,None,None,-882100000,None,None,None,917700000,REGN
2024-09-30,USD,1291200000,None,None,237400000,469900000,121700000,241900000,388900000,164400000,1340600000,-574400000,-634000000,None,735100000,735100000,None,None,None,None,254700000,None,None,-480400000,None,None,None,1340600000,REGN
2024-06-30,USD,354000000,None,None,293700000,1320300000,120700000,180500000,494100000,181800000,1432300000,-557200000,-478100000,None,603900000,603900000,None,None,None,None,437600000,None,None,-166300000,None,None,None,1432300000,REGN
2024-03-31,USD,1512500000,None,None,227400000,-22700000,114100000,133900000,-446800000,155800000,722000000,-1687100000,47100000,None,291300000,291300000,None,None,None,None,682100000,None,None,390800000,None,None,None,722000000,REGN
2023-12-31,USD,1089700000,None,None,-95700000,252000000,113000000,251400000,82700000,47300000,1159600000,-66200000,-446100000,None,289000000,289000000,None,None,None,None,301000000,None,None,12000000,None,None,None,1159600000,REGN
2023-09-30,USD,1114300000,None,None,623900000,941900000,105400000,176000000,463500000,77200000,1007800000,-496300000,-407300000,0,546500000,546500000,None,None,None,None,268600000,None,None,-277900000,None,None,None,1007800000,REGN
2023-06-30,USD,1022400000,None,None,25200000,315800000,103100000,113000000,2700000,100400000,968400000,-2386900000,-614200000,0,688800000,688800000,None,None,None,None,90700000,None,None,-598100000,None,-1978700000,None,968400000,REGN
2023-03-31,USD,1367600000,None,None,83100000,58700000,99500000,178200000,-210100000,46800000,817800000,-235700000,-322500000,0,710700000,710700000,None,None,None,None,485200000,None,None,-225500000,None,809400000,None,817800000,REGN
2022-12-31,USD,1719900000,None,None,288000000,185700000,100100000,152200000,-219600000,144300000,-75200000,-1857700000,-247600000,0,431100000,431100000,None,None,None,None,372600000,None,None,-58500000,None,-385400000,None,1197100000,REGN
2022-09-30,USD,628900000,None,None,-178000000,574900000,92600000,142500000,386900000,223500000,1315700000,192300000,-725000000,0,934600000,934600000,None,None,None,None,318500000,None,None,-616100000,None,96200000,None,1315700000,REGN
