fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,86400000,3600000,None,None,-38900000,2400000,19100000,-35400000,None,8700000,-19100000,-69400000,-75500000,13700000,13700000,None,None,None,None,0,20500000,None,-13700000,None,None,None,8700000,DFIN
2024-06-30,USD,56200000,3800000,None,-7000000,25100000,2200000,19400000,28400000,None,44100000,-19300000,-45100000,-25500000,19900000,19900000,None,None,None,None,600000,500000,None,-19300000,None,None,None,44100000,DFIN
2024-03-31,USD,-27900000,7100000,None,6400000,53600000,2400000,12300000,47200000,None,33300000,200000,48600000,-58500000,30800000,30800000,None,None,None,None,0,138500000,None,-30800000,None,None,None,33300000,DFIN
2023-12-31,USD,74800000,8400000,None,-1500000,-34600000,3900000,18800000,-34700000,-11200000,10600000,-18200000,-45900000,-125500000,4900000,4900000,None,56700000,56700000,None,0,84000000,None,-3700000,None,None,None,10600000,DFIN
2023-09-30,USD,80500000,4400000,None,-10900000,-54400000,3500000,19200000,-49700000,1500000,18100000,-19200000,-68700000,-103000000,14800000,14800000,None,600000,600000,None,0,49000000,None,-14200000,None,None,None,18100000,DFIN
2023-06-30,USD,20200000,4400000,None,-3500000,42700000,3500000,13200000,47000000,9700000,37700000,-12200000,-17700000,-85000000,2200000,2200000,None,100000,100000,None,0,70000000,None,-2100000,None,None,None,37700000,DFIN
2023-03-31,USD,-51500000,9000000,None,600000,46900000,2500000,10600000,39700000,None,15800000,-1700000,47700000,-33500000,18400000,18400000,None,None,None,None,1200000,99000000,None,-17200000,None,-5500000,None,15800000,DFIN
2022-12-31,USD,73300000,7700000,None,21900000,-45000000,3600000,14800000,-44900000,None,10900000,-11500000,-37500000,-98000000,14700000,14700000,None,None,None,None,0,75500000,None,-14600000,None,24300000,None,10900000,DFIN
2022-09-30,USD,83300000,5600000,None,-23000000,-61900000,2200000,14600000,-59300000,None,19200000,-14600000,-76400000,-103500000,33400000,33400000,None,None,None,None,0,61000000,None,-33400000,None,-7700000,None,19200000,DFIN
2022-06-30,USD,45800000,5200000,None,1800000,51300000,2000000,14900000,57600000,None,46000000,-14900000,-24500000,-56000000,64000000,64000000,None,None,None,None,0,96000000,None,-64000000,None,6400000,None,46000000,DFIN
2022-03-31,USD,-52200000,6700000,None,11400000,34400000,2000000,9900000,22200000,None,26400000,-9900000,17300000,-43000000,52600000,52600000,None,None,None,None,0,113000000,None,-52300000,None,-44800000,None,26400000,DFIN
2021-12-31,USD,76800000,16900000,None,-12300000,-50100000,2500000,14100000,-44700000,600000,25600000,-17700000,-127400000,0,14400000,14400000,None,197800000,197800000,None,0,0,None,-14300000,None,-68300000,None,25600000,DFIN
2021-09-30,USD,110900000,5500000,None,-11500000,-14000000,2200000,10500000,-20900000,800000,42200000,-9600000,-17600000,-60000000,7400000,7400000,None,None,None,None,0,50000000,None,-7200000,None,27300000,None,42200000,DFIN
2021-06-30,USD,30600000,5700000,None,0,21700000,2000000,9700000,31300000,-2200000,42900000,-9700000,-20700000,-135000000,7900000,7900000,None,None,None,None,0,123000000,None,-5900000,None,29200000,None,42900000,DFIN
2021-03-31,USD,-38300000,6900000,None,4000000,77400000,1600000,8000000,63100000,1600000,35200000,-8000000,10800000,-83000000,11200000,11200000,None,None,None,None,0,105000000,None,-11200000,None,-35500000,None,35200000,DFIN
2020-12-31,USD,101700000,17000000,None,5900000,-60200000,3700000,6600000,-44600000,-5100000,-4200000,-6600000,-63000000,-125000000,1500000,1500000,None,None,None,None,0,63500000,None,-1500000,None,-4200000,None,-35800000,DFIN
2020-09-30,USD,76400000,5900000,None,-5700000,-28500000,4300000,8800000,-34200000,-1000000,7100000,-9000000,-64000000,-123500000,5000000,5000000,None,None,None,None,0,65000000,None,-5000000,None,-2300000,None,7100000,DFIN
2020-06-30,USD,13200000,6100000,None,-17100000,30500000,7400000,8800000,37900000,-4300000,-1300000,4000000,12000000,-80000000,100000,100000,None,None,None,None,0,94000000,None,-100000,None,-9000000,None,-1300000,DFIN
