fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,143956000,27593000,None,-15787000,30399000,-3280000,None,-8376000,None,-13640000,None,-95273000,None,1455000,1455000,None,43780000,43780000,None,0,125000000,None,-1455000,None,None,None,7239000,OCSL
2024-09-30,USD,95509000,33556000,None,-36507000,-5409000,-4374000,None,-2373000,None,76502000,None,-125235000,None,1551000,1551000,None,43684000,43684000,None,0,50000000,None,-1551000,None,None,None,36913000,OCSL
2024-06-30,USD,-59938000,27660000,None,-10130000,-20722000,-2143000,None,-19213000,None,-55461000,None,30000000,None,0,0,None,43307000,43307000,None,14293000,135000000,None,14293000,None,None,None,1120000,OCSL
2024-03-31,USD,-17620000,33219000,None,4243000,8369000,-1366000,None,12018000,None,-54828000,None,23110000,None,0,0,None,42862000,42862000,None,46057000,50000000,None,46057000,None,None,None,9337000,OCSL
2023-12-31,USD,1125000,27623000,None,46596000,-59878000,-3768000,None,-29273000,47788000,-48479000,None,-14648000,None,0,0,None,46961000,46961000,None,32398000,20000000,None,32398000,None,None,None,10535000,OCSL
2023-09-30,USD,243777000,27760000,None,7393000,42176000,-5294000,None,26558000,38245000,-54212000,None,-171379000,None,0,0,None,40929000,40929000,None,1370000,296511000,None,1370000,None,None,None,45952000,OCSL
2023-06-30,USD,48703000,30996000,None,2959000,18899000,-3870000,None,-5505000,None,-53918000,None,-29844000,None,1123000,1123000,None,41271000,41271000,None,0,280000000,None,-1123000,None,35562000,None,36685000,OCSL
2023-03-31,USD,46180000,25144000,None,-72884000,-4779000,-3639000,None,-8973000,None,-51533000,None,-12445000,None,0,None,None,41100000,41100000,None,0,90000000,None,-1295000,None,354261000,None,21522000,OCSL
2022-12-31,USD,-109898000,14289000,None,-6561000,2584000,-4129000,None,-3928000,-16276000,-30128000,None,103254000,None,0,None,None,56746000,56746000,None,0,202000000,None,None,None,13172000,None,13172000,OCSL
