fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,208000000,108000000,None,-33000000,-56000000,251000000,505000000,-223000000,167000000,-89000000,-492000000,-95000000,None,0,0,None,None,None,None,None,0,None,0,None,None,None,-89000000,X
2024-09-30,USD,265000000,12000000,None,-100000000,-30000000,235000000,511000000,-23000000,-7000000,119000000,-509000000,-28000000,None,0,0,None,None,None,None,None,0,None,0,None,None,None,119000000,X
2024-06-30,USD,474000000,13000000,None,-74000000,-120000000,217000000,631000000,12000000,-132000000,183000000,-630000000,-30000000,None,0,0,None,None,None,None,None,0,None,0,None,None,None,183000000,X
2024-03-31,USD,-28000000,52000000,None,-78000000,229000000,210000000,640000000,186000000,43000000,171000000,-645000000,-46000000,None,0,0,None,None,None,None,None,0,None,0,None,None,None,171000000,X
2023-12-31,USD,389000000,161000000,None,-51000000,-268000000,241000000,637000000,-63000000,-205000000,-80000000,-633000000,-45000000,None,0,0,None,None,None,None,None,0,None,10000000,None,None,None,-80000000,X
2023-09-30,USD,817000000,1000000,None,-212000000,-416000000,230000000,586000000,-197000000,-219000000,299000000,-585000000,-79000000,0,25000000,25000000,None,None,None,None,0,3000000,None,-25000000,None,None,None,299000000,X
2023-06-30,USD,713000000,1000000,None,-10000000,16000000,224000000,613000000,16000000,0,477000000,-612000000,143000000,0,75000000,75000000,None,None,None,None,0,238000000,None,-75000000,None,None,None,477000000,X
2023-03-31,USD,181000000,46000000,None,298000000,335000000,221000000,740000000,168000000,167000000,199000000,-738000000,-117000000,0,75000000,75000000,None,None,None,None,0,0,None,-75000000,None,None,None,199000000,X
2022-12-31,USD,755000000,236000000,None,-368000000,-954000000,197000000,631000000,-479000000,-475000000,174000000,-614000000,-116000000,0,150000000,150000000,None,None,None,None,0,52000000,None,-142000000,None,None,None,174000000,X
2022-09-30,USD,1074000000,70000000,None,-387000000,-450000000,198000000,478000000,-262000000,-188000000,490000000,-463000000,-204000000,0,177000000,177000000,None,None,None,None,0,287000000,None,-177000000,None,None,None,490000000,X
2022-06-30,USD,905000000,8000000,None,215000000,589000000,198000000,311000000,171000000,418000000,978000000,-250000000,-477000000,0,399000000,399000000,None,None,None,None,0,0,None,-399000000,None,None,None,978000000,X
2022-03-31,USD,771000000,28000000,None,360000000,682000000,198000000,349000000,215000000,467000000,882000000,-352000000,-71000000,0,123000000,123000000,None,None,None,None,0,4000000,None,-123000000,None,348000000,None,882000000,X
2021-12-31,USD,1485000000,401000000,None,-185000000,-212000000,204000000,403000000,-350000000,138000000,1069000000,-404000000,-627000000,0,150000000,150000000,None,None,None,None,0,2000000,None,-143000000,None,-178000000,None,1069000000,X
2021-09-30,USD,1502000000,11000000,None,179000000,512000000,196000000,176000000,316000000,196000000,2002000000,449000000,-1265000000,0,0,0,None,None,None,None,0,37000000,None,0,None,2193000000,None,2002000000,X
2021-06-30,USD,992000000,21000000,None,403000000,514000000,202000000,148000000,354000000,160000000,1012000000,-123000000,-282000000,0,0,0,None,None,None,None,-1000000,-1000000,None,-1000000,None,1208000000,None,1012000000,X
2021-03-31,USD,111000000,30000000,None,386000000,657000000,189000000,136000000,474000000,183000000,91000000,-762000000,-573000000,-180000000,0,0,None,None,None,None,791000000,826000000,None,791000000,None,-1224000000,None,91000000,X
2020-12-31,USD,287000000,362000000,None,238000000,-134000000,162000000,134000000,-123000000,-11000000,49000000,24000000,7000000,-70000000,0,0,None,2000000,None,None,0,105000000,None,0,None,341000000,None,49000000,X
2020-09-30,USD,213000000,97000000,None,153000000,-102000000,162000000,136000000,149000000,-251000000,-234000000,-134000000,-732000000,240000000,0,0,None,3000000,None,None,0,-5000000,None,0,None,-83000000,None,-234000000,X
2020-06-30,USD,-220000000,10000000,None,-559000000,-686000000,159000000,173000000,-238000000,-448000000,-589000000,-176000000,1323000000,0,0,0,None,1000000,None,None,410000000,981000000,None,0,None,-431000000,None,-589000000,X
2020-03-31,USD,-142000000,27000000,None,139000000,298000000,160000000,282000000,94000000,204000000,-391000000,-277000000,983000000,0,0,0,None,2000000,None,None,0,67000000,None,0,None,564000000,None,-391000000,X
2019-12-31,USD,286000000,213000000,None,-148000000,-530000000,162000000,274000000,-230000000,-300000000,-668000000,-984000000,1137000000,0,0,0,None,9000000,None,None,0,702000000,None,0,None,437000000,None,-668000000,X
2019-09-30,USD,30000000,19000000,None,-302000000,-298000000,161000000,350000000,-225000000,-73000000,-84000000,-347000000,136000000,0,18000000,18000000,None,8000000,None,None,0,0,None,-18000000,None,43000000,None,-84000000,X
2019-06-30,USD,337000000,19000000,None,41000000,-67000000,150000000,326000000,-94000000,27000000,68000000,-325000000,-40000000,0,28000000,28000000,None,9000000,None,None,0,0,None,-28000000,None,190000000,None,68000000,X
2019-03-31,USD,29000000,18000000,None,-64000000,133000000,143000000,302000000,83000000,50000000,54000000,-302000000,-56000000,0,42000000,42000000,None,9000000,None,None,0,0,None,-42000000,None,-329000000,None,54000000,X
2018-12-31,USD,216000000,189000000,None,-20000000,162000000,137000000,355000000,16000000,146000000,592000000,-326000000,-231000000,0,75000000,75000000,None,9000000,None,None,0,0,None,-74000000,None,-358000000,None,592000000,X
2018-09-30,USD,429000000,2000000,None,120000000,112000000,126000000,265000000,7000000,105000000,291000000,-256000000,-57000000,0,0,0,None,9000000,None,None,0,0,None,1000000,None,413000000,None,291000000,X
2018-06-30,USD,392000000,2000000,None,203000000,167000000,130000000,173000000,120000000,47000000,214000000,-173000000,-344000000,0,0,0,None,9000000,None,None,0,0,None,3000000,None,342000000,None,214000000,X
2018-03-31,USD,-99000000,14000000,None,-20000000,253000000,128000000,208000000,177000000,76000000,18000000,-208000000,117000000,0,0,0,None,9000000,None,None,0,640000000,None,30000000,None,-190000000,None,18000000,X
2017-12-31,USD,280000000,244000000,None,38000000,-117000000,125000000,214000000,-111000000,-6000000,159000000,-197000000,-224000000,0,None,None,None,9000000,None,None,0,0,None,6000000,None,-141000000,2000000,159000000,X
2017-09-30,USD,303000000,3000000,None,28000000,45000000,118000000,171000000,47000000,-2000000,147000000,-69000000,-68000000,0,None,None,None,8000000,None,None,0,737000000,None,1000000,None,172000000,5000000,147000000,X
2017-06-30,USD,378000000,5000000,None,-10000000,6000000,121000000,73000000,21000000,-15000000,261000000,-72000000,-119000000,0,None,None,None,9000000,None,None,0,0,None,1000000,None,196000000,9000000,261000000,X
2017-03-31,USD,-135000000,8000000,None,115000000,271000000,137000000,47000000,131000000,140000000,-180000000,-48000000,-4000000,0,None,None,None,9000000,None,None,0,0,None,12000000,None,-189000000,1000000,-180000000,X
2016-12-31,USD,174000000,216000000,None,-7000000,-93000000,123000000,38000000,59000000,-152000000,-105000000,-33000000,-53000000,0,None,None,None,9000000,None,None,0,0,None,31000000,None,70000000,-15000000,-105000000,X
2016-09-30,USD,267000000,19000000,None,72000000,2000000,126000000,51000000,-63000000,65000000,51000000,-48000000,404000000,0,None,None,None,7000000,None,None,0,0,None,0,None,625000000,2000000,51000000,X
2016-06-30,USD,200000000,21000000,None,126000000,-1000000,129000000,69000000,118000000,-119000000,-46000000,-82000000,5000000,0,None,None,None,8000000,None,None,0,0,None,0,None,115000000,-8000000,-46000000,X
2016-03-31,USD,113000000,18000000,None,96000000,-227000000,129000000,148000000,58000000,-285000000,-340000000,-152000000,-24000000,0,None,None,None,7000000,None,None,0,0,None,0,None,-50000000,13000000,-340000000,X
2015-12-31,USD,107000000,222000000,None,-434000000,-615000000,129000000,116000000,-262000000,-353000000,-1133000000,-139000000,-369000000,0,None,None,None,7000000,None,None,0,0,None,0,None,-410000000,-9000000,-1133000000,X
2015-09-30,USD,102000000,20000000,None,78000000,-43000000,136000000,133000000,-147000000,104000000,-173000000,-140000000,-7000000,0,None,None,None,7000000,None,None,0,0,None,0,None,-45000000,0,-173000000,X
2015-06-30,USD,78000000,13000000,None,-115000000,-245000000,138000000,104000000,-136000000,-109000000,-261000000,-123000000,-25000000,0,None,None,None,8000000,None,None,0,0,None,0,None,-56000000,14000000,-261000000,X
2015-03-31,USD,73000000,14000000,None,-161000000,-286000000,144000000,172000000,-253000000,-33000000,-75000000,-108000000,-7000000,0,None,None,None,7000000,None,None,0,0,None,0,None,-88000000,-46000000,-75000000,X
2014-12-31,USD,306000000,228000000,None,-91000000,203000000,138000000,137000000,-107000000,310000000,275000000,-193000000,-6000000,0,None,None,None,7000000,None,None,0,0,None,3000000,None,97000000,-10000000,275000000,X
2014-09-30,USD,-106000000,3000000,0,-27000000,474000000,158000000,96000000,196000000,278000000,-207000000,-87000000,1000000,0,None,None,None,7000000,None,None,0,0,None,9000000,None,-214000000,-22000000,-207000000,X
2014-06-30,USD,783000000,8000000,None,277000000,-362000000,165000000,96000000,-281000000,-81000000,-18000000,-81000000,-329000000,0,None,None,None,8000000,None,None,0,0,None,0,None,372000000,-1000000,-18000000,X
2014-03-31,USD,570000000,4000000,None,361000000,-30000000,166000000,90000000,230000000,-260000000,52000000,-66000000,-7000000,0,None,None,None,7000000,None,None,0,0,None,0,None,495000000,-2000000,52000000,X
2013-12-31,USD,-16000000,None,None,-133000000,427000000,170000000,149000000,211000000,216000000,297000000,-75000000,-7000000,0,None,None,None,7000000,None,None,0,0,None,0,None,-93000000,5000000,297000000,X
2013-09-30,USD,37000000,None,None,-16000000,-16000000,173000000,107000000,-205000000,189000000,-1791000000,-105000000,-9000000,0,None,None,None,8000000,None,None,0,-1000000,None,0,None,-70000000,7000000,-1791000000,X
2013-06-30,USD,151000000,None,None,-146000000,-190000000,170000000,117000000,-152000000,-38000000,-78000000,-112000000,-9000000,0,None,None,None,7000000,None,None,0,-2000000,None,0,None,34000000,4000000,-78000000,X
