fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,9331000,960000,None,-4980000,-1201000,2462000,1417000,-5162000,2201000,11550000,-41256000,-2342000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,11550000,MNKD
2024-06-30,USD,3833000,314000,None,601000,6249000,2074000,2972000,3434000,-1100000,-2014000,-55180000,-44550000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-2014000,MNKD
2024-03-31,USD,6703000,8563000,None,-5968000,7970000,-1558000,2408000,5456000,-1074000,10630000,-48437000,-3474000,None,None,None,None,None,None,None,None,None,None,1400000,None,None,None,10630000,MNKD
2023-12-31,USD,21678000,12944000,None,-1435000,-4416000,165000,5874000,-7366000,2343000,1401000,-7895000,141681000,None,None,None,None,None,None,None,None,None,None,325000,None,None,None,1401000,MNKD
2023-09-30,USD,8664000,268000,None,9029000,-540000,1480000,11387000,-5967000,2127000,1721000,-11549000,-283000,0,None,None,None,None,None,None,0,0,None,0,None,None,None,1721000,MNKD
2023-06-30,USD,2596000,234000,None,19000000,19988000,1458000,16869000,8075000,4236000,-5265000,3664000,-5945000,0,None,None,None,8492000,8492000,None,0,0,None,0,None,None,None,-5265000,MNKD
2023-03-31,USD,1156000,4023000,None,11395000,3128000,1845000,8311000,2913000,2641000,-9795000,13792000,1154000,0,None,None,None,None,None,None,0,0,None,0,None,16102000,None,-9795000,MNKD
2022-12-31,USD,-2376000,4204000,None,6815000,4015000,1018000,5096000,-6692000,4333000,-17947000,15010000,2825000,0,None,None,None,None,None,None,0,0,None,3016000,None,15459000,None,-17947000,MNKD
2022-09-30,USD,-28073000,441000,None,2839000,15059000,1315000,271000,8463000,-1383000,-14432000,27348000,19526000,0,None,None,None,192000,192000,None,0,0,None,0,None,18801000,None,-14432000,MNKD
2022-06-30,USD,-31982000,446000,None,-2363000,6921000,1090000,-2834000,5207000,1828000,-29023000,2022000,-1776000,0,None,None,None,None,None,None,0,0,None,0,None,-31736000,None,-29023000,MNKD
2022-03-31,USD,-18248000,4042000,None,10902000,6511000,1251000,5056000,4829000,892000,-25998000,-39506000,813000,0,None,None,None,None,None,None,0,0,None,684000,None,-56941000,None,-25998000,MNKD
2021-12-31,USD,-12347000,-10035000,None,2778000,-2925000,209000,5190000,-4451000,1572000,-28061000,-12579000,97370000,0,None,None,None,None,None,None,0,5000000,None,1000000,None,72444000,None,-28061000,MNKD
2021-09-30,USD,-15184000,451000,None,-5020000,2980000,671000,4246000,3140000,0,-4426000,4992000,-590000,0,None,None,None,None,None,None,0,0,None,100000,None,-4569000,None,-4426000,MNKD
2021-06-30,USD,-21447000,454000,None,306000,6127000,744000,1054000,2732000,2432000,-35523000,-112532000,-51490000,0,None,None,None,None,None,None,0,0,None,100000,None,-35496000,None,-35523000,MNKD
2021-03-31,USD,-12731000,1555300,None,-6307000,-827000,893000,976000,-645000,77000,-12916000,-31418000,224977000,0,None,None,None,None,None,None,0,230000000,None,6000,None,180828000,None,-12916000,MNKD
2020-12-31,USD,235000,1197000,None,4156000,-1013000,271000,497000,83000,92000,-26411000,-4480000,18694000,0,None,None,None,None,None,None,0,0,None,801000,None,14449000,None,-26411000,MNKD
2020-09-30,USD,-13460000,500000,None,-6502000,4376000,482000,4000,769000,1058000,-11255000,-4000,2640000,0,None,None,None,None,None,None,0,0,None,0,None,-11300000,None,-11255000,MNKD
2020-06-30,USD,-3684000,400000,None,3522000,-1622000,475000,150000,-1808000,592000,-10252000,-150000,28188000,0,None,None,None,None,None,None,0,0,None,11606000,None,-10204000,None,-10252000,MNKD
2020-03-31,USD,-11219000,1285000,None,-6293000,205000,416000,150000,1661000,-428000,-9322000,19850000,331000,0,None,None,None,None,None,None,0,0,None,8000,None,8962000,None,-9322000,MNKD
2019-12-31,USD,-5107000,2257000,None,-871000,-263000,270000,109000,-580000,463000,-14263000,-202000,5042000,0,None,None,None,51730000,51730000,None,0,0,None,5541000,None,15993000,None,-14263000,MNKD
2019-09-30,USD,-52051000,500000,None,-1798000,-274000,430000,963000,-881000,-271000,-10370000,3761000,65495000,67367000,None,None,None,None,None,None,0,0,None,32000,None,-10440000,None,-10370000,MNKD
2019-06-30,USD,-19728000,200000,None,-6926000,1772000,461000,1224000,1215000,243000,-12387000,-1369000,-676000,0,None,None,None,None,None,None,0,0,None,0,None,-12016000,None,-12387000,MNKD
2019-03-31,USD,-11597000,500000,None,2285000,-299000,486000,269000,-258000,123000,-14883000,-25033000,3000,0,None,None,None,None,None,None,0,0,None,0,None,-36627000,None,-14883000,MNKD
2018-12-31,USD,24988000,1104000,None,-436000,2038000,508000,354000,1265000,1232000,-9751000,-244000,35967000,-3000000,None,None,None,None,None,None,0,0,None,-724000,None,16031000,None,-9747000,MNKD
2018-09-30,USD,-13919000,1035000,None,-3422000,350000,793000,354000,-96000,122000,-24164000,10000,-1823000,None,None,None,None,None,None,None,185000,0,None,185000,None,-23764000,None,-24168000,MNKD
2018-06-30,USD,-27150000,0,None,4324000,1435000,840000,354000,1298000,-38000,-22675000,10000,26622000,None,None,None,None,None,None,None,0,0,None,28335000,None,-22230000,None,-22675000,MNKD
2018-03-31,USD,-21650000,1860000,None,-2071000,14000,757000,354000,-1128000,1836000,-30385000,10000,528000,None,None,None,None,None,None,None,634000,0,None,634000,None,-51098000,None,-30385000,MNKD
2017-12-31,USD,-29981000,1406000,None,1655000,2426000,450000,354000,0,706000,-32784000,0,58244000,None,None,None,None,None,None,None,0,0,None,0,None,4530000,None,-32784000,MNKD
2017-09-30,USD,-23270000,2232000,None,-891000,413000,454000,None,0,290000,-32886000,0,-22000,None,None,None,None,None,None,None,0,0,None,0,None,-23292000,None,-32886000,MNKD
2017-06-30,USD,-32159000,12307000,None,5708000,-1556000,450000,None,0,934000,-35339000,24000,15416000,None,None,None,None,None,None,None,0,0,None,0,None,-4594000,None,-35339000,MNKD
2017-03-31,USD,23362000,2550000,None,-3303000,-30085000,400000,None,-30557000,1367000,-16324000,16651000,-75000,None,None,None,None,None,None,None,0,0,None,0,None,25083000,None,-16324000,MNKD
2016-12-31,USD,50928000,1793000,None,575000,24403000,625000,0,27420000,-2793000,53974000,0,117000,None,None,None,None,None,None,None,0,0,None,0,None,-12635000,None,53976000,MNKD
2016-09-30,USD,127117000,2590000,None,-149379000,-5601000,597000,0,3137000,2258000,126520000,0,-5132000,None,None,None,None,None,None,None,0,0,None,0,None,-28203000,None,126520000,MNKD
2016-06-30,USD,-24468000,1895000,None,19950000,1634000,589000,0,-144000,-2866000,-25057000,0,47589000,None,None,None,None,None,None,None,0,0,None,0,None,36080000,None,-29959000,MNKD
2016-03-31,USD,-64670000,2713000,None,-13901000,-1125000,600000,1144000,121000,-12702000,-24873000,-1127000,464000,None,None,None,None,None,None,None,0,0,None,0,None,-31421000,None,-24873000,MNKD
2015-12-31,USD,-5782000,1916000,None,12824000,5374000,2718000,316000,1656000,12702000,-5782000,-312000,49009000,None,None,None,None,None,None,None,13856000,0,None,23979000,None,26146000,None,-277020000,MNKD
2015-09-30,USD,-28692000,4795000,None,4336000,5251000,3165000,1232000,3069000,3586000,-31857000,-1154000,-53213000,None,None,None,None,None,None,None,12486000,0,None,12486000,None,-74259000,None,-31857000,MNKD
2015-06-30,USD,-26170000,1895000,None,8586000,5302000,2740000,4534000,-466000,3027000,-28910000,-4534000,8686000,None,None,None,None,None,None,None,None,0,None,0,None,-13657000,None,-28910000,MNKD
2015-03-31,USD,-30142000,4749000,None,3611000,10411000,2300000,4203000,46154000,7119000,-30658000,-4203000,1186000,None,None,None,None,None,None,None,None,0,None,0,None,3000,None,-30658000,MNKD
2014-12-31,USD,28584000,1478000,None,41095000,10108000,4828000,4963000,-50436000,-9670000,29063000,-14213000,-1667000,None,None,None,None,None,None,None,None,0,None,0,None,-51624000,None,-36439000,MNKD
2014-09-30,USD,-34106000,4444000,None,126976000,16556000,2449000,9467000,None,None,-36520000,-217000,31230000,None,None,None,None,None,None,None,None,0,None,0,None,131251000,None,-36520000,MNKD
2014-06-30,USD,-70916000,618000,None,39226000,187000,2449000,8258000,None,None,-73365000,-8258000,37131000,None,None,None,None,None,None,None,None,0,None,0,None,5455000,None,-73365000,MNKD
2014-03-31,USD,-36990000,4678000,None,-324000,-1845000,2500000,1409000,None,None,-52056000,-1409000,3368000,None,None,None,None,None,None,None,None,0,None,1938000,None,-35031000,None,-52056000,MNKD
2013-12-31,USD,-34051000,21590000,None,1449000,257000,2680000,6166000,None,None,-53583000,-6166000,17204000,None,None,None,None,None,None,None,None,0,None,44977000,None,-23013000,None,-53582000,MNKD
2013-09-30,USD,-32910000,2856000,None,-955000,2045000,2874000,230000,None,None,-50818000,-230000,98414000,None,None,None,None,None,None,None,None,0,None,20862000,None,65274000,None,-50818000,MNKD
2013-06-30,USD,-29744000,2143000,None,-50000,-647000,2956000,132000,None,None,-46124000,-132000,30400000,None,None,None,None,None,None,None,None,0,None,-21000,None,524000,None,-46124000,MNKD
2013-03-31,USD,-32027000,2863000,None,-924000,-690000,2990000,1459000,None,None,-40965000,-1459000,-349000,None,None,None,None,None,None,None,None,0,None,-427000,None,-33835000,None,-40965000,MNKD
2012-12-31,USD,-28098000,18129000,None,1570000,-16462000,3102000,65000,None,None,-50965000,-61000,88234000,None,None,None,None,None,None,None,None,1500000,None,-19000,None,60075000,None,-51781000,MNKD
2012-09-30,USD,-34258000,2875000,None,-2770000,2276000,3237000,124000,None,None,-43650000,-124000,4508000,None,None,None,None,None,None,None,None,5000000,None,-492000,None,-29874000,None,-42834000,MNKD
2012-06-30,USD,-25018000,2156000,None,2957000,16096000,3304000,125000,None,None,-36578000,-84000,386000,None,None,None,None,None,None,None,None,0,None,394000,None,-24716000,None,-36578000,MNKD
2012-03-31,USD,-32486000,2595000,None,-1713000,-365000,3357000,323000,None,None,-38173000,-291000,86451000,None,None,None,None,None,None,None,None,6250000,None,80598000,None,53674000,None,-38173000,MNKD
2011-12-31,USD,-20355000,2156000,None,2793000,-335000,3476000,155000,None,None,-36397000,-125000,375000,None,None,None,None,None,None,None,None,0,None,None,None,-20105000,None,-36397000,MNKD
2011-09-30,USD,-36035000,4956000,None,326000,1367000,3745000,594000,None,None,-38402000,-594000,34645000,None,None,None,None,None,None,None,None,35000000,None,None,None,-1984000,None,-38402000,MNKD
2011-06-30,USD,-36743000,None,None,None,None,3580000,4116000,None,None,-44480000,-4053000,18654000,None,None,None,None,None,None,None,None,None,None,None,None,-22142000,None,-44480000,MNKD
