fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-07-31,USD,7087000,958000,None,None,-2537000,3900000,1742000,-2644000,-1946000,-2137000,-1742000,-4608000,None,None,None,None,None,None,None,167000,None,None,-724000,None,None,None,-2137000,OOMA
2024-04-30,USD,3585000,983000,None,None,-2094000,3884000,1450000,969000,-2581000,-2139000,-1450000,-3823000,None,None,None,None,None,None,None,1417000,None,None,1417000,None,None,None,-2139000,OOMA
2024-01-31,USD,5508000,936000,None,None,-937000,3774000,1275000,684000,-1670000,-3029000,-4284000,-2560000,None,None,None,None,None,None,None,-61000,None,None,-61000,None,None,None,-3065000,OOMA
2023-10-31,USD,1929000,931000,None,None,-156000,3100000,1366000,422000,-1324000,2285000,-30076000,18040000,None,None,0,None,17699000,17699000,None,837000,None,None,837000,None,None,None,2285000,OOMA
2023-07-31,USD,3552000,1131000,None,None,-1774000,2900000,2144000,-122000,-2382000,238000,-1644000,-319000,None,None,0,None,None,None,None,164000,None,None,164000,None,None,None,271000,OOMA
2023-04-30,USD,1284000,897000,None,None,1393000,3588000,1374000,1603000,-965000,-326000,676000,1293000,None,None,0,None,None,None,None,1724000,None,None,1724000,None,3253000,None,-326000,OOMA
2023-01-31,USD,3302000,962000,None,None,5360000,3638000,1304000,6000,4198000,-417000,501000,297000,None,None,0,None,None,None,None,720000,None,None,720000,None,4100000,None,-417000,OOMA
2022-10-31,USD,2489000,954000,None,None,488000,2800000,1095000,533000,977000,-2810000,680000,676000,None,None,0,None,None,None,None,1123000,None,None,1123000,None,3845000,None,-2810000,OOMA
2022-07-31,USD,2163000,825000,None,None,7025000,2200000,1353000,715000,6665000,371000,-7288000,-336000,None,None,0,None,None,None,None,0,None,None,0,None,-5461000,None,338000,OOMA
2022-04-30,USD,819000,822000,None,None,1486000,2743000,1459000,-1688000,493000,-766000,-39000,1206000,None,None,0,None,None,None,None,1554000,None,None,1554000,None,1986000,None,-766000,OOMA
