fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,972000000,None,None,None,486000000,142000000,None,None,None,1722000000,1622000000,5136000000,7151000000,1000000,1000000,None,844000000,768000000,76000000,8000000,3863000000,0,7000000,None,None,None,1714000000,USB
2024-06-30,USD,2874000000,None,None,None,722000000,142000000,None,None,None,1611000000,-8328000000,-5699000000,-545000000,1000000,1000000,None,871000000,769000000,102000000,1000000,1382000000,0,0,None,None,None,1603000000,USB
2024-03-31,USD,2661000000,None,None,None,-66000000,236000000,None,None,None,1326000000,-4953000000,18085000000,1823000000,49000000,49000000,None,846000000,770000000,76000000,13000000,3565000000,0,-36000000,None,None,None,1319000000,USB
2023-12-31,USD,416000000,None,None,None,-223000000,250000000,330000000,None,None,861000000,1800000000,-5378000000,-6621000000,17000000,17000000,None,854000000,751000000,103000000,9000000,8329000000,0,7000000,None,None,None,847000000,USB
2023-09-30,USD,3873000000,None,None,None,78000000,161000000,None,None,None,1524000000,5636000000,-15797000000,-10438000000,1000000,1000000,None,813000000,740000000,73000000,936000000,24000000,0,935000000,None,None,None,1523000000,USB
2023-06-30,USD,3316000000,None,None,None,99000000,159000000,None,None,None,1369000000,6546000000,-5448000000,-24325000000,0,0,None,837000000,739000000,98000000,0,3529000000,0,0,None,None,None,1361000000,USB
2023-03-31,USD,842000000,None,None,None,296000000,257000000,None,None,None,1704000000,4943000000,6901000000,24876000000,44000000,44000000,None,807000000,740000000,67000000,6000000,3701000000,0,-38000000,None,12686000000,None,1698000000,USB
2022-12-31,USD,6888000000,None,None,None,-3424000000,175000000,12257000000,None,None,930000000,34577000000,-29575000000,1943000000,14000000,14000000,None,802000000,716000000,86000000,5000000,3101000000,0,12000000,None,None,None,925000000,USB
2022-09-30,USD,3505000000,None,None,None,895000000,43000000,None,None,None,1816000000,-7561000000,6584000000,103000000,0,0,None,746000000,687000000,59000000,0,3425000000,0,0,None,2528000000,None,1812000000,USB
2022-06-30,USD,2249000000,None,None,None,808000000,40000000,None,None,None,1534000000,-12152000000,4724000000,3921000000,1000000,1000000,None,770000000,686000000,84000000,1000000,53000000,0,0,None,1537000000,None,1531000000,USB
2022-03-31,USD,8477000000,None,None,None,-4047000000,132000000,None,None,None,1558000000,-7364000000,14285000000,9246000000,54000000,54000000,None,757000000,687000000,70000000,15000000,2153000000,437000000,398000000,None,15398000000,None,1557000000,USB
2021-12-31,USD,703000000,None,None,None,573000000,125000000,None,None,None,1678000000,-41718000000,6016000000,-4292000000,18000000,18000000,None,770000000,685000000,85000000,5000000,1415000000,1491000000,1521000000,None,-34999000000,None,1673000000,USB
2021-09-30,USD,2647000000,None,None,None,317000000,41000000,None,None,None,2034000000,9587000000,7097000000,2675000000,0,0,None,684000000,626000000,58000000,2000000,59000000,0,2000000,None,2043000000,None,2028000000,USB
2021-06-30,USD,5583000000,None,None,None,-3109000000,40000000,None,None,None,1988000000,-5890000000,1379000000,1315000000,891000000,891000000,None,720000000,631000000,89000000,19000000,1083000000,0,-872000000,None,1999000000,None,1982000000,USB
2021-03-31,USD,937000000,None,None,None,531000000,122000000,None,None,None,2285000000,-19466000000,-550000000,332000000,646000000,646000000,None,713000000,637000000,76000000,17000000,69000000,730000000,101000000,None,-19079000000,None,2280000000,USB
2020-12-31,USD,-1069000000,None,None,None,994000000,134000000,None,None,None,1525000000,6410000000,13192000000,-1957000000,12000000,12000000,None,713000000,635000000,78000000,4000000,219000000,0,492000000,None,18533000000,None,1519000000,USB
2020-09-30,USD,3284000000,None,None,None,-899000000,44000000,None,None,None,1586000000,-3855000000,-7774000000,-6872000000,0,0,None,707000000,635000000,72000000,1000000,1481000000,0,1000000,None,1594000000,None,1580000000,USB
2020-06-30,USD,-853000000,None,None,None,3036000000,43000000,None,None,None,695000000,4264000000,2176000000,-5749000000,0,0,None,714000000,635000000,79000000,1000000,1530000000,0,1000000,None,698000000,None,689000000,USB
2020-03-31,USD,2354000000,None,None,None,-1150000000,129000000,None,None,None,1179000000,-22259000000,44305000000,2621000000,1660000000,1660000000,None,718000000,647000000,71000000,9000000,11271000000,0,-1651000000,None,24400000000,None,1171000000,USB
2019-12-31,USD,-62000000,5423000000,None,None,1609000000,130000000,None,None,None,1493000000,-189000000,7384000000,9144000000,2293000000,2293000000,None,742000000,663000000,79000000,37000000,1931000000,0,-2168000000,None,7133000000,None,1486000000,USB
2019-09-30,USD,3046000000,76000000,None,None,-5000000,42000000,None,None,None,1917000000,-9499000000,4793000000,-453000000,791000000,791000000,None,661000000,589000000,72000000,27000000,2358000000,0,-764000000,None,1844000000,None,1908000000,USB
2019-06-30,USD,609000000,None,None,None,1030000000,42000000,None,None,None,1828000000,-5328000000,3536000000,-364000000,793000000,793000000,None,673000000,594000000,79000000,9000000,2610000000,0,-784000000,None,1834000000,None,1821000000,USB
2019-03-31,USD,1296000000,None,None,None,624000000,120000000,None,None,None,1708000000,-6544000000,1910000000,1257000000,648000000,648000000,None,669000000,597000000,72000000,15000000,3000000000,0,-633000000,None,-3338000000,None,1699000000,USB
2018-12-31,USD,2650000000,None,None,None,-1187000000,121000000,None,None,None,1862000000,-4757000000,3478000000,-9729000000,818000000,818000000,None,679000000,603000000,76000000,13000000,1996000000,0,-718000000,None,1371000000,None,1856000000,USB
2018-09-30,USD,3225000000,None,None,None,-24000000,41000000,None,None,329000000,1822000000,-2051000000,-113000000,5732000000,738000000,738000000,None,557000000,493000000,64000000,28000000,3852000000,0,-145000000,None,1824000000,None,1815000000,USB
2018-06-30,USD,3255000000,None,None,None,-92000000,40000000,None,None,305000000,1758000000,-2251000000,-1229000000,433000000,678000000,678000000,None,567000000,497000000,70000000,5000000,4120000000,0,-673000000,None,1760000000,None,1750000000,USB
2018-03-31,USD,1434000000,None,None,None,-213000000,113000000,None,None,213000000,1682000000,82000000,-1775000000,1052000000,588000000,588000000,None,563000000,499000000,64000000,40000000,2110000000,0,-548000000,None,870000000,None,1675000000,USB
2017-12-31,USD,-169000000,None,None,None,-318000000,118000000,None,None,1719000000,1686000000,-2806000000,1940000000,795000000,681000000,681000000,None,573000000,502000000,71000000,21000000,1708000000,0,-501000000,None,-1307000000,None,1682000000,USB
2017-09-30,USD,1862000000,None,None,None,-31000000,44000000,None,None,1401000000,1569000000,-2506000000,-7780000000,1444000000,668000000,668000000,None,536000000,472000000,64000000,11000000,1028000000,0,-657000000,None,1573000000,None,1563000000,USB
2017-06-30,USD,-1416000000,None,None,None,796000000,43000000,None,None,1370000000,1512000000,-5093000000,12149000000,2229000000,688000000,688000000,None,545000000,476000000,69000000,15000000,3536000000,0,-673000000,None,1516000000,None,1500000000,USB
2017-03-31,USD,3263000000,None,None,None,-2166000000,117000000,None,None,2166000000,1486000000,-1721000000,3145000000,-1780000000,594000000,594000000,None,558000000,478000000,80000000,112000000,3162000000,993000000,511000000,None,7619000000,None,1473000000,USB
2016-12-31,USD,-1096000000,None,None,None,-680000000,117000000,None,None,None,1491000000,-2717000000,-7340000000,-1732000000,654000000,654000000,None,540000000,479000000,61000000,196000000,84000000,0,-458000000,None,-5941000000,None,1478000000,USB
2016-09-30,USD,1534000000,None,None,None,1076000000,45000000,None,None,None,1516000000,-5147000000,14219000000,-2738000000,635000000,635000000,None,519000000,440000000,79000000,46000000,1482000000,0,-589000000,None,1534000000,None,1502000000,USB
2016-06-30,USD,1536000000,None,None,None,181000000,44000000,None,None,None,1536000000,-5205000000,6839000000,-5344000000,699000000,699000000,None,505000000,444000000,61000000,80000000,2542000000,0,-619000000,None,1536000000,None,1522000000,USB
2016-03-31,USD,2372000000,None,None,None,685000000,119000000,None,None,None,1401000000,-4889000000,3462000000,-4100000000,568000000,568000000,None,513000000,447000000,66000000,33000000,6607000000,0,-535000000,None,945000000,None,1386000000,USB
2015-12-31,USD,4971000000,None,None,None,-1340000000,123000000,None,None,1899000000,1489000000,-8039000000,6205000000,962000000,409000000,409000000,None,508000000,448000000,60000000,33000000,152000000,0,369000000,None,3137000000,None,1476000000,USB
2015-09-30,USD,1503000000,None,None,None,-1188000000,42000000,None,None,559000000,1503000000,-4987000000,-5342000000,-869000000,692000000,692000000,None,513000000,452000000,61000000,74000000,1533000000,0,-618000000,None,1503000000,None,1489000000,USB
2015-06-30,USD,1497000000,None,None,None,506000000,43000000,None,None,None,1497000000,-5623000000,7830000000,-442000000,625000000,625000000,None,498000000,438000000,60000000,36000000,60000000,0,-589000000,None,1497000000,None,1483000000,USB
2015-03-31,USD,3453000000,None,None,None,123000000,120000000,None,None,None,1444000000,-2501000000,4168000000,-1667000000,464000000,464000000,None,500000000,439000000,61000000,152000000,3322000000,0,-312000000,None,5120000000,None,1431000000,USB
2014-12-31,USD,1741000000,None,None,None,682000000,128000000,None,None,None,1501000000,-6440000000,10045000000,-152000000,496000000,496000000,None,503000000,441000000,62000000,76000000,3416000000,0,-420000000,None,5346000000,None,1488000000,USB
2014-09-30,USD,1486000000,None,None,None,819000000,51000000,2113000000,None,None,1486000000,-8860000000,1825000000,1190000000,653000000,653000000,None,504000000,444000000,60000000,51000000,5008000000,0,-602000000,None,1486000000,None,1471000000,USB
2014-06-30,USD,1510000000,None,None,None,1003000000,48000000,None,None,605000000,1509000000,-5867000000,9983000000,-1926000000,618000000,618000000,None,480000000,420000000,60000000,90000000,3155000000,0,-528000000,None,1510000000,None,1495000000,USB
2014-03-31,USD,2772000000,None,None,None,-1608000000,123000000,None,None,1608000000,1412000000,-8645000000,4804000000,3173000000,433000000,433000000,None,482000000,421000000,61000000,236000000,4815000000,0,-197000000,None,-1069000000,None,1397000000,USB
2013-12-31,USD,2789000000,None,None,None,-549000000,131000000,4222000000,None,4983000000,1471000000,-8361000000,2434000000,1480000000,503000000,503000000,None,483000000,422000000,61000000,193000000,1843000000,0,-310000000,None,-3138000000,None,1456000000,USB
2013-09-30,USD,1432000000,None,None,None,-944000000,55000000,None,None,4434000000,1430000000,-5320000000,8176000000,-51000000,660000000,660000000,None,484000000,424000000,60000000,162000000,67000000,0,-498000000,None,1432000000,None,1468000000,USB
2013-06-30,USD,1447000000,None,None,None,-2904000000,55000000,None,None,3490000000,1444000000,-5819000000,657000000,-947000000,619000000,619000000,None,432000000,363000000,69000000,90000000,26000000,0,-42000000,None,1447000000,None,1484000000,USB
2013-03-31,USD,1668000000,None,None,None,-586000000,131000000,None,None,586000000,1387000000,-1524000000,-1464000000,824000000,500000000,500000000,None,431000000,367000000,64000000,79000000,105000000,0,-421000000,None,-1320000000,None,1428000000,USB
2012-12-31,USD,4083000000,None,None,None,-2362000000,141000000,None,None,1083000000,1375000000,-6990000000,1777000000,-1551000000,513000000,513000000,None,432000000,367000000,65000000,53000000,413000000,0,-460000000,None,-1130000000,None,1420000000,USB
2012-09-30,USD,247000000,None,None,None,835000000,67000000,None,None,None,1432000000,-2989000000,-3279000000,-2831000000,480000000,480000000,None,433000000,370000000,63000000,151000000,1933000000,0,-329000000,None,-6021000000,None,1474000000,USB
2012-06-30,USD,537000000,None,None,None,3012000000,70000000,4690000000,None,None,1378000000,-4492000000,9797000000,3230000000,425000000,425000000,None,417000000,371000000,46000000,93000000,1535000000,1075000000,743000000,None,5842000000,None,1415000000,USB
2012-03-31,USD,3091000000,None,None,None,-2568000000,140000000,2708000000,None,2568000000,1305000000,-5782000000,-1710000000,-3015000000,438000000,438000000,None,269000000,239000000,30000000,98000000,1085000000,1088000000,748000000,None,-4401000000,None,1338000000,USB
2011-12-31,USD,1065000000,None,None,None,1245000000,144000000,5922000000,None,2506000000,1328000000,-8515000000,7704000000,-1561000000,131000000,131000000,None,269000000,239000000,30000000,55000000,1609000000,None,-76000000,None,254000000,None,1350000000,USB
2011-09-30,USD,-54000000,None,None,None,984000000,75000000,None,None,3751000000,1252000000,-8883000000,7395000000,2375000000,None,0,None,271000000,241000000,30000000,21000000,468000000,None,-362000000,None,-1542000000,None,1273000000,USB
2011-06-30,USD,2581000000,None,None,None,-511000000,75000000,None,None,None,1179000000,-7818000000,6687000000,-1367000000,None,0,None,280000000,241000000,39000000,10000000,1164000000,None,686000000,None,1450000000,None,1203000000,USB
2011-03-31,USD,6228000000,None,None,None,-4224000000,75000000,1019000000,None,None,1029000000,-7488000000,573000000,-1652000000,None,0,None,115000000,96000000,19000000,94000000,370000000,None,94000000,None,-687000000,None,1046000000,USB
2010-12-31,USD,2435000000,None,None,None,-359000000,89000000,3747000000,None,None,956000000,-8657000000,16239000000,-1784000000,None,0,None,129000000,96000000,33000000,63000000,1695000000,None,63000000,None,10017000000,None,974000000,USB
2010-09-30,USD,-1154000000,None,None,None,None,90000000,None,None,None,894000000,-5304000000,5895000000,544000000,None,0,None,113000000,95000000,18000000,13000000,2426000000,None,13000000,None,-563000000,None,908000000,USB
2010-06-30,USD,1084000000,None,None,None,None,91000000,None,None,None,752000000,-3492000000,-939000000,2601000000,None,0,None,115000000,96000000,19000000,15000000,2021000000,None,15000000,None,-3347000000,None,766000000,USB
2010-03-31,USD,2876000000,None,None,None,None,97000000,1762000000,None,None,663000000,1081000000,-1783000000,-769000000,None,0,None,115000000,96000000,19000000,28000000,902000000,None,28000000,None,2174000000,None,669000000,USB
2009-12-31,USD,3380000000,None,None,None,None,107000000,325000000,None,None,602000000,-664000000,-1526000000,1369000000,None,0,None,159000000,96000000,19000000,15000000,1008000000,None,15000000,None,1190000000,None,602000000,USB
2009-09-30,USD,3446000000,None,None,None,None,94000000,1976000000,None,None,605000000,-2826000000,-1985000000,-1532000000,None,139000000,None,100000000,95000000,19000000,4000000,350000000,None,-135000000,None,-1365000000,None,603000000,USB
2009-06-30,USD,-1073000000,None,None,None,None,95000000,719000000,None,None,485000000,223000000,1077000000,3691000000,None,None,None,218000000,88000000,130000000,0,None,None,None,None,227000000,None,471000000,USB
2009-03-31,USD,1847000000,None,None,None,None,None,None,None,None,545000000,2548000000,-5100000000,-7976000000,None,None,None,853000000,746000000,107000000,None,None,None,None,None,-705000000,None,529000000,USB
2008-12-31,USD,1261000000,None,None,None,None,None,18230000000,None,None,352000000,-4518000000,2998000000,-5871000000,None,None,None,774000000,755000000,19000000,None,None,None,None,None,-259000000,None,330000000,USB
2008-09-30,USD,1839000000,None,None,None,None,None,None,None,None,586000000,-3267000000,590000000,-3709000000,None,None,None,753000000,731000000,22000000,325000000,None,None,None,None,-838000000,None,576000000,USB
2008-06-30,USD,1560000000,None,None,None,None,None,None,None,None,967000000,None,2044000000,None,None,None,None,751000000,751000000,None,None,None,None,None,None,None,None,950000000,USB
