fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,247836000,None,None,None,None,72551000,92381625,None,101423000,None,None,-41313000,None,None,None,None,0,0,None,None,None,None,-13649000,None,None,None,97964000,EQX
2024-09-30,USD,139481000,None,None,None,None,None,124441000,None,-23788000,None,None,-13726000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,303000,EQX
2024-06-30,USD,-33038000,None,None,None,None,None,88563803,None,-53134000,None,None,845624378,None,None,None,None,0,0,None,None,None,None,None,None,None,None,283716475,EQX
2024-03-31,USD,17905000,None,None,None,None,46210651,104769000,None,-24501000,None,None,24907000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,-42755000,EQX
2023-12-31,USD,112294617,None,None,None,None,63025064,140275796,None,-49416321,None,None,-134321583,None,None,None,None,0,0,None,None,None,None,None,None,None,None,4007789,EQX
2023-09-30,USD,69276000,None,None,None,None,58099730,147589000,None,-36877000,None,-319184000,264642000,None,None,None,None,0,0,None,None,None,None,19638000,None,None,None,2225000,EQX
2023-06-30,USD,19879000,None,None,None,None,49033893,110853000,None,-41062000,None,-168365000,-20149000,None,None,None,None,0,0,None,None,None,None,19503000,None,None,None,5361000,EQX
2023-03-31,USD,143396000,None,None,None,None,47526614,127904000,None,-39474000,None,-56773000,-3475000,None,None,None,None,0,0,None,None,None,None,17747000,None,None,None,17403000,EQX
2022-12-31,USD,45549000,None,None,None,None,60775677,139502000,None,-28743000,None,-419002000,97418000,None,None,None,None,0,0,None,None,None,None,18707000,None,None,None,22586000,EQX
2022-09-30,USD,54159000,None,None,None,None,49135000,151490000,None,-3070000,None,-151672000,82049000,None,None,None,None,0,0,None,None,None,None,11448000,None,None,None,-30118000,EQX
2022-06-30,USD,-26881000,None,None,None,None,36932652,142202000,None,-20321000,None,-57563000,82446000,None,None,None,None,0,0,None,None,None,None,11432000,None,None,None,-78716000,EQX
2022-03-31,USD,-16354000,None,None,None,None,42605000,123880000,None,-17473000,None,-124821000,-7602000,None,None,None,None,0,0,None,None,None,None,10002000,None,None,None,-19779000,EQX
2021-12-31,USD,155423000,None,None,None,None,72122000,107438000,None,15531498,None,-125975000,-20227000,None,None,None,None,0,0,None,None,None,None,77153000,None,None,None,184075000,EQX
2021-09-30,USD,64757000,None,None,None,None,44635000,71505000,None,-6820791,None,-73583000,-18521000,None,None,None,None,0,0,None,None,None,None,76367000,None,None,None,-5240000,EQX
2021-06-30,USD,20173000,None,None,None,None,41598000,94408000,None,-4185000,None,-57077000,45010000,None,None,None,None,0,0,None,None,None,None,75173000,None,None,None,325736000,EQX
2021-03-31,USD,79363000,None,None,None,None,39779000,70874000,None,14637000,None,-89642000,-9148000,None,None,None,None,0,0,None,None,None,None,1210000,None,None,None,50317000,EQX
2020-12-31,USD,82928000,None,None,None,None,57551000,50911000,None,36275000,None,-61727000,7532000,None,None,None,None,None,None,None,None,None,None,211468000,None,None,None,65254000,EQX
2020-09-30,USD,61332000,None,None,None,None,37768000,47668000,None,-18562000,None,-45168000,-196019000,None,None,None,None,None,None,None,None,None,None,209324000,None,None,None,11812000,EQX
