fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,60700000,7500000,None,-48900000,-35500000,19400000,16000000,-13900000,-18400000,41200000,-15900000,-35700000,-600000,4500000,4500000,None,0,None,None,None,None,None,-4500000,None,None,None,41000000,MOD
2024-09-30,USD,57300000,4100000,None,800000,22300000,20000000,13500000,7400000,11200000,46400000,-16700000,-36700000,-3300000,3100000,3100000,None,0,None,None,None,None,None,-3100000,None,None,None,46100000,MOD
2024-06-30,USD,40500000,9200000,None,-6500000,10000000,19100000,26800000,18100000,-6000000,47800000,-26500000,0,-5700000,4700000,4700000,None,400000,400000,None,None,None,None,-4700000,None,None,None,47300000,MOD
2024-03-31,USD,39600000,42100000,None,57600000,20200000,15000000,43900000,35200000,-1200000,26100000,-228900000,100100000,10000000,0,0,None,0,None,None,None,None,None,0,None,None,None,25800000,MOD
2023-12-31,USD,64200000,1000000,None,2200000,-9500000,13400000,17600000,-20200000,14200000,45100000,-20100000,-18800000,0,4300000,4300000,None,0,None,None,None,None,None,-4300000,None,None,None,44400000,MOD
2023-09-30,USD,69100000,3100000,None,-16800000,-21400000,14000000,11100000,-9400000,-3600000,46900000,-16000000,-22300000,100000,9000000,9000000,None,0,None,None,None,0,None,0,None,None,None,46500000,MOD
2023-06-30,USD,41700000,1800000,None,4500000,17900000,13700000,15100000,2700000,7900000,45300000,-18400000,3700000,-3800000,1200000,0,None,500000,500000,None,None,0,None,0,None,27000000,None,44800000,MOD
2023-03-31,USD,39600000,36800000,None,37000000,31400000,13800000,15500000,46100000,9400000,90300000,-15200000,-40700000,-1600000,2600000,2600000,None,0,600000,None,None,0,None,-2600000,None,-16300000,None,89900000,MOD
2022-12-31,USD,11800000,1900000,None,-19200000,3000000,13400000,12200000,-5200000,9500000,24700000,-12300000,9900000,-4600000,2100000,2100000,None,0,None,None,None,0,None,-2100000,None,9400000,None,24500000,MOD
2022-09-30,USD,41600000,3400000,None,-2900000,-600000,13400000,12600000,500000,-8000000,24300000,-12500000,-14500000,7400000,1500000,1500000,None,0,None,None,None,0,None,-1500000,None,14600000,None,24400000,MOD
2022-06-30,USD,14500000,3300000,None,12900000,29200000,13900000,10400000,-700000,38500000,14300000,-10400000,12000000,1800000,1100000,1100000,None,600000,600000,None,None,0,None,-1100000,None,16100000,None,14300000,MOD
2022-03-31,USD,4100000,33200000,None,20200000,76700000,14400000,9600000,61400000,4100000,8500000,-9300000,-11000000,700000,0,0,None,0,None,None,None,0,None,0,None,-15900000,300000,8400000,MOD
2021-12-31,USD,26400000,900000,None,23600000,26100000,13800000,10300000,6700000,11800000,74400000,-12700000,-13500000,-15500000,0,0,None,0,900000,None,None,0,None,0,None,74600000,-400000,74100000,MOD
2021-09-30,USD,-8900000,100000,None,-5200000,13100000,13100000,9000000,-17400000,28100000,600000,-13500000,24300000,4800000,0,0,None,0,None,None,None,0,None,0,None,2900000,-700000,400000,MOD
