fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,30509000,39938000,None,-73259000,-22272000,200000,2028000,-3489000,-32036000,-11189000,-102000,-16403000,-10520000,0,0,None,None,None,None,None,None,None,0,None,None,None,-7559000,FOSL
2024-09-30,USD,-22815000,16652000,None,34495000,30715000,200000,1301000,40598000,19223000,-31930000,7234000,15670000,15670000,0,0,None,None,None,None,None,None,None,0,None,None,None,-32031000,FOSL
2024-06-30,USD,38364000,18881000,None,-7607000,-85472000,200000,1745000,243000,-20810000,-38843000,-1758000,-44773000,-44665000,0,0,None,None,None,None,None,None,None,0,None,None,None,-38785000,FOSL
2024-03-31,USD,622000,19937000,None,-37544000,-59713000,200000,1678000,-49089000,-25015000,-24314000,-1330000,-4703000,-4278000,0,0,None,None,None,None,None,None,None,0,None,None,None,-24296000,FOSL
2023-12-31,USD,48503000,48532000,None,-6829000,-90872000,200000,1379000,-8717000,-79887000,-28380000,-1474000,-49383000,-49382000,530000,530000,None,None,None,None,None,None,None,0,None,None,None,-28235000,FOSL
2023-09-30,USD,-24914000,21465000,None,21181000,9700000,200000,2580000,37109000,6935000,-60809000,-3651000,12455000,12468000,0,0,None,None,None,None,None,None,None,0,None,None,None,-61062000,FOSL
2023-06-30,USD,2814000,21412000,None,19583000,-11865000,200000,1959000,-8693000,-10855000,-26288000,-2026000,6840000,0,0,0,None,None,None,None,None,None,None,0,None,7628000,None,-26529000,FOSL
2023-03-31,USD,-85862000,22362000,None,-111155000,-71432000,200000,2610000,-39644000,-41959000,-41182000,-2719000,16462000,18133000,None,None,None,None,None,None,None,None,None,-1671000,None,-72119000,None,-41262000,FOSL
2022-12-31,USD,103927000,42564000,None,-21348000,-122294000,3900000,4573000,-18944000,-91213000,-9525000,-857000,-79243000,-78879000,2447000,2447000,None,-383000,383000,None,None,None,None,-2447000,None,23827000,None,-9418000,FOSL
2022-09-30,USD,-49004000,20991000,None,10369000,77677000,600000,4227000,48068000,29795000,6282000,-3871000,44048000,44061000,0,0,None,0,None,None,None,None,None,0,None,-8827000,None,5849000,FOSL
