fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,14529000,4266000,None,7318000,16762000,1850000,47000,16096000,None,7301000,-47000,-3520000,None,None,0,None,111000,111000,None,None,None,None,0,None,None,None,4640000,MAX
2024-09-30,USD,8056000,3370000,None,21111000,35976000,1800000,443000,36490000,None,11888000,-443000,-3968000,None,None,0,None,1111000,1111000,None,None,None,None,0,None,None,None,9482000,MAX
2024-06-30,USD,21609000,3517000,None,38677000,33000000,1800000,130000,33430000,None,4420000,-130000,-7291000,None,None,0,None,1016999,1016999,None,None,None,None,0,None,None,None,3620000,MAX
2024-03-31,USD,1678000,3783000,None,-3778000,3662000,1870000,34000,3640000,None,-1491000,-34000,-4444000,None,None,0,None,113000,113000,None,None,None,None,0,None,None,None,-1113000,MAX
2023-12-31,USD,5294000,4610000,None,18388000,21594000,2003000,13000,20947000,None,-3293000,-13000,-3206000,None,None,0,None,1572000,1572000,None,None,None,None,0,None,None,None,-2366000,MAX
2023-09-30,USD,-1404000,3658000,None,295000,-328000,1900000,13000,492000,None,-18698000,-13000,-3416000,None,None,0,None,276000,276000,None,None,None,None,0,None,None,None,-13502000,MAX
2023-06-30,USD,3785000,3366000,None,-5339000,-11766000,1900000,17000,-10537000,None,-19980000,-17000,-3268000,None,None,0,None,192000,192000,None,None,None,None,0,None,500000,None,-14286000,MAX
2023-03-31,USD,12556000,3057000,None,-9061000,-18507000,1995000,30000,-17122000,None,-14584000,-30000,-7539000,None,None,0,None,1104000,1104000,None,None,None,None,0,None,4987000,None,-10266000,MAX
2022-12-31,USD,-6680000,3357000,None,13601000,26354000,1958000,5000,25505000,None,-28350000,-5000,-8981000,None,None,0,None,1544000,1544000,None,None,None,None,0,None,None,None,-26965000,MAX
2022-09-30,USD,14844000,1763000,None,9308000,-5667000,1900000,14000,0,None,-21226000,-14000,-19816000,None,None,1626000,None,330000,330000,None,None,None,None,-1626000,None,-29804000,None,-14486000,MAX
2022-06-30,USD,11805000,31000,None,-16125000,400000,1900000,39000,400000,None,-13022000,-49716000,17817000,None,None,None,None,460000,460000,None,None,None,None,-3382000,None,None,None,-9139000,MAX
2022-03-31,USD,8305000,2834000,None,-15074000,-17679000,981000,40000,-15019000,None,-9848000,-40000,-3541000,None,None,None,None,130000,130000,None,None,None,None,None,None,4724000,None,-7076000,MAX
2021-12-31,USD,21945000,705000,None,22259000,11581000,1025000,82000,4796000,None,-3981000,-82000,-600000,None,None,None,None,228000,228000,None,None,None,None,None,None,21263000,None,-1819000,MAX
2021-09-30,USD,12476000,2923000,None,-1971000,-4879000,1000000,98000,-3079000,None,-4271000,-98000,1923000,None,None,None,None,228000,228000,None,None,None,None,None,None,-4260000,None,-3534000,MAX
2021-06-30,USD,3556000,1890000,None,-16226000,-7872000,1000000,401000,-5905000,None,-384000,-401000,-1008000,None,None,None,None,110000,110000,None,None,None,None,None,None,-368000,None,-207000,MAX
2021-03-31,USD,-9356000,754000,None,-37636000,-16685000,1173000,69000,-15870000,-33584000,161000,-69000,-1276000,None,None,None,None,193000,193000,None,None,None,None,-88555000,None,-10701000,None,285000,MAX
2020-12-31,USD,12110000,423740000,None,32981000,32426000,1772000,140000,33381000,-9864000,-8604000,-140000,-421000,None,None,None,None,193000,193000,None,None,None,None,-88555000,None,-8604000,None,-4366000,MAX
2020-09-30,USD,0,None,None,9869000,None,900000,64000,None,1828000,4819000,-64000,-14375000,None,None,None,None,120697000,120697000,None,None,None,None,None,None,4819000,None,0,MAX
2020-06-30,USD,31994000,None,None,None,None,869000,75000,None,-13252000,10146000,-10075000,-10976000,None,None,None,None,120697000,120697000,None,None,None,None,-199000,None,None,None,0,MAX
2020-03-31,USD,7291000,None,None,None,None,871000,17000,None,-28176000,8835000,-17000,-1816000,None,None,None,None,None,None,None,None,None,None,-1254000,None,None,None,8835000,MAX
2019-12-31,USD,10850000,None,None,None,None,1287000,185000,None,1504000,10377000,-294000,-6956000,None,None,None,None,6706000,6706000,None,None,None,None,62806000,None,None,None,10377000,MAX
2019-09-30,USD,-2587000,None,None,None,None,1450000,21000,None,2061000,7763000,-103000,-5959000,None,None,None,None,4604000,4604000,None,None,None,None,-1105000,None,None,None,7763000,MAX
2019-06-30,USD,5535750,None,None,None,None,1413250,73500,None,None,4959000,-88000,-4568000,None,None,None,None,23910000,23910000,None,None,None,None,-16818250,None,None,None,4455000,MAX
2019-03-31,USD,5535750,None,None,None,None,1413250,73500,None,None,-5279000,None,None,None,None,None,None,23910000,23910000,None,None,None,None,-16818250,None,None,None,4455000,MAX
