fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2021-06-30,USD,20597000,877000,None,-244000,1169000,173000,41490000,824000,None,12890000,-42309000,8718000,17500000,None,None,None,17672000,17672000,None,18000,0,None,18000,None,17995000,None,12890000,GTY
2021-03-31,USD,19407000,6567000,None,-2308000,-738000,433000,22028000,-1215000,-477000,17927000,-19785000,-22866000,-25000000,None,None,None,17314000,17314000,None,18000,0,None,18000,None,-23244000,None,17927000,GTY
2020-12-31,USD,29223000,7402000,None,-11583000,107000,444000,45262000,-404000,1195000,33831000,-29174000,-3347000,-85000000,None,None,None,16095000,16095000,None,17000,0,None,17000,None,36421000,None,33831000,GTY
2020-09-30,USD,20815000,966000,None,776000,234000,166000,36281000,407000,None,11884000,-33278000,45695000,35000000,None,None,None,15752000,15752000,None,16000,0,None,16000,None,17457000,None,11884000,GTY
2020-06-30,USD,14915000,971000,None,318000,3233000,159000,11373000,2506000,None,10973000,-11883000,-13844000,-10000000,None,None,None,15616000,15616000,None,16000,0,None,16000,None,16524000,None,10973000,GTY
2020-03-31,USD,17874000,7243000,None,-2800000,-1273000,413000,57321000,-1461000,-188000,12700000,-53082000,49476000,65000000,None,None,None,15163000,15163000,None,394000,0,None,394000,None,14268000,None,12700000,GTY
2019-12-31,USD,18780000,6575000,None,3501000,607000,405000,43840000,403000,-4806000,13708000,-43517000,10820000,20000000,None,None,None,14293000,14293000,None,369000,0,None,369000,None,-13917000,None,13708000,GTY
2019-09-30,USD,24739000,1152000,None,6175000,243000,138000,13552000,556000,None,11890000,-11858000,-2805000,-115000000,None,None,None,14264000,14264000,None,364000,0,None,364000,None,16846000,None,11890000,GTY
2019-06-30,USD,17773000,1134000,None,444000,885000,133000,29979000,1038000,None,13198000,-28677000,17325000,25000000,None,None,None,14194000,14194000,None,361000,0,None,361000,None,17917000,None,13198000,GTY
2019-03-31,USD,15482000,5759000,None,-2017000,-492000,235000,151000,-1257000,-765000,10927000,1499000,-44639000,-30000000,None,None,None,14138000,14138000,None,357000,0,None,357000,None,-27658000,None,10927000,GTY
2018-12-31,USD,17664000,5430000,0,694000,747000,235000,3865000,422000,-924000,13190000,-5258000,16331000,20000000,None,None,None,12822000,12822000,None,323000,0,None,323000,None,29452000,None,13190000,GTY
2018-09-30,USD,17947000,5449000,0,614000,730000,233000,20364000,486000,-244000,10944000,-21401000,4072000,10000000,None,None,None,12700000,12700000,None,-12634000,0,None,-12634000,None,17004000,None,10944000,GTY
2018-06-30,USD,13451000,4785000,-146853000,1025000,2000000,209000,56068000,2096000,None,13540000,-53766000,40575000,-60000000,None,None,None,12514000,12514000,None,13797000,0,None,13797000,None,15838000,None,13540000,GTY
2018-03-31,USD,17299000,5126000,147000000,-426000,-1955000,194000,332000,-2190000,-235000,10032000,1479000,-20464000,-5000000,None,None,None,12467000,12467000,None,-83000,0,None,-83000,None,-1686000,None,10032000,GTY
2017-12-31,USD,19054000,4601000,None,918000,662000,5102000,70531000,1228000,301000,13036000,-71152000,54051000,60000000,None,None,None,10842000,10842000,None,-111586000,0,None,-111586000,None,28158000,None,13036000,GTY
2017-09-30,USD,18415000,4094000,None,569000,-3522000,4678000,126230000,89000,None,981000,-122341000,107514000,10000000,None,None,None,9516000,9516000,None,106997000,0,None,106997000,None,13496000,None,9340000,GTY
2017-06-30,USD,8836000,4062000,None,-679000,5608000,4395000,12144000,1663000,None,18879000,-13234000,843000,10000000,None,None,None,9512000,9512000,None,1580000,0,None,1580000,None,18879000,None,15106000,GTY
2017-03-31,USD,12948000,3678000,None,375000,-1942000,4392000,6350000,-1685000,257000,13784000,-2001000,-5314000,-50000000,None,None,None,9429000,9429000,None,4280000,0,None,4280000,None,5633000,None,9704000,GTY
2016-12-31,USD,3923000,3823000,None,-983000,2291000,3952000,5939000,2110000,418000,-238000,-4763000,3632000,0,None,None,None,8290000,8290000,None,11946000,0,None,11946000,None,2336000,None,8328000,GTY
2016-09-30,USD,13933000,3842000,None,1081000,-569000,5411000,1862000,-428000,None,12949000,-643000,-9707000,-4000000,None,None,None,8216000,8216000,None,2819000,0,None,2819000,None,3376000,None,8804000,GTY
2016-06-30,USD,9577000,4049000,None,-99000,1280000,4616000,1000,1473000,None,13010000,16009000,-27260000,-19000000,None,None,None,8340000,8340000,None,0,0,None,-22000,None,-1301000,None,13576000,GTY
2016-03-31,USD,9441000,3993000,None,-1581000,-1065000,4622000,292000,-773000,292000,11885000,2377000,-7676000,4000000,None,None,None,11385000,11385000,None,0,0,None,-267000,None,4170000,None,7703000,GTY
2015-12-31,USD,15333000,4015000,None,13000,-545000,4723000,908000,-482000,-3437000,28564000,4628000,-20079000,0,None,None,None,8115000,8115000,None,0,0,None,None,None,186000,None,19893000,GTY
2015-09-30,USD,10762000,4182000,None,1520000,184000,4629000,1700000,673000,None,9818000,1155000,-17947000,0,None,None,None,7443000,7443000,None,0,0,None,None,None,-6030000,None,7035000,GTY
2015-06-30,USD,17271000,2332000,None,2644000,714000,3978000,2399000,281000,None,15012000,-213707000,199582000,43500000,None,None,None,7442000,7442000,None,0,0,None,None,None,3146000,None,11619000,GTY
2015-03-31,USD,6322000,2114000,None,-664000,1382000,3585000,1281000,1074000,-308000,1246000,2896000,-5689000,6500000,None,None,None,12150000,12150000,None,0,0,None,None,None,3529000,None,-1137000,GTY
2014-12-31,USD,6836000,2049000,None,-1012000,24000,2487000,10801000,392000,4363000,24543000,-3383000,-8738000,-2000000,None,None,None,6750000,6750000,None,0,0,None,None,None,-5285000,None,-3092000,GTY
2014-09-30,USD,8580000,2126000,None,-712000,837000,3372000,3579000,907000,None,10235000,5872000,-13757000,-7000000,None,None,None,6750000,6750000,None,0,0,None,None,None,695000,None,10235000,GTY
2014-06-30,USD,5853000,1938000,None,-695000,261000,2339000,2849000,610000,None,6637000,9627000,-15701000,-9000000,None,None,None,6752000,6752000,None,0,0,None,None,None,-221000,None,6637000,GTY
2014-03-31,USD,7968000,2622000,None,-2588000,-4326000,2323000,9000,-1179000,3147000,9638000,11389000,-23470000,-15000000,None,None,None,8423000,8423000,None,0,0,None,None,None,-4113000,None,9638000,GTY
2013-12-31,USD,4877000,2371000,None,2084000,1640000,2429000,88000,1337000,-4154000,-11416000,14710000,-12222000,-222690000,None,None,None,6739000,6739000,None,0,1000000,None,-90986000,None,7365000,None,5045000,GTY
2013-09-30,USD,28756000,2911000,None,7227000,-20928000,2446000,-5616000,-20672000,None,41877000,33498000,-64363000,0,None,None,None,6740000,6740000,None,0,8400000,None,None,None,-2109000,None,41877000,GTY
2013-06-30,USD,3446000,2626000,None,-561000,-113000,2409000,72505000,-165000,None,12739000,-57705000,42312000,0,None,None,None,6738000,6738000,None,0,49100000,None,None,None,-11947000,None,12739000,GTY
2013-03-31,USD,6599000,1655000,None,1339000,-1245000,2643000,197000,-1347000,-102000,10350000,2650000,-7399000,77970000,None,None,None,4202000,4202000,None,0,71900000,None,None,None,1850000,None,10350000,GTY
2012-12-31,USD,3635000,1743000,None,200000,3439000,2734000,1654000,880000,-5273000,4362000,2281000,-5427000,-1605000,None,None,None,4202000,4202000,None,0,0,None,None,None,489000,None,5801000,GTY
2012-09-30,USD,1814000,1820000,None,-774000,2203000,3492000,29000,92000,None,-3465000,821000,-4740000,-195000,None,None,None,4202000,4202000,None,0,0,None,None,None,-2105000,None,-3465000,GTY
2012-06-30,USD,2179000,1692000,None,469000,9358000,3487000,1749000,7479000,None,3626000,480000,-254000,-195000,None,None,None,None,None,None,0,0,None,None,None,2405000,None,3626000,GTY
2012-03-31,USD,8257000,1038000,None,-2949000,8852000,3987000,716000,7397000,161000,6485000,-31000,163000,-195000,None,None,None,16782000,16782000,None,0,4000000,None,None,None,8389000,None,6485000,GTY
2011-12-31,USD,8061000,987000,None,5365000,14151000,2982000,-67549000,14096000,-558000,-16458000,2635000,-17007000,-195000,None,None,None,16782000,16782000,None,0,0,None,None,None,-6311000,None,-19482000,GTY
2011-09-30,USD,17370000,2070000,None,937000,741000,2824000,881000,851000,None,5350000,304000,-18606000,-18495000,None,None,None,16111000,16111000,None,0,16000000,None,None,None,-932000,None,5350000,GTY
2011-06-30,USD,18382000,None,None,None,None,2205000,1201000,None,None,15202000,-554000,-26309000,None,None,None,None,16111000,16111000,None,0,None,None,112553000,None,-8481000,None,15202000,GTY
