fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,10443000,9019000,None,15581000,10950000,20146000,7125000,9091000,None,-23131000,-7125000,-127000,None,None,None,None,None,None,None,None,None,None,10000,None,None,None,-23131000,APPS
2024-09-30,USD,-8719000,10474000,None,-13536000,-1440000,19808000,7477000,-3183000,None,-24986000,-7477000,13406000,None,None,None,None,None,None,None,None,None,None,79000,None,None,None,-24986000,APPS
2024-06-30,USD,-1352000,8104000,None,1962000,7263000,21120000,5931000,5116000,None,-25156000,-5931000,9966000,None,None,None,None,None,None,None,None,None,None,14000,None,None,None,-25156000,APPS
2024-03-31,USD,-11756000,7840000,None,-36482000,-43595000,21194000,6895000,-25176000,2338000,-236506000,-16851000,9975000,None,None,None,None,None,None,None,None,None,None,85000,None,None,None,-236506000,APPS
2023-12-31,USD,11661000,7294000,None,29216000,32436000,21220000,3107000,27790000,None,-14061000,-12720000,-10080000,None,None,None,None,None,None,None,None,None,None,57000,None,None,None,-14061000,APPS
2023-09-30,USD,27454000,8772000,None,15985000,7149000,20898000,7001000,-8102000,13328000,-161482000,-7001000,-20244000,None,None,None,None,1892000,1892000,None,0,None,None,1998000,None,None,None,-161482000,APPS
2023-06-30,USD,1318000,6810000,None,5552000,27154000,21456000,7276000,24739000,-15666000,-8399000,-7276000,-8951000,None,None,None,None,200000,200000,None,0,None,None,731000,None,-14909000,None,-8179000,APPS
2023-03-31,USD,15862000,7275000,None,-67891000,-66200000,21934000,5260000,-51077000,None,-13853000,-9759000,-11587000,None,None,None,None,507000,507000,None,0,None,None,925000,None,-5484000,None,-13932000,APPS
2022-12-31,USD,33205000,5502000,None,-15128000,-15785000,20345000,5668000,-22900000,None,4062000,-12376000,-25211000,None,None,None,None,117000,117000,None,0,None,None,156000,None,-4382000,None,4019000,APPS
2022-09-30,USD,27680000,4070000,None,-14469000,-319000,20276000,6517000,-3290000,None,11703000,-6517000,-26921000,None,None,None,None,1572000,1572000,None,0,None,None,643000,None,-5758000,None,11664000,APPS
