fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,325500000,136300000,None,-1300000,-8500000,45500000,107400000,-16900000,-17200000,42400000,-2066900000,1709800000,1763600000,4400000,4400000,None,None,None,None,None,None,None,-1700000,None,None,None,42400000,PFGC
2024-09-30,USD,53500000,114400000,None,1500000,215000000,192700000,96500000,-53800000,342900000,108000000,-669800000,638900000,-263700000,29200000,29200000,None,None,None,None,None,None,None,-13700000,None,None,None,108000000,PFGC
2024-03-31,USD,402700000,97100000,None,-800000,-112300000,30600000,97300000,81900000,-224500000,70400000,-96600000,-305900000,-288100000,0,0,None,None,None,None,None,None,None,16100000,None,None,None,70400000,PFGC
2023-12-31,USD,466900000,116000000,None,1400000,-188900000,27800000,93900000,-47000000,-163300000,78300000,-169500000,-288700000,-210000000,50000000,50000000,None,None,None,None,None,None,None,-49800000,None,None,None,78300000,PFGC
2023-09-30,USD,87100000,92700000,None,-5100000,110600000,157800000,53200000,-39500000,130600000,120700000,-266900000,175000000,249000000,28100000,28100000,None,None,None,None,0,None,None,-27200000,None,None,None,120700000,PFGC
2023-06-30,USD,174900000,105400000,None,-900000,207900000,155000000,92500000,93200000,113600000,150100000,-75100000,-95200000,0,0,0,None,None,None,None,0,None,None,0,None,None,None,150100000,PFGC
2023-03-31,USD,232700000,85900000,None,4000000,40700000,21900000,79100000,109700000,-80400000,80300000,-59200000,-171400000,-148500000,0,0,None,None,None,None,None,None,None,2500000,None,None,None,80300000,PFGC
2022-12-31,USD,108600000,102100000,None,-1300000,-81200000,21200000,58000000,-67100000,-23300000,71100000,-120600000,7600000,14100000,0,0,None,None,None,None,0,None,None,14600000,None,None,None,71100000,PFGC
2022-09-30,USD,315900000,80400000,None,17200000,-114500000,142200000,40100000,-29200000,-66800000,95700000,-39700000,-277200000,-246200000,0,0,None,None,None,None,None,None,None,100000,None,None,None,95700000,PFGC
2022-06-30,USD,-114100000,90100000,None,-17200000,647900000,146000000,74700000,235100000,410900000,76000000,-73300000,185300000,184000000,0,0,None,None,None,None,0,None,None,12300000,None,None,None,76000000,PFGC
2022-03-31,USD,236800000,76600000,None,3700000,-68100000,20600000,72300000,3300000,-84500000,23400000,-69500000,-163200000,-127000000,None,None,None,None,None,None,None,None,None,300000,None,None,None,23400000,PFGC
2021-12-31,USD,122000000,92200000,None,3300000,133500000,18400000,44100000,-166800000,304700000,8400000,-312100000,164600000,175800000,None,None,None,None,None,None,None,None,None,13200000,None,None,None,8400000,PFGC
2021-09-30,USD,31800000,44400000,None,-300000,17900000,113800000,24400000,76800000,-48700000,4700000,-1406600000,1394800000,786900000,None,None,None,None,None,None,None,None,None,1500000,None,None,None,4700000,PFGC
2021-06-30,USD,-108500000,86700000,None,87100000,518100000,105200000,69900000,180900000,324900000,31400000,-69400000,87500000,87600000,0,0,None,None,None,None,0,None,None,10700000,None,None,None,31400000,PFGC
2021-03-31,USD,197500000,38400000,None,291700000,266100000,10000000,35900000,190000000,63300000,-7600000,-41600000,-471100000,-360000000,None,None,None,None,None,None,None,None,None,9500000,None,-43500000,None,-7600000,PFGC
2020-12-31,USD,107600000,89300000,None,-232000000,-257300000,8600000,42200000,-212400000,-30900000,17600000,-54100000,-54000000,-44800000,None,None,None,None,None,None,None,None,None,700000,None,-24600000,None,17600000,PFGC
