fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-07-31,USD,-6171000,1600000,None,-6858000,4028000,100000,2204000,840000,None,-19490000,-2204000,2574000,None,None,None,None,None,None,None,0,None,None,0,None,None,None,-19490000,DOMO
2024-04-30,USD,1901000,4926000,None,-10192000,-17009000,2456000,2526000,-19349000,None,-25981000,-2526000,1121000,None,None,None,None,None,None,None,1121000,None,None,1121000,None,None,None,-26007000,DOMO
2024-01-31,USD,5445000,5260000,None,18143000,17812000,1984000,2520000,11989000,-3704000,-18685000,-2520000,0,None,None,None,None,None,None,None,0,None,None,0,None,None,None,-18685000,DOMO
2023-10-31,USD,-4325000,1800000,None,-4466000,6747000,1636000,2714000,3022000,-1554000,-16413000,-2714000,1436000,None,None,None,None,None,None,None,1374000,None,None,1436000,None,None,None,-16413000,DOMO
2023-07-31,USD,635000,1800000,None,-7018000,-1805000,1591000,2950000,-4704000,5258000,-16027000,-2950000,3000,None,None,None,None,None,None,None,0,None,None,3000,None,-2312000,None,-16068000,DOMO
2023-04-30,USD,828000,4650000,None,-15967000,-17598000,1511000,3576000,-22068000,None,-24403000,-3576000,2032000,None,None,None,None,None,None,None,2032000,None,None,2032000,None,-716000,None,-24403000,DOMO
2023-01-31,USD,-2831000,4816000,None,20992000,30629000,1241000,2923000,25644000,None,-19813000,-2923000,0,None,None,None,None,None,None,None,0,None,None,0,None,-5754000,None,-19813000,DOMO
2022-10-31,USD,-6482000,2300000,None,-1088000,7289000,20000,1657000,4166000,None,-23711000,-1657000,56000,None,None,None,None,None,None,None,0,None,None,56000,None,-8083000,None,-23711000,DOMO
2022-07-31,USD,-2358000,1500000,None,406000,9000,20000,1479000,2514000,None,-29139000,-1479000,81000,None,None,None,None,None,None,None,0,None,None,81000,None,-3756000,None,-29139000,DOMO
2022-04-30,USD,781000,2672000,None,-7639000,-8509000,1627000,1937000,-17515000,-20491000,-32888000,-1937000,2287000,None,None,None,None,None,None,None,1563000,None,None,2287000,None,1131000,None,-32888000,DOMO
