fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,66659000,739000,None,-1470000,-3770000,15995000,5340000,-14946000,4610000,-167530000,-10227000,30125000,-22905000,37908000,37908000,None,None,None,None,None,86629000,None,-33371000,None,None,None,-167530000,MTSI
2024-09-30,USD,62329000,13997000,None,2069000,1374000,17830000,5188000,-1077000,5122000,29414000,-32518000,-630000,None,342000,342000,None,None,None,None,None,None,None,-261000,None,None,None,29414000,MTSI
2024-06-30,USD,49009000,712000,None,-8889000,-6599000,17933000,7470000,-13445000,12778000,19939000,-48542000,1942000,None,1355000,1355000,None,None,None,None,None,None,None,2301000,None,None,None,19939000,MTSI
2024-03-31,USD,18203000,1281000,None,6348000,33060000,17197000,5130000,19147000,13880000,14980000,-65299000,-1323000,None,970000,970000,None,None,None,None,None,None,None,-969000,None,None,None,14980000,MTSI
2023-12-31,USD,33099000,722000,None,13065000,10841000,14289000,4652000,12180000,-1555000,12526000,-34774000,-9053000,None,11552000,11552000,None,None,None,None,None,0,None,-8704000,None,None,None,12526000,MTSI
2023-09-30,USD,50354000,13373000,None,-5826000,-10640000,13738000,5809000,-14640000,-1638000,24450000,123702000,-121225000,0,140000,140000,None,None,None,None,0,0,None,-140000,None,None,None,24450000,MTSI
2023-06-30,USD,45816000,2773000,None,-1416000,-19089000,13050000,3276000,-15929000,3972000,11853000,-62389000,1729000,0,1226000,1226000,None,3254000,3254000,None,0,0,None,2028000,None,-14844000,None,11853000,MTSI
2023-03-31,USD,32474000,3109000,None,-14353000,823000,12510000,5998000,7827000,1861000,25755000,-17022000,-5191000,0,4878000,4878000,None,None,None,None,0,0,None,-4878000,None,10261000,None,25755000,MTSI
2022-12-31,USD,38273000,2258000,None,-6926000,8353000,12855000,9616000,10489000,6375000,29519000,-7950000,-24333000,None,26375000,26375000,None,2320000,2320000,None,None,None,None,-24055000,None,5990000,None,29519000,MTSI
2022-09-30,USD,59993000,13712000,None,-6333000,197560000,14177000,7695000,-5043000,4732000,239316000,-71052000,-299000,0,68000,68000,None,None,None,None,0,0,None,-68000,None,-10420000,None,239336000,MTSI
2022-06-30,USD,40392000,1379000,None,5613000,21791000,13972000,6634000,6041000,16876000,32234000,-36597000,1514000,None,1177000,1177000,None,None,None,None,None,None,None,1740000,None,4595000,-714000,32234000,MTSI
2022-03-31,USD,42493000,1756000,None,-1913000,9712000,13846000,7089000,3108000,4814000,29558000,-180949000,-7223000,None,7002000,7002000,None,None,None,None,None,None,None,-7002000,None,-145821000,-142000,29558000,MTSI
2021-12-31,USD,34104000,1197000,None,-384000,15043000,15234000,5095000,12875000,5839000,138827000,105737000,-22900000,0,27756000,27756000,None,None,None,None,0,0,None,-22621000,None,116859000,-82000,138827000,MTSI
2021-09-30,USD,40810000,14099000,None,3324000,11369000,17099000,5028000,12951000,-797000,17084000,-28907000,619000,0,32000,32000,None,None,None,None,None,5751000,None,975000,None,12041000,None,17129000,MTSI
2021-06-30,USD,44881000,1236000,None,-4515000,-1262000,17241000,5598000,3338000,-1021000,15005000,-7688000,1384000,-49300000,1066000,1066000,None,None,None,None,None,49378000,None,1652000,None,15005000,17000,15005000,MTSI
2021-03-31,USD,27941000,4277000,None,430000,11859000,17413000,4438000,13072000,-4498000,14807000,58781000,-109619000,-494300000,10494000,10494000,None,None,None,None,None,None,None,-9852000,None,14807000,-291000,14807000,MTSI
2020-12-31,USD,34780000,4586000,None,5195000,5874000,18200000,2890000,9325000,-2570000,-8968000,-24769000,-11479000,-1721000,11844000,11844000,None,None,None,None,None,None,None,-9430000,None,-713000,755000,-8968000,MTSI
2020-09-30,USD,74403000,None,None,16834000,-20959000,19075000,4915000,-14620000,-3992000,17492000,-75225000,-2254000,-1722000,151000,151000,None,None,None,None,None,None,None,-131000,None,-2865000,None,17492000,MTSI
2020-06-30,USD,34056000,None,None,2249000,-3523000,19510000,3622000,7501000,-4048000,70876000,-22922000,-252000,-1721000,608000,608000,None,None,None,None,None,None,None,1905000,None,70876000,253000,-24982000,MTSI
2020-03-31,USD,25280000,None,None,-5639000,-11939000,19738000,4788000,1226000,-7233000,63370000,-4507000,-7618000,-1721000,5856000,5856000,None,None,None,None,None,None,None,-5777000,None,63370000,-604000,-10226000,MTSI
2019-12-31,USD,37658000,None,None,3795000,-25198000,20503000,4248000,-18013000,-1023000,58204000,-4541000,-592000,-1721000,93000,93000,None,None,None,None,None,None,None,1880000,None,32665000,140000,-28362000,MTSI
2019-09-30,USD,-7577000,5149000,None,-13249000,38327000,19806000,6058000,1706000,-2666000,52925000,-831000,-1036000,-1722000,265000,265000,None,None,None,None,None,None,None,1297000,None,-9746000,-302000,10516000,MTSI
2019-06-30,USD,1439000,5794000,None,-1130000,-31315000,29134000,9305000,-19302000,-9394000,-324714000,-9581000,755000,-1721000,446000,446000,None,None,None,None,None,None,None,2769000,None,-7412000,-25000,-324714000,MTSI
2019-03-31,USD,23929000,1885000,None,285000,-19395000,27294000,11079000,-22297000,-919000,-46204000,-11133000,-7413000,0,3085000,3085000,None,None,None,None,None,None,None,-3061000,None,5588000,205000,-46204000,MTSI
2018-12-31,USD,2909000,4277000,None,-1728000,7712000,28184000,11521000,12308000,-1985000,-23396000,-12346000,1866000,None,341000,341000,None,None,None,None,None,None,None,2051000,None,-7587000,-16000,-23396000,MTSI
2018-09-30,USD,25077000,8566000,None,14733000,11946000,28688000,13601000,-3910000,549000,70604000,-13472000,-2005000,-1722000,155000,155000,None,None,None,None,None,None,None,-142000,None,9408000,-192000,-16493000,MTSI
2018-06-30,USD,60000,9064000,None,1409000,-1011000,29256000,12863000,-5777000,-7623000,-85430000,-78045000,914000,-1721000,2827000,2827000,None,None,None,None,None,None,None,865000,None,-77427000,-356000,-85430000,MTSI
2018-03-31,USD,10622000,10568000,None,364000,4767000,27565000,12757000,9882000,1223000,-15484000,4089000,-4405000,-1721000,3587000,3587000,None,None,None,None,None,None,None,-3576000,None,10610000,304000,-15484000,MTSI
2017-12-31,USD,534000,8303000,None,-19832000,-18458000,26874000,13823000,-38874000,8017000,-22569000,20309000,1045000,-1721000,259000,259000,None,None,None,None,None,None,None,2982000,None,21981000,93000,-22569000,MTSI
2017-09-30,USD,12361000,7404000,None,14364000,16616000,27175000,8308000,2999000,12091000,76177000,-47134000,-2898000,-1721000,442000,442000,None,469213000,469213000,None,0,None,None,-323000,None,-37502000,169000,-10721000,MTSI
2017-06-30,USD,27850000,7820000,None,-11391000,-13223000,25726000,8201000,1876000,-7539000,-27677000,-58764000,85801000,96558000,8065000,8065000,None,None,None,None,0,None,None,-2591000,None,54991000,104000,-27677000,MTSI
2017-03-31,USD,432000,12042000,None,-3490000,-84858000,21622000,11353000,6391000,-2041000,-130131000,-227629000,-14261000,-1513000,10027000,10027000,None,None,None,None,0,None,None,-9939000,None,-241302000,156000,-130131000,MTSI
2016-12-31,USD,20407000,8484000,None,-3595000,7798000,18475000,4942000,4488000,1583000,-965000,-4043000,5011000,-1513000,0,0,None,None,None,None,None,None,None,2600000,None,20940000,-435000,-965000,MTSI
2016-09-30,USD,24885000,5354000,None,7774000,23613000,17979000,7226000,16651000,-384000,83032000,-3632000,245357000,246112000,29000,29000,None,None,None,None,0,None,None,95000,None,266135000,-475000,5102000,MTSI
2016-06-30,USD,19249000,4056000,None,-2937000,11472000,18534000,7138000,355000,11677000,75161000,-7322000,-2857000,-875000,3814000,3814000,None,None,None,None,0,None,None,-1549000,None,8655000,-415000,22552000,MTSI
2016-03-31,USD,19584000,3498000,None,882000,11788000,18185000,11033000,-1206000,9588000,66921000,-1229000,-8018000,-875000,5813000,5813000,None,None,None,None,None,None,None,-5559000,None,10379000,42000,-10649000,MTSI
2015-12-31,USD,15514000,4731000,None,-2405000,7392000,15893000,6706000,1409000,3827000,61517000,-82680000,-7128000,-875000,339000,339000,None,None,None,None,None,None,None,2478000,None,-74504000,-210000,-15571000,MTSI
2015-09-30,USD,5483000,4334000,None,-2017000,-874000,16046000,6627000,6096000,1354000,97525000,34648000,1336000,-875000,707000,707000,None,7798000,7798000,None,64000,None,None,-522000,None,41625000,158000,54406000,MTSI
2015-06-30,USD,26763000,4043000,None,-2254000,1580000,13790000,19348000,3648000,1912000,58767000,-17831000,-1814000,-875000,2995000,2995000,None,8324000,8324000,None,-262000,None,None,-799000,None,6717000,-401000,8027000,MTSI
2015-03-31,USD,13952000,2545000,None,-4911000,10913000,14596000,11611000,9898000,-1761000,50353000,-11763000,23446000,-100875000,4587000,4587000,None,None,None,None,None,None,None,124511000,None,25635000,None,-7537000,MTSI
2014-12-31,USD,-12520000,5823000,None,-27867000,4197000,10276000,4012000,-6553000,-1597000,51076000,-212479000,99439000,99125000,337000,337000,None,None,None,None,None,None,None,1395000,None,-125560000,None,-6306000,MTSI
2014-09-30,USD,15812000,22952000,None,-6871000,1527000,8196000,7096000,-970000,3389000,52743000,-6145000,-9028000,-875000,174000,174000,None,None,None,None,None,None,None,77000,None,387000,None,14537000,MTSI
2014-06-30,USD,13944000,977000,None,16849000,23248000,10471000,5277000,7092000,2264000,50214000,1473000,94882000,102375000,808000,808000,None,None,None,None,None,None,None,674000,None,110369000,None,1183000,MTSI
2014-03-31,USD,-6622000,1772000,None,-19964000,831000,10940000,4940000,801000,1402000,26863000,-22393000,25686000,25000000,0,0,None,None,None,None,None,None,None,938000,None,-3329000,None,-22122000,MTSI
