fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2025-01-31,USD,-106200000,None,None,-40700000,144200000,25900000,16700000,139700000,None,43600000,-14400000,116900000,-40600000,21300000,21300000,None,16400000,16400000,None,None,579900000,None,-21300000,None,None,None,43600000,ABM
2024-10-31,USD,30400000,None,None,57400000,100400000,27100000,14800000,74900000,None,-11700000,-14000000,-38500000,11200000,32300000,32300000,None,14100000,14100000,None,None,422000000,None,-32300000,None,None,None,-11700000,ABM
2024-07-31,USD,79400000,None,None,-10400000,-21500000,26600000,15500000,-5900000,None,4700000,-129300000,75000000,23500000,0,0,None,14100000,14100000,None,None,356000000,None,0,None,None,None,4700000,ABM
2024-04-30,USD,117000000,None,None,16900000,-28200000,26000000,15500000,-36600000,None,43700000,-15500000,-98500000,-2200000,0,0,None,14200000,14200000,None,None,255000000,None,0,None,None,None,43800000,ABM
2024-01-31,USD,-100000,None,None,-31500000,56300000,26900000,13600000,200000,None,44700000,-13100000,500000,8200000,0,0,None,14100000,14100000,None,None,301000000,None,0,None,None,None,44700000,ABM
2023-10-31,USD,139200000,None,None,45100000,3900000,29400000,18000000,27600000,27600000,62900000,-17100000,-147900000,-9800000,111000000,111000000,None,14000000,14000000,None,None,384500000,None,-111000000,None,None,None,62800000,ABM
2023-07-31,USD,149100000,None,None,72000000,15900000,30200000,10800000,31600000,31600000,98100000,-22800000,-101200000,500000,27100000,27100000,None,14500000,14500000,None,None,218500000,None,0,None,None,None,98100000,ABM
2023-04-30,USD,25900000,None,None,10700000,60500000,30600000,10000000,42500000,42500000,51900000,-9700000,-33400000,-17700000,0,0,None,14600000,14600000,None,None,311000000,None,0,None,-17200000,None,51900000,ABM
2023-01-31,USD,-70900000,None,None,-107700000,46000000,30500000,13800000,51000000,None,38500000,-12500000,96200000,7200000,0,0,None,14400000,14400000,None,None,264500000,None,0,None,12800000,None,38500000,ABM
2022-10-31,USD,117100000,None,None,12400000,1300000,30000000,13100000,14400000,None,48900000,-148200000,41300000,100000,23000000,23000000,None,12900000,12900000,None,None,489300000,None,-23000000,None,10200000,None,48800000,ABM
2022-07-31,USD,40800000,None,None,-15100000,35900000,27300000,18100000,35700000,None,56800000,-17800000,-7000000,16600000,31200000,31200000,None,12800000,12800000,None,None,269500000,None,-31200000,None,16000000,None,56800000,ABM
2022-04-30,USD,-43900000,None,None,-137400000,15400000,27400000,10000000,3400000,None,48800000,-63100000,110900000,-11000000,30000000,30000000,None,13100000,13100000,None,None,245100000,None,-30000000,None,48800000,None,48800000,ABM
2022-01-31,USD,-93600000,None,None,-121100000,92700000,27700000,9600000,90300000,-64000000,76000000,-12400000,90300000,8500000,13300000,13300000,None,13100000,13100000,None,None,475500000,None,-13300000,None,-15700000,None,76000000,ABM
2021-10-31,USD,55500000,None,None,62700000,74500000,23700000,11000000,79100000,47600000,34300000,-718800000,221100000,6000000,0,0,None,12800000,12800000,None,None,325000000,None,0,None,-442200000,None,34300000,ABM
2021-07-31,USD,87600000,None,None,119100000,27900000,21900000,8400000,34500000,None,-13700000,-7800000,-10200000,-3000000,0,0,None,12800000,12800000,None,None,30100000,None,0,None,-13700000,None,-13700000,ABM
2021-04-30,USD,125900000,None,None,38000000,-44100000,22000000,8300000,-41400000,None,31100000,-8200000,-60700000,2200000,0,0,None,12700000,12700000,None,None,0,None,0,None,31100000,None,31100000,ABM
2021-01-31,USD,45300000,None,None,-9600000,45600000,22300000,6600000,52300000,5500000,74700000,-5200000,-57800000,-8000000,0,0,None,12700000,12700000,None,None,2600000,None,0,None,-17700000,None,74600000,ABM
2020-10-31,USD,198700000,150400000,None,101300000,-8500000,23200000,9100000,6900000,-82500000,242400000,-9400000,-26000000,19500000,0,0,None,12300000,12300000,None,None,6500000,None,0,None,242400000,None,53100000,ABM
2020-07-31,USD,130800000,12300000,None,-21200000,-68400000,24100000,9800000,-93100000,None,56000000,-8800000,-444900000,13500000,0,0,None,12400000,12400000,None,None,3700000,None,0,None,56000000,None,56000000,ABM
2020-04-30,USD,162300000,14400000,None,61000000,-45700000,24700000,7600000,-52200000,None,-136800000,-7000000,328400000,11800000,0,0,None,12300000,12300000,None,None,623300000,None,0,None,-136800000,None,-136800000,ABM
2020-01-31,USD,-34300000,15800000,None,-85100000,7100000,24400000,11500000,-3000000,-5400000,27900000,-2300000,48400000,7500000,0,0,None,12300000,12300000,None,None,425000000,None,0,None,11800000,None,28000000,ABM
2019-10-31,USD,148700000,162900000,None,11800000,-43000000,26000000,15200000,-42300000,-32500000,194700000,-14200000,-138400000,-400000,0,0,None,11900000,11900000,None,None,536000000,None,0,None,194700000,None,47900000,ABM
2019-07-31,USD,57700000,2200000,None,7300000,21200000,27500000,16900000,30600000,12900000,36500000,-17000000,-31400000,9000000,0,0,None,12000000,12000000,None,None,554100000,None,0,None,36500000,None,36800000,ABM
2019-04-30,USD,95600000,3300000,None,61800000,32400000,27200000,15900000,21800000,-11100000,29900000,-15700000,-57000000,-9600000,0,0,None,11900000,11900000,None,None,308200000,None,0,None,29900000,None,29700000,ABM
2019-01-31,USD,-39300000,3500000,None,-2400000,76400000,26700000,11600000,68200000,10800000,13100000,-11400000,42000000,8900000,0,0,None,11900000,11900000,None,None,357600000,None,0,None,-8500000,300000,13000000,ABM
2018-10-31,USD,113500000,179800000,None,-6300000,-34900000,26400000,13600000,-28600000,9300000,156600000,-11800000,-108100000,-7700000,0,0,None,11500000,11500000,None,None,297200000,None,0,None,-6900000,-500000,9700000,ABM
2018-07-31,USD,74100000,6100000,None,38900000,35600000,28600000,15200000,41300000,-4600000,33700000,-11900000,-85000000,9400000,0,0,None,11500000,11500000,None,None,418500000,None,0,None,-23700000,-1000000,33600000,ABM
2018-04-30,USD,99600000,8200000,None,-8900000,-15000000,28500000,11500000,-13000000,-6800000,25400000,-9100000,-88400000,-3600000,0,0,None,11500000,11500000,None,None,164200000,None,0,None,1100000,-900000,26600000,ABM
2018-01-31,USD,33700000,6700000,None,-14300000,-15400000,29000000,10600000,-15700000,12800000,28000000,-15300000,-14300000,-1200000,0,0,None,11500000,11500000,None,None,304300000,None,0,None,5800000,1700000,27800000,ABM
2017-10-31,USD,-19700000,116100000,None,43400000,37000000,26700000,15000000,46200000,-7200000,160900000,-847900000,882700000,-10700000,0,0,None,11100000,11100000,None,None,1209100000,None,-2000000,None,15100000,0,-3600000,ABM
