fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,138012000,26442000,None,39385000,28789000,160331000,81241000,None,None,-108212000,418774000,-514029000,-206000000,8560000,8560000,None,109789000,109789000,None,0,None,None,-8560000,None,None,None,-106846000,HR
2024-09-30,USD,119301000,4017000,None,-7727000,1501000,163225000,88402000,None,None,-94535000,330761000,-465668000,-44000000,0,0,None,112446000,112446000,None,0,None,None,0,None,None,None,-93023000,HR
2024-06-30,USD,168152000,5480000,None,24500000,-10732000,173477000,90905000,None,None,-145938000,209949000,-362508000,130000000,3000,3000,None,117349000,117349000,None,0,None,None,-3000,None,None,None,-143780000,HR
2024-03-31,USD,76152000,78121000,None,-47476000,14989000,178119000,58771000,None,None,-315220000,-58561000,-17118000,120000000,318000,318000,None,118269000,118269000,None,104000,None,None,-214000,None,None,None,-310836000,HR
2023-12-31,USD,127316000,31786000,None,-234000,21314000,180048000,84960000,None,None,-41675000,236677000,-362962000,-236000000,464000,464000,None,118071000,118071000,None,20000,None,None,-444000,None,None,None,-40533000,HR
2023-09-30,USD,118182000,5805000,None,7213000,17130000,182990000,600000,None,None,-68604000,118608000,-248026000,-118000000,-8000,-8000,None,118066000,118066000,None,33000,0,None,41000,None,None,None,-67844000,HR
2023-06-30,USD,185132000,5771000,None,37125000,9142000,183192000,53317000,None,None,-83726000,-47705000,-151464000,-31000000,113000,113000,None,118053000,118053000,None,26000,0,None,-87000,None,None,None,-82759000,HR
2023-03-31,USD,69190000,81595000,None,-59053000,8360000,184479000,97591000,None,None,-88078000,41560000,-121770000,0,1729000,1729000,None,118052000,118052000,None,51000,0,None,-1678000,None,None,None,-87125000,HR
2022-12-31,USD,146088000,32421000,None,15729000,6868000,185193000,111642000,None,None,-36280000,208530000,-351240000,194400000,2298000,2298000,None,117978000,117978000,None,51000,0,None,-2247000,None,None,None,-35764000,HR
2022-09-30,USD,12538000,4323000,None,-22201000,19770000,158117000,152183000,None,None,28616000,1707001000,-1696268000,-434900000,42000,42000,None,71961000,71961000,None,83000,0,None,41000,None,None,None,28304000,HR
