fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,1030963000,None,None,502414000,135314000,15388000,12452000,9581000,64610000,800996000,-1309941000,-130036000,None,123796000,123796000,None,None,None,None,None,None,None,-119116000,None,None,None,800996000,ANET
2024-09-30,USD,1174456000,None,None,390565000,-108999000,15538000,7025000,-105727000,-83814000,747938000,-373872000,-55626000,None,65157000,65157000,None,None,None,None,None,None,None,-44173000,None,None,None,747938000,ANET
2024-06-30,USD,989011000,None,None,569599000,95985000,15498000,3160000,136754000,-171428000,665428000,-477891000,-173098000,None,172013000,172013000,None,None,None,None,None,None,None,-162640000,None,None,None,665428000,ANET
2024-03-31,USD,513805000,None,None,-181179000,107414000,15614000,9395000,65472000,80024000,637692000,-295650000,-63050000,None,62653000,62653000,None,None,None,None,None,None,None,-37509000,None,None,None,637692000,ANET
2023-12-31,USD,526464000,None,None,493506000,190616000,14397000,6010000,191195000,51642000,613636000,-336957000,-1328000,None,0,0,None,None,None,None,None,None,None,8296000,None,None,None,613636000,ANET
2023-09-30,USD,698977000,None,None,76453000,80610000,17006000,11212000,53648000,29204000,545327000,-225844000,15214000,None,0,0,None,None,None,None,None,None,None,23387000,None,None,None,545327000,ANET
2023-06-30,USD,434090000,None,None,17419000,163429000,18322000,11581000,-83149000,181631000,491885000,-102906000,-29232000,None,30004000,30004000,None,None,None,None,None,None,None,-22690000,None,301952000,None,491885000,ANET
2023-03-31,USD,374483000,None,None,199886000,388693000,20905000,5631000,-60221000,392997000,436473000,-21747000,-68403000,None,82275000,82275000,None,None,None,None,None,None,None,-59179000,None,284333000,None,436473000,ANET
2022-12-31,USD,40473000,None,None,74157000,491310000,17531000,10460000,271584000,189156000,427089000,-82825000,-4662000,None,2817000,2817000,None,None,None,None,None,None,None,2521000,None,-47014000,None,427089000,ANET
2022-09-30,USD,134105000,None,None,-30233000,236555000,17157000,10440000,65612000,247740000,353999000,126193000,-34240000,None,47582000,47582000,None,None,None,None,None,None,None,-27500000,None,226058000,None,353999000,ANET
2022-06-30,USD,101097000,None,None,-107121000,146048000,14921000,8868000,-67526000,158521000,299099000,245574000,-485890000,None,483660000,483660000,None,None,None,None,None,None,None,-479829000,None,305299000,None,299099000,ANET
2022-03-31,USD,217138000,None,None,264294000,284031000,13091000,14876000,131861000,43531000,272259000,-72615000,-129809000,None,136228000,136228000,None,None,None,None,None,None,None,-117068000,None,14714000,None,272259000,ANET
2021-12-31,USD,225236000,None,None,269107000,260190000,12470000,9281000,120919000,74452000,239295000,-64199000,-170902000,None,176133000,176133000,None,None,None,None,None,None,None,-165042000,None,-9865000,None,239295000,ANET
2021-09-30,USD,272579000,None,None,58996000,90311000,12629000,45888000,31376000,32466000,224305000,-425281000,-109156000,None,134157000,134157000,None,None,None,None,None,None,None,-104887000,None,229205000,None,224305000,ANET
2021-06-30,USD,263366000,None,None,75292000,72754000,12577000,4471000,-16252000,60031000,196888000,-218133000,4946000,None,0,0,None,None,None,None,None,None,None,8803000,None,201688000,None,196888000,ANET
2021-03-31,USD,254675000,None,None,26181000,13197000,12658000,5096000,-9074000,3500000,180366000,-217949000,-85770000,None,101355000,101355000,None,None,None,None,None,None,None,-83274000,None,-49044000,None,180366000,ANET
2020-12-31,USD,186924000,None,None,115723000,156613000,3183000,7683000,87598000,41322000,182958000,-278326000,12062000,None,0,0,None,None,None,None,None,None,None,14852000,None,182958000,None,182958000,ANET
2020-09-30,USD,215127000,None,None,14610000,13768000,10805000,2523000,-83008000,111105000,168375000,102283000,-148734000,None,167278000,167278000,None,None,None,None,None,None,None,-146802000,None,173275000,None,168375000,ANET
2020-06-30,USD,138216000,None,None,35070000,93788000,10962000,2071000,31066000,65200000,144793000,-103281000,2886000,None,0,0,None,None,None,None,None,None,None,5146000,None,149893000,None,144793000,ANET
2020-03-31,USD,194847000,None,None,-45255000,-58335000,10208000,3107000,-46329000,17691000,138431000,-329478000,-212553000,None,227895000,227895000,None,None,None,None,None,None,None,-210813000,None,-347184000,None,138431000,ANET
2019-12-31,USD,327161000,37832000,None,70377000,-45009000,7901000,2432000,-55265000,4024000,260692000,-264029000,-48455000,None,51525000,51525000,None,None,None,None,None,None,None,-46324000,None,260692000,None,260692000,ANET
2019-09-30,USD,269397000,4700000,None,46471000,21451000,8191000,4680000,104172000,-74571000,208895000,-14533000,-102943000,None,114609000,114609000,None,None,None,None,None,None,None,-100536000,None,208995000,None,208895000,ANET
2019-06-30,USD,196379000,4600000,None,-13453000,26507000,8395000,3402000,71834000,-32976000,189251000,29710000,-91039000,None,100008000,100008000,None,None,None,None,None,None,None,-88227000,None,189451000,None,189251000,ANET
2019-03-31,USD,170097000,4400000,None,-69461000,-9813000,8362000,5237000,-60531000,82596000,201029000,-35220000,24473000,None,0,0,None,None,None,None,None,None,None,26323000,None,159350000,None,201029000,ANET
2018-12-31,USD,295819000,None,None,84383000,-12342000,9231000,6217000,9724000,47230000,170322000,-171661000,1515000,None,None,None,None,None,None,None,None,None,None,4016000,None,170322000,None,170322000,ANET
2018-09-30,USD,-118825000,None,None,66184000,-3419000,7112000,4542000,54621000,-37525000,168524000,-86480000,17910000,None,None,None,None,None,None,None,None,None,None,20832000,None,173924000,None,168524000,ANET
2018-06-30,USD,130584000,None,None,23603000,114370000,5631000,6735000,53578000,-22692000,-155269000,-313108000,8118000,None,None,None,None,None,None,None,None,None,None,11510000,None,-149869000,None,-155269000,ANET
2018-03-31,USD,195541000,None,None,-61743000,-89769000,5697000,6336000,-40007000,-38067000,144538000,-183864000,15308000,None,None,None,None,None,None,None,None,None,None,17300000,None,26985000,None,144538000,ANET
2017-12-31,USD,183664000,None,None,18576000,-4019000,5285000,3120000,34735000,-26959000,103833000,-192230000,13226000,None,None,None,None,None,None,None,None,None,None,15241000,None,4713000,56000,103833000,ANET
2017-09-30,USD,205868000,None,None,-27288000,-87835000,5322000,2625000,-57013000,-30646000,133722000,-187414000,12267000,None,None,None,None,None,None,None,None,None,None,13765000,None,31004000,286000,133722000,ANET
2017-06-30,USD,79233000,None,None,94973000,131306000,5094000,4889000,60562000,77017000,102685000,-10008000,7458000,None,None,None,None,None,None,None,None,None,None,8624000,None,76908000,227000,102685000,ANET
2017-03-31,USD,162862000,None,None,90893000,35221000,4939000,4645000,-44057000,50296000,82928000,-1668000,18518000,None,None,None,None,None,None,None,None,None,None,19481000,None,178644000,184000,82961000,ANET
2016-12-31,USD,65567000,18024000,None,127624000,134605000,4942000,4935000,42876000,74363000,58783000,-6224000,8634000,None,None,None,None,25882000,25882000,None,None,None,None,9299000,None,67442000,-331000,58783000,ANET
2016-09-30,USD,-33268000,29918000,None,102900000,201451000,5145000,3745000,63584000,43997000,51225000,-11374000,14139000,None,None,None,None,None,None,None,None,None,None,14677000,None,-30577000,-74000,51257000,ANET
2016-06-30,USD,64868000,27942000,None,67766000,56023000,4883000,4107000,11540000,34100000,38904000,-247907000,3536000,None,None,None,None,None,None,None,None,None,None,4455000,None,-179605000,-102000,38904000,ANET
2016-03-31,USD,77128000,6609000,None,-1313000,-26654000,4779000,8632000,-9144000,-8099000,35245000,-60270000,6436000,None,None,None,None,None,None,None,None,None,None,6750000,None,23337000,43000,35245000,ANET
2015-12-31,USD,153762000,7655000,None,24030000,-45939000,3947000,5272000,-16617000,-17792000,43924000,144726000,-29416000,None,None,None,None,24189000,24189000,None,None,None,None,3273000,None,268826000,-246000,43924000,ANET
2015-09-30,USD,10649000,9711000,None,34323000,46115000,3478000,5244000,38057000,9618000,28690000,48917000,16223000,None,None,None,None,None,None,None,None,None,None,7081000,None,75542000,-247000,28690000,ANET
2015-06-30,USD,52606000,15386000,None,73986000,44271000,3353000,4337000,9565000,11591000,23996000,-3670000,18816000,None,None,None,None,None,None,None,None,None,None,6669000,None,67772000,20000,23996000,ANET
2015-03-31,USD,20767000,11090000,None,20625000,27871000,2893000,5136000,16276000,10706000,24492000,-5803000,20231000,None,None,None,None,None,None,None,None,None,None,10178000,None,35155000,-40000,24492000,ANET
2014-12-31,USD,33171000,33769000,None,53141000,20483000,2655000,2345000,9187000,17932000,31037000,-223162000,21470000,None,None,None,None,None,None,None,None,None,None,5442000,None,-168565000,-44000,31037000,ANET
2014-09-30,USD,34758000,9545000,None,22604000,22799000,2653000,2210000,20335000,-2216000,21866000,-21661000,-1556000,None,None,None,None,None,None,None,None,None,None,500000,None,11398000,-143000,21866000,ANET
2014-06-30,USD,46257000,None,None,None,None,2428000,5476000,None,-7910000,21618000,-1436000,222800000,None,None,None,None,None,None,None,None,None,None,0,None,267674000,53000,21618000,ANET
