fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,3028000000,None,None,-961000000,-805000000,3150000000,2498000000,1560000000,2365000000,1831000000,-6861000000,3790000000,957000000,150000000,150000000,None,596000000,596000000,None,None,13733000000,None,-150000000,None,None,None,1824000000,F
2024-09-30,USD,5502000000,None,None,4117000000,1367000000,1394000000,1992000000,874000000,-493000000,896000000,-5588000000,3311000000,-225000000,32000000,32000000,None,597000000,597000000,None,None,14619000000,None,-32000000,None,None,None,892000000,F
2024-06-30,USD,5508000000,None,None,1936000000,-565000000,1518000000,2100000000,744000000,1309000000,1833000000,-6041000000,842000000,193000000,244000000,244000000,None,599000000,599000000,None,None,12472000000,None,-244000000,None,None,None,1831000000,F
2024-03-31,USD,1385000000,None,None,3333000000,4275000000,1505000000,2094000000,1121000000,-3154000000,1334000000,-5880000000,-458000000,-1201000000,0,0,None,1326000000,1326000000,None,None,16488000000,None,None,None,None,None,1332000000,F
2023-12-31,USD,2492000000,None,None,634000000,583000000,2865000000,2295000000,3593000000,3010000000,-523000000,-7409000000,3383000000,-597000000,335000000,335000000,None,601000000,601000000,None,None,15077000000,None,-335000000,None,None,None,-526000000,F
2023-09-30,USD,4591000000,None,None,3061000000,636000000,1604000000,2212000000,-239000000,-875000000,1173000000,-4062000000,-338000000,-284000000,0,0,None,600000000,600000000,None,0,10181000000,None,0,None,None,None,1199000000,F
2023-06-30,USD,5035000000,None,None,3811000000,2204000000,1596000000,1949000000,817000000,-1387000000,2016000000,-4180000000,3413000000,1553000000,0,0,None,601000000,601000000,None,0,12489000000,None,0,None,4268000000,None,1917000000,F
2023-03-31,USD,2800000000,None,None,2323000000,2623000000,1625000000,1780000000,656000000,-1967000000,1663000000,-1977000000,-3874000000,-2211000000,0,0,None,3193000000,3193000000,None,0,13912000000,None,0,None,-3051000000,None,1757000000,F
2022-12-31,USD,1178000000,None,None,-1185000000,2375000000,2881000000,2065000000,3959000000,1584000000,1259000000,-4972000000,7055000000,3810000000,484000000,484000000,None,599000000,599000000,None,0,0,None,0,None,3261000000,None,1289000000,F
2022-09-30,USD,3812000000,None,None,5273000000,3643000000,1627000000,1732000000,1990000000,-1653000000,-930000000,-3517000000,1696000000,1055000000,0,0,None,603000000,603000000,None,0,13987000000,None,0,None,1991000000,None,-827000000,F
