fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,34661000,20894000,None,1539000,45469000,18549000,11476000,5161000,None,120177000,-11727000,279356000,1289000000,3242000,3242000,None,None,None,None,None,None,None,-144000,None,None,None,120177000,CACI
2024-06-30,USD,157208000,110352000,None,-106649000,23137000,87650000,22595000,47971000,-16201000,134657000,-31258000,-151273000,681000000,3061000,3061000,None,None,None,None,None,None,None,-145000,None,None,None,134657000,CACI
2024-03-31,USD,198271000,24103000,None,104153000,54922000,18400000,11681000,59371000,None,115350000,-82389000,-84831000,889500000,2661000,2661000,None,None,None,None,None,None,None,-135000,None,None,None,115350000,CACI
2023-12-31,USD,71764000,24767000,None,-40200000,-48233000,18400000,15419000,-39593000,63700000,83870000,-25941000,-45230000,799000000,15401000,15401000,None,2692000,2692000,None,None,None,None,-12709000,None,None,None,83870000,CACI
2023-09-30,USD,70088000,22219000,None,167869000,124699000,18947000,13991000,87356000,-47499000,86047000,-12364000,-45561000,732500000,140364000,140364000,None,3156000,3156000,None,None,None,None,-137208000,None,None,None,86047000,CACI
2023-06-30,USD,152102000,110882000,None,-68745000,-163638000,85245000,22873000,-94369000,-124924000,107767000,-36499000,-108213000,854000000,2786000,2786000,None,2587000,2587000,None,None,None,None,-199000,None,7390000,None,107767000,CACI
2023-03-31,USD,28864000,20287000,None,33959000,30900000,18600000,15174000,101699000,-33959000,100742000,-13548000,-26315000,1282500000,265163000,265163000,None,2350000,2350000,None,None,None,None,-262813000,None,-10999000,None,100742000,CACI
2022-12-31,USD,62247000,14169000,None,80755000,20000000,19100000,12899000,111965000,-80755000,87101000,-12899000,-75484000,723500000,2639000,2639000,None,2497000,2497000,None,None,None,None,-142000,None,-26136000,None,87101000,CACI
2022-09-30,USD,144843000,13485000,None,-52598000,-108135000,19664000,12771000,-162373000,None,89125000,-12771000,-106096000,378000000,2647000,2647000,None,2791000,2791000,None,None,None,None,144000,None,25976000,None,89125000,CACI
2022-06-30,USD,152541000,95554000,None,57818000,71052000,80264000,35822000,84674000,-57818000,92969000,-35561000,-122044000,421500000,2484000,2484000,None,None,None,None,None,None,None,-154000,None,-5064000,None,92969000,CACI
2022-03-31,USD,284248000,8256000,None,-16479000,-146487000,19300000,17110000,-149013000,None,95417000,-23523000,-258014000,352000000,2306000,2306000,None,None,None,None,None,None,None,-129000,None,95417000,None,95417000,CACI
2021-12-31,USD,122812000,9659000,None,55770000,21244000,18100000,11429000,20628000,None,90299000,-503589000,400566000,1187095000,2523000,2523000,None,None,None,None,None,None,None,-213000,None,90299000,None,90299000,CACI
2021-09-30,USD,185953000,9383000,None,-16235000,-115595000,18176000,10203000,-139680000,-37416000,88109000,-126476000,-41717000,548000000,2472000,2472000,None,None,None,None,None,None,None,439000,None,17760000,None,88109000,CACI
2021-06-30,USD,91699000,38632000,None,21879000,250107000,125977000,21856000,261409000,3311000,136977000,-22665000,-87050000,811500000,2508000,2508000,None,None,None,None,None,None,None,-167000,None,112050000,None,136977000,CACI
2021-03-31,USD,118229000,28595000,None,58020000,120586000,17000000,19400000,114123000,None,120344000,-16981000,-97681000,1304500000,502209000,502209000,None,None,None,None,None,None,None,-500033000,None,120344000,None,120344000,CACI
2020-12-31,USD,205387000,30242000,None,-51196000,-76843000,17500000,15591000,-76028000,None,106478000,-16623000,-214804000,334500000,2346000,2346000,None,None,None,None,None,None,None,-113000,None,106478000,None,106478000,CACI
2020-09-30,USD,176900000,31168000,None,21109000,-7951000,583000,16282000,-29371000,-3311000,93644000,-370377000,208939000,839500000,2074000,2074000,None,None,None,None,None,None,None,357000,None,15462000,None,93644000,CACI
2020-06-30,USD,160880000,44535000,None,-52044000,-12411000,109284000,17972000,-15382000,50734000,93731000,-21761000,-108767000,259500000,2222000,2222000,None,None,None,None,None,None,None,-253000,None,133676000,None,93731000,CACI
