fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-11-02,USD,17346000,-57000,None,-40128000,-15455000,7646000,9056000,3159000,-18614000,19242000,-8117000,-3627000,None,0,0,None,3667000,7372000,None,40000,None,None,40000,None,None,None,19242000,SCVL
2024-08-03,USD,23683000,199000,None,-1695000,13447000,7731000,5530000,-343000,13790000,22573000,-5355000,-3614000,None,0,0,None,3667000,3667000,None,53000,None,None,53000,None,None,None,22573000,SCVL
2024-05-04,USD,17059000,70000,None,-7030000,24291000,7385000,10192000,904000,23387000,17286000,-54786000,-4354000,None,0,0,None,3705000,3705000,None,39000,None,None,39000,None,None,None,17286000,SCVL
2024-02-03,USD,53406000,71000,None,-5982000,-22414000,7601000,12680000,-512000,-21902000,15520000,-10967000,-3334000,None,0,0,None,3262000,3262000,None,38000,None,None,38000,None,None,None,15520000,SCVL
2023-10-28,USD,46998000,70000,None,-47253000,-41854000,7371000,12972000,-856000,-40998000,21861000,-13002000,-8663000,0,5445000,5445000,None,3253000,3253000,None,35000,None,None,-5410000,None,None,None,21861000,SCVL
2023-07-29,USD,20300000,71000,None,10315000,20711000,7125000,15624000,877000,19834000,19441000,-15644000,-2681000,0,0,0,None,2734000,2734000,None,53000,None,None,53000,None,None,None,19441000,SCVL
2023-04-29,USD,2052000,67000,None,-38423000,-850000,6697000,15005000,32000,-882000,16526000,-15026000,-5811000,None,0,0,None,2941000,2941000,None,57000,None,None,57000,None,-18785000,None,16526000,SCVL
2023-01-28,USD,31491000,69000,None,-9558000,-6605000,6573000,13645000,-4710000,-1895000,21610000,-14811000,-2476000,None,0,0,None,2448000,2448000,None,43000,None,None,43000,None,None,None,21610000,SCVL
2022-10-29,USD,10029000,70000,None,-30031000,4563000,6207000,13450000,-3219000,7782000,32652000,-12054000,-12427000,None,10000000,10000000,None,2460000,2460000,None,51000,None,None,-9949000,None,None,None,32652000,SCVL
2022-07-30,USD,-8785000,134000,None,-1183000,36725000,5739000,23291000,-3764000,40489000,28909000,-23296000,-2478000,None,0,0,None,2488000,2488000,None,48000,None,None,48000,None,None,None,28909000,SCVL
2022-04-30,USD,17703000,30000,None,41697000,60099000,4677000,26907000,283000,59816000,26897000,-23873000,-25094000,0,20515000,20515000,None,2576000,2576000,None,45000,None,None,-20470000,None,-31264000,None,26897000,SCVL
2022-01-29,USD,27415000,120000,None,-16091000,-21193000,5065000,11037000,3274000,-24467000,20591000,-81401000,-1935000,None,0,0,None,1973000,1973000,None,38000,None,None,38000,None,-55921000,None,20591000,SCVL
2021-10-30,USD,40631000,121000,None,-33364000,-23980000,4761000,8213000,2147000,-26127000,46836000,-8227000,-5546000,None,3176000,3176000,None,1986000,1986000,None,30000,None,None,-3146000,None,46841000,None,46836000,SCVL
2021-07-31,USD,3327000,120000,None,-8283000,39906000,4611000,8054000,394000,39512000,44212000,-25536000,-5928000,0,3971000,3971000,None,1985000,1985000,None,28000,None,None,-3943000,None,44217000,None,44212000,SCVL
2021-05-01,USD,76520000,118000,None,61519000,35744000,4315000,4083000,381000,35363000,43242000,-4083000,-4326000,None,0,0,None,2054000,2054000,None,64000,None,None,64000,None,68111000,None,43242000,SCVL
2021-01-30,USD,63225000,116000,None,5054000,-42337000,4080000,2313000,-1339000,-40998000,7443000,-2204000,-1229000,0,0,0,None,1272000,1272000,None,43000,None,None,43000,None,59792000,None,7443000,SCVL
2020-10-31,USD,-26038000,120000,None,-73917000,-23001000,4168000,2877000,1591000,-24592000,14678000,-2877000,-1230000,0,0,0,None,1268000,1268000,None,47000,None,None,47000,None,14686000,None,14678000,SCVL
2020-08-01,USD,69071000,112000,None,47865000,-4604000,4035000,4017000,528000,-5132000,10060000,-4017000,-1253000,0,0,0,None,1268000,1268000,None,42000,None,None,42000,None,10067000,None,10060000,SCVL
2020-05-02,USD,-42863000,44000,None,23508000,48085000,3831000,3189000,3592000,44493000,-16190000,-2995000,-2957000,0,0,None,None,1320000,1320000,None,63000,None,None,63000,None,-48815000,None,-16190000,SCVL
2020-02-01,USD,38914000,37000,None,-7705000,-38253000,4298000,3420000,254000,-38507000,3483000,-2678000,-8044000,0,6853000,6853000,None,1205000,1205000,None,34000,None,None,-6819000,None,28192000,None,3483000,SCVL
2019-11-02,USD,18015000,34000,None,-42392000,-38860000,4257000,3591000,57000,-38917000,18150000,-3591000,-18175000,0,16903000,16903000,None,1216000,1216000,None,44000,None,None,-16859000,None,18150000,None,13726000,SCVL
2019-08-03,USD,19331000,85000,None,55554000,47974000,4118000,2291000,411000,47563000,15674000,-2286000,-1203000,0,0,0,None,1244000,1244000,None,41000,None,None,41000,None,15842000,None,11832000,SCVL
2019-05-04,USD,-9314000,36000,None,4011000,32600000,4277000,9199000,783000,31817000,15608000,-9196000,-26895000,None,14012000,14012000,None,2006000,2006000,None,63000,None,None,-13949000,None,-45405000,None,13873000,SCVL
2019-02-02,USD,36361000,37000,None,-10642000,-42658000,5292000,2392000,313000,-42971000,1497000,-883000,-8156000,None,7000000,7000000,None,1170000,1170000,None,29000,None,None,-6971000,None,27322000,None,1359000,SCVL
2018-11-03,USD,23647000,37000,None,-35232000,-38028000,5332000,2360000,-1631000,-36397000,16016000,-1154000,-21199000,None,20003000,20003000,None,1200000,1200000,None,41000,None,None,-19962000,None,1294000,None,12046000,SCVL
2018-08-04,USD,5655000,36000,None,33078000,41470000,5586000,1698000,484000,40986000,14931000,-1415000,-1182000,None,0,0,None,1224000,1224000,None,42000,None,None,42000,None,3058000,None,11775000,SCVL
2018-05-05,USD,8478000,40000,None,25484000,32350000,5633000,963000,-3071000,35421000,17316000,-963000,-20422000,None,19043000,19043000,None,1169000,1169000,None,65000,None,None,-18978000,None,-12907000,None,12955000,SCVL
2018-02-03,USD,31384000,42000,3300000,-21686000,-43531000,5860000,2945000,-1096000,-42435000,-4400000,-2945000,-1235000,0,0,0,None,1216000,1216000,None,63000,None,None,63000,None,27204000,None,-3891000,SCVL
