fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,3588000000,9000000,None,205000000,-336000000,1031000000,1502000000,-109000000,-30000000,1673000000,-1561000000,-1336000000,None,795000000,795000000,None,533000000,533000000,None,None,None,None,-795000000,None,None,None,1673000000,EOG
2024-06-30,USD,2889000000,52000000,None,-176000000,-150000000,984000000,1670000000,-33000000,-75000000,1690000000,-1533000000,-1217000000,None,699000000,699000000,None,520000000,520000000,None,None,None,None,-688000000,None,None,None,1690000000,EOG
2024-03-31,USD,2903000000,14000000,None,190000000,-14000000,1074000000,1835000000,-58000000,-117000000,1789000000,-1597000000,-1292000000,None,759000000,759000000,None,525000000,525000000,None,None,None,None,-759000000,None,None,None,1789000000,EOG
2023-12-31,USD,3104000000,51000000,None,-528000000,-337000000,930000000,1522000000,-201000000,-100000000,1988000000,-1499000000,-1653000000,None,310000000,310000000,None,1345000000,1345000000,None,None,None,None,-300000000,None,None,None,1988000000,EOG
2023-09-30,USD,2704000000,17000000,None,472000000,834000000,898000000,1518000000,714000000,28000000,2030000000,-1532000000,-610000000,0,109000000,109000000,None,494000000,494000000,None,None,0,None,-108000000,None,None,None,2030000000,EOG
2023-06-30,USD,2277000000,60000000,None,-490000000,46000000,866000000,1521000000,-137000000,226000000,1553000000,-1742000000,-789000000,0,302000000,302000000,None,480000000,480000000,None,None,0,None,-293000000,None,-254000000,None,1553000000,EOG
2023-03-31,USD,3255000000,33000000,None,672000000,-313000000,798000000,1624000000,-338000000,77000000,2023000000,-1567000000,-2642000000,0,317000000,317000000,None,1067000000,1067000000,None,None,0,None,-317000000,None,-954000000,None,2023000000,EOG
2022-12-31,USD,3444000000,50000000,None,-66000000,-345000000,878000000,1362000000,-661000000,223000000,2277000000,-1397000000,-1347000000,0,23000000,23000000,None,1327000000,1327000000,None,None,0,None,-12000000,None,700000000,None,2277000000,EOG
2022-09-30,USD,4773000000,37000000,None,1128000000,-123000000,906000000,1205000000,-392000000,140000000,2854000000,-1216000000,-1357000000,0,37000000,37000000,None,1312000000,1312000000,None,None,0,None,-37000000,None,3760000000,None,2854000000,EOG
2022-06-30,USD,2048000000,54000000,None,156000000,608000000,911000000,1424000000,522000000,157000000,2238000000,-1487000000,-1497000000,0,15000000,15000000,None,1486000000,1486000000,None,None,0,None,-2000000,None,3149000000,None,2238000000,EOG
2022-03-31,USD,828000000,32000000,None,-1507000000,1105000000,847000000,1009000000,878000000,14000000,390000000,-956000000,-1072000000,0,43000000,43000000,None,1023000000,1023000000,None,None,0,None,-39000000,None,-1200000000,None,390000000,EOG
2021-12-31,USD,3166000000,51000000,None,568000000,371000000,910000000,1014000000,182000000,108000000,1985000000,-837000000,-1414000000,0,8000000,8000000,None,1406000000,1406000000,None,None,0,None,2000000,None,915000000,None,1985000000,EOG
2021-09-30,USD,2196000000,32000000,None,-122000000,-16000000,927000000,896000000,145000000,6000000,1095000000,-933000000,-850000000,0,21000000,21000000,None,820000000,820000000,None,None,0,None,-21000000,None,2022000000,None,1095000000,EOG
