fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-1979568,23989,None,241882,-513806,141019,1,None,None,-3544933,None,199065,None,None,None,None,None,None,None,220781,None,None,220800,None,None,None,-3544933,TFFP
2024-06-30,USD,-3253481,30463,None,-229269,-288121,140592,1,None,None,-4479221,None,4424737,None,None,None,None,None,None,None,293502,None,None,-610053,None,None,None,-4479221,TFFP
2024-03-31,USD,-3144266,37600,None,1385171,-298311,140183,None,None,None,-5735144,None,901139,None,None,None,None,None,None,None,12584,None,None,916139,None,None,None,-5735144,TFFP
2023-12-31,USD,-4200000,549479,None,323294,-64427,130666,46391,None,-211785,-4762414,-46391,567,None,None,None,None,None,None,None,34993,None,None,34993,None,None,None,-4762414,TFFP
2023-09-30,USD,-2976086,22275,None,-81791,-648556,125119,12650,None,89516,-4409244,-12650,5089994,None,None,None,None,None,None,None,25000,None,0,25000,None,None,None,-4409244,TFFP
2023-06-30,USD,-4458131,22012,None,-338249,-82418,123528,35709,None,97363,-5020206,None,-59229,None,None,None,None,None,None,None,0,None,0,0,None,None,None,-5020206,TFFP
2023-03-31,USD,-4365783,21488,None,426756,-685328,123167,None,None,24906,-7051367,None,-17920,None,None,None,None,None,None,None,0,None,0,0,None,None,None,-7051367,TFFP
2022-12-31,USD,-7742160,None,None,-738765,1252362,120910,141167,None,-854710,-7373234,-141167,11336263,None,None,None,None,None,None,None,0,None,0,0,None,None,None,-7373234,TFFP
2022-09-30,USD,-7339254,None,None,-1725280,-493971,101137,777475,None,25050,-7274501,-777475,430735,None,None,None,None,None,None,None,0,None,0,404555,None,None,None,-7274501,TFFP
2022-06-30,USD,-5014444,None,None,1651857,-702349,89146,495453,None,6552,-8746325,-495453,-15995,None,None,None,None,None,None,None,0,None,0,0,None,-5525892,None,-8746325,TFFP
2022-03-31,USD,-7246302,None,None,-224699,-237646,77028,137231,None,None,-8376002,-137231,-15995,None,None,None,None,None,None,None,0,None,0,0,None,-7383533,None,-8376002,TFFP
2021-12-31,USD,-10883364,None,None,356670,1611225,77027,126652,None,None,-10049769,-126652,0,None,None,None,None,None,None,None,1,None,0,1,None,-11010016,None,-10049769,TFFP
2021-09-30,USD,-7191840,None,None,56034,-1122772,28446,141643,None,None,-8678656,-141643,0,None,None,None,None,None,None,None,0,None,0,0,None,-7822062,None,-8678656,TFFP
2021-06-30,USD,-5890513,None,None,-307715,249522,4485,124082,None,None,-4655712,-124082,25955,None,None,None,None,None,None,None,0,None,0,0,None,-3915177,None,-4655712,TFFP
2021-03-31,USD,-5591254,None,None,521114,-534612,1495,476128,None,None,-7654575,-476128,28859029,None,None,None,None,None,None,None,180212,None,0,180212,None,22791647,None,-7654575,TFFP
2020-12-31,USD,-6232790,None,None,360799,1642311,1495,809565,None,None,-5895422,-809565,714382,None,None,None,None,None,None,None,None,None,0,-23148270,None,-6327973,None,-5895422,TFFP
2020-09-30,USD,-4255750,None,None,227622,-28543,1495,293243,None,None,-5058035,-293243,24280283,None,None,None,None,None,None,None,None,None,0,0,None,-4511915,None,-5058035,TFFP
2020-06-30,USD,-3774633,None,None,-521953,-268543,1495,293243,None,None,-3816579,-293243,24280283,None,None,None,None,None,None,None,None,None,0,0,None,-3521223,None,-3816579,TFFP
2020-03-31,USD,-2352416,None,None,796208,-222730,None,293243,None,None,-3797198,-293243,1132013,None,None,None,None,None,None,None,None,None,1132013,1132013,None,-2363926,None,-3797198,TFFP
2019-12-31,USD,-4306794,None,None,-168858,819193,None,None,None,None,-4662190,-293243,21851161,None,None,None,None,None,None,None,None,None,1,21851161,None,17544367,None,-4662190,TFFP
2019-09-30,USD,-3071378,None,None,None,None,None,None,None,None,-2838303,None,-10167,None,None,None,None,None,None,None,None,None,None,7198230,None,-3067319,None,-2838303,TFFP
2019-06-30,USD,-1722285,None,None,None,None,None,None,None,None,-2186920,None,7208393,None,None,None,None,None,None,None,None,None,None,7208390,None,None,None,-2186920,TFFP
2019-03-31,USD,-2115665,None,None,None,None,None,None,None,None,-2182815,None,7208393,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2182815,TFFP
2018-12-31,USD,-783599,None,None,None,None,None,None,None,None,-872310,None,-48656,None,None,None,None,None,None,None,None,None,None,12485970,None,-874369,None,-872311,TFFP
2018-09-30,USD,-781218,None,None,None,None,None,None,None,None,-585215,None,-6542,None,None,None,None,None,None,None,None,None,None,12485970,None,None,None,-585215,TFFP
2018-06-30,USD,None,None,None,None,None,None,None,None,None,-2117160,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TFFP
2018-03-31,USD,None,None,None,None,None,None,None,None,None,-267501,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TFFP
