fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,33457000,7648000,None,-54184000,-21582000,25565000,20078000,-5470000,-15287000,61013000,23125000,-57667000,None,9948000,9948000,None,None,None,None,None,0,None,-9867000,None,None,None,61013000,SBH
2024-09-30,USD,110673000,30229000,None,36028000,3978000,26205000,37357000,-547000,7884000,48056000,-44884000,-55899000,None,9892000,9892000,None,None,None,None,None,0,None,-9783000,None,None,None,48056000,SBH
2024-06-30,USD,47895000,8245000,None,-33172000,-8074000,28516000,19149000,3944000,-13025000,37724000,-19149000,-28903000,None,10100000,10100000,None,None,None,None,None,0,None,-10060000,None,None,None,37724000,SBH
2024-03-31,USD,36940000,20981000,None,17704000,45405000,26954000,14108000,9616000,35582000,29244000,-14108000,-46156000,None,20200000,20200000,None,None,None,None,None,989000000,None,-18802000,None,None,None,29244000,SBH
2023-12-31,USD,51020000,27272000,None,11252000,28564000,28063000,30551000,1579000,24159000,38390000,-30769000,-22776000,None,20200000,20200000,None,216000,216000,None,None,67000000,None,-19984000,None,None,None,38390000,SBH
2023-09-30,USD,116540000,11179000,None,18499000,-12449000,26636000,26946000,-1078000,-15777000,42581000,-35980000,-32565000,0,0,0,None,1087000,1087000,None,None,220622000,None,-16237000,None,None,None,42581000,SBH
2023-06-30,USD,53123000,32563000,None,-49791000,-24630000,25426000,21615000,1770000,-31045000,50821000,-21615000,-19022000,0,0,0,None,None,None,None,None,216000000,None,81000,None,None,None,50821000,SBH
2023-03-31,USD,24697000,20385000,None,-20230000,21764000,25062000,17174000,-374000,30336000,40861000,-17174000,-43245000,0,0,0,None,1647000,1647000,None,None,624000000,None,1663000,None,-35722000,None,40861000,SBH
2022-12-31,USD,54951000,26758000,None,20379000,39510000,25285000,25007000,1547000,38019000,50337000,-25007000,-5992000,0,0,0,None,1065000,1065000,None,None,229000000,None,60000,None,23952000,None,50337000,SBH
2022-09-30,USD,107273000,6425000,None,-4783000,-64249000,26568000,32016000,6392000,-63999000,21339000,-34520000,-99842000,0,0,0,None,1118000,1118000,None,None,237000000,None,-1118000,None,-27089000,None,21339000,SBH
2022-06-30,USD,52000000,37851000,None,36351000,81161000,24890000,23125000,8699000,64726000,46567000,-23472000,-147313000,0,0,0,None,None,None,None,None,0,None,254000,None,-118785000,None,46567000,SBH
2022-03-31,USD,2912000,2775000,None,-114240000,-41430000,24050000,17719000,-4791000,-41858000,46808000,-17718000,-56339000,0,55328000,55328000,None,None,None,None,None,0,None,-54904000,None,46808000,None,46808000,SBH
2021-12-31,USD,-5685000,35034000,None,23105000,135284000,24421000,26390000,-1117000,137326000,68838000,-26709000,-70185000,0,75000000,75000000,None,None,None,None,None,0,None,-67628000,None,-102579000,None,68838000,SBH
2021-09-30,USD,164132000,2703000,None,2337000,-68655000,24111000,29016000,-7926000,-56040000,68149000,-28780000,-3472000,0,0,0,None,None,None,None,None,0,None,-222000,None,131880000,None,68149000,SBH
2021-06-30,USD,86172000,39848000,None,-30277000,-10379000,25145000,17793000,9994000,-19007000,76206000,-17899000,-205298000,0,0,0,None,None,None,None,None,0,None,1717000,None,76206000,None,76206000,SBH
2021-03-31,USD,92570000,3006000,None,88784000,60095000,26559000,11612000,-3164000,59560000,38312000,-11832000,-210886000,0,0,0,None,None,None,None,None,0,None,0,None,38312000,None,38312000,SBH
2020-12-31,USD,38986000,43439000,None,23135000,76929000,26386000,15483000,12145000,67764000,57191000,-17508000,-312000,0,0,0,None,None,None,None,None,0,None,0,None,21166000,None,57191000,SBH
2020-09-30,USD,152505000,9080000,None,12403000,-19002000,25950000,21118000,-5111000,-15021000,489143000,-32129000,-445460000,0,0,0,None,None,None,None,None,0,None,70000,None,-324660000,424000,70188000,SBH
2020-06-30,USD,198253000,32691000,None,32135000,-161071000,26832000,17757000,-27026000,-133459000,-41276000,-17742000,293692000,0,0,0,None,None,None,None,None,300004000,None,-49000,None,474397000,194000,-23526000,SBH
2020-03-31,USD,13806000,8080000,None,-60717000,-25455000,26921000,31108000,-8107000,-31503000,7027000,-31085000,315950000,0,50000000,50000000,None,None,None,None,None,555500000,None,-49995000,None,297152000,-1519000,13368000,SBH
2019-12-31,USD,62325000,33308000,None,-808000,21850000,27076000,40875000,-11250000,30138000,59418000,-42819000,-24421000,0,11357000,11357000,None,2766000,2766000,None,None,232000000,None,-8591000,None,-4233000,682000,53215000,SBH
2019-09-30,USD,116592000,12268000,None,25599000,-4646000,27233000,40992000,8753000,-8011000,479291000,-38362000,-63937000,0,0,0,None,None,None,None,None,199500000,None,-47061000,None,13640000,-653000,69007000,SBH
2019-06-30,USD,93713000,34525000,None,5362000,19648000,27150000,20365000,5676000,14070000,78935000,-20269000,-105439000,0,0,0,None,None,None,None,None,151500000,None,66000,None,-31922000,73000,71164000,SBH
2019-03-31,USD,59854000,7748000,None,-65244000,-31177000,26769000,22688000,-572000,-31711000,151633000,-13075000,-60005000,0,0,0,None,None,None,None,None,116004000,None,272000,None,-12994000,232000,65725000,SBH
2018-12-31,USD,50256000,40630000,None,-4376000,48287000,26506000,23710000,2176000,45924000,77636000,-24161000,73000,0,0,0,None,None,None,None,None,126500000,None,1449000,None,25476000,-692000,65727000,SBH
2018-09-30,USD,90731000,6733000,None,-10349000,-11255000,27401000,24336000,-3879000,-7669000,478092000,-23967000,-66707000,0,1863000,1863000,None,None,None,None,None,92500000,None,-1830000,None,440000,383000,55186000,SBH
2018-06-30,USD,102480000,36770000,None,24563000,24818000,27419000,23492000,-2411000,27385000,58226000,-23492000,-68514000,0,50139000,50139000,None,None,None,None,None,122500000,None,-49934000,None,8799000,-1675000,58226000,SBH
2018-03-31,USD,75246000,10243000,None,-24698000,-10735000,26919000,16180000,1061000,-11321000,61371000,-16180000,-71162000,0,50087000,50087000,None,None,None,None,None,120314000,None,-49250000,None,-11256000,840000,61371000,SBH
2017-12-31,USD,104204000,36331000,None,24843000,12780000,27090000,22499000,4435000,8055000,83264000,-31674000,-56899000,0,64612000,64612000,None,None,None,None,None,126505000,None,-64337000,None,15553000,-78000,83264000,SBH
2017-09-30,USD,120439000,37536000,None,8022000,-9833000,28351000,23101000,2723000,-19878000,35719000,-23096000,-88230000,0,59878000,59548000,None,None,None,None,None,980750000,None,-59150000,None,9659000,546000,35719000,SBH
2017-06-30,USD,63440000,5790000,None,-6109000,28736000,29255000,17224000,8369000,21416000,66539000,-17209000,-41768000,0,117851000,117623000,None,None,None,None,None,160500000,None,-117365000,None,4981000,518000,66539000,SBH
2017-03-31,USD,69613000,6562000,None,-15898000,4916000,27878000,21333000,-366000,5447000,56992000,-21312000,-94228000,0,101961000,101917000,None,None,None,None,None,77500000,None,-99514000,None,-45291000,636000,56992000,SBH
2016-12-31,USD,89794000,50572000,None,-6907000,6042000,26839000,28008000,-3908000,9358000,207887000,-28008000,-53077000,0,67183000,66963000,None,None,None,None,None,58500000,None,-52683000,None,7788000,-921000,55826000,SBH
2016-09-30,USD,105299000,444000,None,22183000,-572000,27133000,40422000,-251000,-1362000,52621000,-64310000,-45044000,0,46705000,44945000,None,None,None,None,None,0,None,-41797000,None,-4375000,-320000,52621000,SBH
2016-06-30,USD,-130072000,51629000,None,-35888000,21017000,25433000,37148000,4559000,15711000,67919000,-36360000,2416000,0,0,0,None,None,None,None,None,0,None,2341000,None,2449000,-212000,67919000,SBH
2016-03-31,USD,86849000,1502000,None,42305000,-15604000,23705000,33075000,-555000,-14770000,60159000,-31335000,-91273000,0,100000000,100000000,None,None,None,None,None,112000000,None,-91985000,None,21101000,630000,60159000,SBH
2015-12-31,USD,91048000,86728000,None,-25011000,22887000,23386000,40575000,-9386000,31818000,42243000,-42825000,-98236000,0,62367000,62367000,None,None,None,None,None,800000000,None,-59651000,None,-72591000,-659000,42243000,SBH
2015-09-30,USD,-110683000,-731000,None,41658000,24057000,25223000,35883000,4819000,18488000,56180000,-39404000,-152871000,0,153275000,153275000,None,None,None,None,None,0,None,-151551000,None,-99107000,-708000,475311000,SBH
2015-06-30,USD,87929000,56950000,None,-17945000,34973000,22600000,33312000,4895000,30292000,62463000,-34049000,-5479000,0,6760000,6760000,None,None,None,None,None,0,None,-5898000,None,-6882000,187000,62463000,SBH
2015-03-31,USD,85364000,5725000,None,48633000,9294000,20989000,18537000,-4267000,13925000,61535000,-20565000,-40293000,0,60271000,60271000,None,None,None,None,None,0,None,-45662000,None,55346000,-1212000,61535000,SBH
2014-12-31,USD,101881000,73181000,None,-29691000,8712000,20579000,18800000,-9476000,17616000,54909000,-18800000,46688000,0,7253000,7253000,None,None,None,None,None,0,None,29903000,None,84106000,-818000,54909000,SBH
2014-09-30,USD,467540000,2907000,None,34616000,6031000,20924000,27038000,5007000,-380000,467540000,-27213000,-33813000,0,31564000,31564000,None,None,None,None,None,46028000,None,-26755000,None,60246000,-1237000,467540000,SBH
2014-06-30,USD,94252000,56705000,None,-36847000,20846000,19989000,19433000,4792000,15941000,67756000,-24198000,-166625000,0,176083000,176083000,None,None,None,None,None,77500000,None,-175618000,None,-156122000,138000,67756000,SBH
