fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,128420000,-11891000,None,20213000,5453000,-436000,1482000,None,-5109000,92810000,-40790000,-16940000,None,16873000,16873000,None,None,None,None,None,None,None,-16872000,None,None,None,92810000,NMIH
2024-06-30,USD,117789000,15484000,None,-13100000,2016000,890000,1840000,None,5109000,92079000,-174614000,-20272000,None,26848000,26848000,None,None,None,None,None,None,None,-26789000,None,None,None,92079000,NMIH
2024-03-31,USD,111574000,852000,None,-8626000,595000,947000,2186000,None,None,89050000,-37752000,-30785000,None,25206000,25206000,None,None,None,None,None,None,None,-20985000,None,None,None,89050000,NMIH
2023-12-31,USD,30117000,17421000,None,-509000,87257000,10095000,1473000,None,None,83413000,-82092000,-27799000,None,31568000,31568000,None,None,None,None,None,None,None,-23891000,None,None,None,83413000,NMIH
2023-09-30,USD,120826000,1115000,None,15454000,5817000,-1638000,3349000,None,4349000,83955000,1562000,-19244000,None,19253000,19253000,None,None,None,None,0,None,None,-19092000,None,None,None,83955000,NMIH
2023-06-30,USD,101905000,15876000,None,-5030000,3867000,1597000,3033000,-4404000,5238000,80284000,-85719000,-25971000,None,25992000,25992000,None,None,None,None,0,None,None,-25938000,None,-9785000,None,80284000,NMIH
2023-03-31,USD,89835000,272000,None,-6128000,6937000,1446000,1517000,-3968000,None,74458000,-33751000,-17406000,None,14800000,14800000,None,None,None,None,0,None,None,-12143000,None,38678000,None,74458000,NMIH
2022-12-31,USD,31791000,15440000,None,-1948000,68807000,5662000,2815000,-5112000,None,72940000,-107675000,-5502000,None,5380000,5380000,None,None,None,None,0,None,None,-5330000,None,-81386000,None,72940000,NMIH
2022-09-30,USD,107769000,400000,None,5878000,4077000,1996000,2445000,-4573000,None,76838000,-34355000,-20000000,None,20824000,20824000,None,None,None,None,0,None,None,-19944000,None,53414000,None,76838000,NMIH
2022-06-30,USD,93524000,44000,None,-8895000,1967000,2084000,3338000,-2699000,None,75444000,-126386000,-25646000,None,25371000,25371000,None,None,None,None,0,None,None,-25122000,None,-58508000,None,75444000,NMIH
2022-03-31,USD,80310000,349000,None,-13558000,1891000,2158000,1974000,-449000,11535000,67680000,-21370000,-4680000,None,5000000,5000000,None,None,None,None,0,None,None,-219000,None,54260000,None,67680000,NMIH
2021-12-31,USD,44338000,17802000,None,-2534000,41642000,4831000,3131000,-1545000,-59325000,60523000,-63660000,-1292000,None,0,0,None,None,None,None,0,None,None,155000,None,60523000,None,60523000,NMIH
2021-09-30,USD,98837000,600000,None,16834000,4068000,2187000,3057000,-4220000,None,60193000,-69841000,184000,None,0,0,None,None,None,None,0,None,None,323000,None,60193000,None,60193000,NMIH
2021-06-30,USD,97080000,600000,None,20316000,4283000,2103000,3594000,-5426000,None,57522000,-144232000,-285000,None,0,0,None,None,None,None,0,None,None,158000,None,57522000,None,57522000,NMIH
2021-03-31,USD,85464000,504000,None,15696000,5766000,2079000,2456000,-4138000,11865000,52891000,-96447000,-437000,None,0,0,None,None,None,None,0,None,None,4068000,None,-11420000,None,52891000,NMIH
2020-12-31,USD,37621000,16415000,None,6201000,38611000,4184000,3057000,-2144000,-48434000,48268000,-108676000,3793000,None,None,None,None,None,None,None,0,None,None,5464000,None,48268000,None,48268000,NMIH
2020-09-30,USD,87622000,1213000,None,37363000,6972000,1820000,4464000,-6481000,None,38179000,-406572000,-2301000,None,None,None,None,None,None,None,-597000,None,None,-581000,None,38179000,None,38179000,NMIH
2020-06-30,USD,79503000,3907000,None,41583000,9443000,3320000,3145000,-9621000,None,26848000,-140089000,466215000,None,None,None,None,None,None,None,0,None,None,220308000,None,26848000,None,26848000,NMIH
2020-03-31,USD,47852000,3627000,None,-18085000,5205000,576000,1493000,-1148000,-8425000,58271000,25783000,-4903000,None,None,None,None,None,None,None,0,None,None,3367000,None,68732000,None,58271000,NMIH
2019-12-31,USD,68583000,6783000,None,-174000,3034000,7603000,2507000,-301000,-6741000,50195000,-77092000,3709000,None,None,None,None,None,None,None,0,None,None,8015000,None,50195000,None,50195000,NMIH
2019-09-30,USD,52243000,3728000,-15000,1045000,17452000,576000,2958000,-4089000,None,49763000,-42294000,205000,None,None,None,None,None,None,None,0,None,None,1359000,None,49763000,None,49763000,NMIH
2019-06-30,USD,59045000,2873000,-75000,7002000,6637000,559000,2740000,-3494000,None,39100000,-62992000,-79000,None,None,None,None,None,None,None,0,None,None,1357000,None,39100000,None,39100000,NMIH
2019-03-31,USD,28279000,3311000,209000,-15295000,6527000,562000,1751000,-3331000,-5897000,32899000,-11977000,-1835000,None,None,None,None,None,None,None,0,None,None,11017000,None,14467000,None,32899000,NMIH
2018-12-31,USD,46512000,3762000,None,2239000,3281000,3483000,2734000,-1145000,-5774000,35520000,-39722000,317000,None,None,None,None,None,None,None,0,None,None,301000,None,35520000,None,35520000,NMIH
2018-09-30,USD,37996000,3975000,None,2003000,5954000,656000,2053000,-4515000,None,24811000,-38735000,2472000,None,None,None,None,None,None,None,0,None,None,6704000,None,24811000,None,24811000,NMIH
2018-06-30,USD,40222000,4281000,None,5101000,4418000,2861000,1903000,-3112000,None,25241000,-125623000,-35000,None,None,None,None,None,None,None,-84000,None,None,1307000,None,-85436000,None,25241000,NMIH
2018-03-31,USD,21131000,3443000,0,-3502000,7358000,800000,1370000,-3538000,-319000,22355000,-16570000,78133000,None,None,None,None,None,None,None,79249000,None,None,84031000,None,82694000,None,22355000,NMIH
2017-12-31,USD,25985000,3887000,None,5820000,7064000,388000,1641000,-3737000,5365000,-1766000,-26519000,-968000,None,None,None,None,None,None,None,0,None,None,4181000,None,-1502000,None,-1766000,NMIH
2017-09-30,USD,27186000,3432000,None,8779000,6688000,1700000,2006000,-3993000,None,12312000,-26399000,-124000,None,None,None,None,None,None,None,0,None,None,491000,None,663000,None,12312000,NMIH
2017-06-30,USD,16681000,4814000,None,6721000,5256000,1300000,1794000,-2195000,None,6012000,-8896000,-293000,None,None,None,None,None,None,None,0,None,None,222000,None,7492000,None,6012000,NMIH
2017-03-31,USD,-2089000,3626000,None,-7786000,4363000,1760000,3069000,-2317000,-1106000,5492000,-31258000,-1856000,None,None,None,None,None,None,None,0,None,None,2392000,None,-35203000,None,5492000,NMIH
2016-12-31,USD,19732000,342000,None,12748000,3368000,-870000,3022000,-2156000,None,61562000,-16078000,-430000,None,None,None,None,None,None,None,-526000,None,None,6000,None,3224000,None,59722000,NMIH
2016-09-30,USD,41350000,3331000,None,62028000,7464000,1200000,2267000,-3057000,None,6175000,-26572000,-383000,None,None,None,None,None,None,None,22000,None,None,22000,None,-2305000,None,6175000,NMIH
2016-06-30,USD,2011000,3308000,None,4064000,5941000,1300000,3863000,-2214000,None,2011000,-52926000,-376000,None,None,None,None,None,None,None,55000,None,None,55000,None,-26475000,None,2011000,NMIH
2016-03-31,USD,-19053000,3255000,None,-11085000,5954000,1318000,2319000,-1706000,None,-3907000,15784000,-534000,None,None,None,None,None,None,None,449000,None,None,449000,None,15985000,None,-3907000,NMIH
2015-12-31,USD,51818000,55000,None,5036000,7058000,1400000,1962000,-2351000,None,-4760000,-244443000,143677000,None,None,None,None,None,None,None,-415000,None,None,0,None,-75474000,None,-4821000,NMIH
2015-09-30,USD,-4799000,4000,None,1875000,4680000,934000,1404000,-979000,None,-4799000,50953000,-1000,None,None,None,None,None,None,None,13000,None,None,13000,None,68490000,None,-4799000,NMIH
