fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,68664000,24699000,None,112186000,176054000,11800000,1056000,58635000,94862000,-9030000,-21056000,-23788000,None,None,None,None,None,None,None,None,None,None,302000,None,None,None,-9030000,ROKU
2024-06-30,USD,23406000,24720000,None,-87242000,2050000,12300000,875000,-42963000,1820000,-33914000,-875000,-19000000,None,None,None,None,None,None,None,None,None,None,417000,None,None,None,-33953000,ROKU
2024-03-31,USD,46683000,34987000,None,-122794000,-112500000,12800000,672000,-99500000,2402000,-50855000,-672000,-13944000,None,None,None,None,None,None,None,None,None,None,8262000,None,None,None,-50855000,ROKU
2023-12-31,USD,16327000,64284000,None,52941000,69586000,13500000,3520000,95353000,-13352000,-78291000,-3520000,4058000,None,None,None,None,None,None,None,None,None,None,4058000,None,None,None,-78291000,ROKU
2023-09-30,USD,245888000,23405000,None,250234000,6238000,14500000,6783000,12014000,12160000,-330087000,-6783000,13195000,None,None,None,None,None,None,None,0,None,None,13195000,None,None,None,-330071000,ROKU
2023-06-30,USD,147053000,43625000,None,132018000,-7289000,14100000,18073000,5178000,-16024000,-107595000,-23073000,613000,None,None,None,None,None,None,None,0,None,None,613000,None,124593000,None,-107595000,ROKU
2023-03-31,USD,-153412000,41843000,None,-147558000,-65489000,11200000,54243000,-55608000,2491000,-193604000,-59243000,-79109000,None,None,None,None,None,None,None,0,None,None,891000,None,-291764000,None,-193604000,ROKU
2022-12-31,USD,7353000,17147000,None,275820000,-38426000,8000000,65378000,43073000,-12505000,-15000000,-65378000,-1735000,None,None,None,None,None,None,None,0,None,None,765000,None,-15000000,None,-237195000,ROKU
2022-09-30,USD,14389000,14211000,None,44434000,64341000,9000000,44109000,5134000,43175000,-122183000,-44109000,3399000,None,None,None,None,None,None,None,0,None,None,5899000,None,-127394000,None,-122183000,ROKU
2022-06-30,USD,-111745000,13083000,None,-79098000,73261000,7000000,37445000,38355000,3214000,-112321000,-77445000,4591000,None,None,None,None,None,None,None,0,None,None,8341000,None,-118404000,None,-112321000,ROKU
2022-03-31,USD,101798000,14825000,None,-27686000,-12873000,7000000,14764000,-75675000,22587000,-26306000,-14764000,2102000,None,None,None,None,None,None,None,0,None,None,3352000,None,89136000,None,-26306000,ROKU
2021-12-31,USD,-25427000,13068000,None,1570000,158935000,7100000,12021000,157058000,-25669000,23687000,-12021000,3849000,None,None,None,None,None,None,None,0,None,None,5099000,None,-33599000,None,23687000,ROKU
2021-09-30,USD,108748000,11663000,None,14690000,85419000,6200000,14122000,8049000,27949000,68935000,-14122000,1898000,None,None,None,None,None,None,None,0,None,None,3148000,None,63440000,None,68935000,ROKU
2021-06-30,USD,48961000,11755000,None,22351000,127964000,6100000,10181000,89269000,6750000,73467000,-44155000,2330000,None,None,None,None,None,None,None,0,None,None,3580000,None,67803000,None,73467000,ROKU
2021-03-31,USD,95799000,17148000,None,-228000,55528000,6000000,3717000,-32608000,-12649000,76296000,-106521000,995070000,None,None,None,None,None,None,None,989615000,None,None,996320000,None,984348000,None,76296000,ROKU
2020-12-31,USD,47045000,10222000,None,50414000,126990000,6100000,6370000,133279000,-8714000,67306000,-6370000,4350000,None,None,None,None,None,None,None,0,None,None,5600000,None,305458000,None,67306000,ROKU
2020-09-30,USD,21051000,6320000,None,48770000,102773000,5800000,11903000,84139000,17608000,12947000,-11903000,151712000,None,None,None,None,None,None,None,147633000,None,None,152962000,None,12379000,None,12947000,ROKU
2020-06-30,USD,34155000,5733000,None,23275000,3491000,5200000,18792000,11086000,1023000,-43148000,-18792000,282168000,None,None,None,None,None,None,None,0,None,None,352743000,None,-37948000,None,-43148000,ROKU
2020-03-31,USD,45941000,10756000,None,9304000,-24649000,4700000,45317000,-32458000,-5736000,-54612000,-44259000,70818000,None,None,None,None,None,None,None,0,None,None,2743000,None,72500000,None,-54612000,ROKU
2019-12-31,USD,-10580000,6345000,None,24229000,75440000,4000000,46554000,97145000,-23817000,-15717000,-113186000,254203000,None,None,None,None,None,None,None,151179000,None,None,-175944000,None,161647000,None,-15717000,ROKU
2019-09-30,USD,10253000,4892000,None,34170000,36104000,3400000,14883000,-7932000,34088000,-25155000,-5383000,5620000,None,None,None,None,None,None,None,0,None,None,5620000,None,-26647000,None,-25155000,ROKU
