fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,240263000,None,None,3097000,-41693000,7642000,3977000,-4242000,-2762000,118566000,-93201000,-188034000,None,190412000,190412000,None,None,None,None,None,None,None,-171589000,None,None,None,139861000,EXEL
2024-09-30,USD,271338000,None,None,27740000,-29913000,7454000,8197000,-127025000,384000,99264000,-217147000,5696000,None,11927000,11927000,None,None,None,None,None,None,None,7862000,None,None,None,117973000,EXEL
2024-06-30,USD,119548000,None,None,-14796000,131102000,7329000,6570000,156047000,-1360000,208858000,81772000,-262422000,None,264319000,264319000,None,None,None,None,None,None,None,-249396000,None,None,None,226116000,EXEL
2024-03-31,USD,68822000,None,None,-38076000,-8620000,6378000,9691000,3170000,-1715000,17423000,111793000,-184048000,None,185375000,185375000,None,None,None,None,None,None,None,-177060000,None,None,None,37317000,EXEL
2023-12-31,USD,10571000,None,None,44982000,152756000,6526000,13135000,-11181000,-1526000,64130000,61737000,-206173000,None,209296000,209296000,None,None,None,None,None,None,None,-200187000,None,None,None,85518000,EXEL
2023-09-30,USD,117367000,None,None,737000,23293000,6296000,9373000,15487000,1688000,-22071000,34685000,-219673000,None,216843000,216843000,None,None,None,None,0,None,None,-209926000,None,None,None,1041000,EXEL
2023-06-30,USD,120978000,None,None,5316000,5408000,6040000,5937000,-861000,4445000,58637000,-73785000,-124792000,None,124239000,124239000,None,None,None,None,0,None,None,-113960000,None,None,None,81178000,EXEL
2023-03-31,USD,84408000,None,None,416000,17176000,6855000,12024000,19178000,8370000,20526000,-49592000,4586000,None,0,0,None,None,None,None,0,None,None,7143000,None,None,None,40028000,EXEL
2022-12-31,USD,73694000,None,None,-43291000,55339000,5946000,1717000,41000,1847000,-47161000,-245782000,-2003000,None,None,None,None,None,None,None,None,None,None,5206000,None,None,None,-30173000,EXEL
2022-09-30,USD,110071000,None,None,-12487000,-9542000,5663000,13043000,-20197000,1514000,63712000,-68951000,-2038000,None,None,None,None,None,None,None,0,None,None,2889000,None,None,None,73210000,EXEL
2022-06-30,USD,31130000,None,None,9865000,87640000,4776000,7337000,45100000,4802000,65915000,-135142000,4422000,None,None,None,None,None,None,None,None,None,None,10900000,None,None,None,70672000,EXEL
2022-03-31,USD,147719000,None,None,6207000,-99986000,4490000,5609000,-91793000,3520000,66751000,-74539000,205000,None,None,None,None,None,None,None,None,None,None,4891000,None,None,None,68573000,EXEL
2021-12-31,USD,96452000,None,None,91096000,89912000,1931000,15960000,102200000,-13747000,93725000,-13055000,-17994000,None,None,None,None,None,None,None,0,None,None,6065000,None,None,None,95166000,EXEL
2021-09-30,USD,83307000,None,None,10090000,29138000,4804000,14497000,7811000,18936000,36546000,-21239000,-2881000,None,None,None,None,None,None,None,None,None,None,2755000,None,None,None,38204000,EXEL
2021-06-30,USD,181501000,None,None,21649000,-11467000,3668000,20211000,-5377000,5930000,94201000,-70845000,8724000,None,None,None,None,None,None,None,None,None,None,12696000,None,None,None,96092000,EXEL
2021-03-31,USD,39544000,None,None,13560000,21296000,3227000,13557000,17690000,2090000,-1081000,62255000,-2650000,None,None,None,None,None,None,None,None,None,None,2791000,None,99149000,None,1601000,EXEL
2020-12-31,USD,33293000,None,None,-5105000,14328000,2410000,14290000,-4604000,8431000,24899000,-29509000,-18694000,None,None,None,None,None,None,None,None,None,None,5204000,None,-14910000,None,28388000,EXEL
2020-09-30,USD,17938000,None,None,45242000,55381000,2355000,6130000,45060000,6417000,-42580000,-207600000,-3435000,None,None,None,None,None,None,None,None,None,None,1744000,None,-42580000,None,-32040000,EXEL
2020-06-30,USD,101677000,None,None,3202000,-10476000,2201000,6964000,-16256000,2354000,75534000,73274000,-5148000,None,None,None,None,None,None,None,None,None,None,14000000,None,75534000,None,66821000,EXEL
