fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2015-06-30,USD,7740000,14000,None,-1344000,-1804000,1808000,466000,-315000,-1762000,6248000,-684000,-3335000,None,0,3321000,None,0,None,None,None,None,None,-3277000,None,3721000,0,6248000,MED
2015-03-31,USD,10098000,305000,None,4817000,-1244000,1877000,907000,656000,-1549000,4444000,-411000,-722000,None,0,875000,None,0,None,None,None,None,None,-875000,None,8965000,0,4444000,MED
2014-12-31,USD,975000,2537000,None,-4878000,1333000,2075000,2816000,-400000,-69000,-24390000,-3192000,-955000,None,0,1152000,None,11889000,11889000,None,None,None,None,-1152000,None,-3172000,None,-3361000,MED
2014-09-30,USD,8263000,3723000,None,399000,-1243000,2256000,1204000,661000,-1467000,4855000,7053000,-19704000,None,19668000,19668000,None,None,None,None,None,None,None,-19668000,None,-4388000,None,4855000,MED
2014-06-30,USD,5677000,3852000,None,-1084000,1327000,2542000,1780000,169000,1854000,5720000,-784000,-14234000,None,0,14226000,None,None,None,None,None,None,None,0,None,-9341000,None,5720000,MED
2014-03-31,USD,10621000,2740000,None,-11000,-1844000,2029000,1224000,278000,-2120000,5967000,-5595000,-48000,None,0,0,None,None,None,None,None,None,None,0,None,4978000,None,5967000,MED
2013-12-31,USD,8267000,-152000,None,-904000,788000,-11000,2962000,-686000,738000,5290000,202000,-20067000,None,20081000,20081000,None,None,None,None,None,None,None,0,None,-11598000,None,5290000,MED
2013-09-30,USD,6376000,3729500,None,-2565000,434000,2692000,3067000,-33000,1470000,5673000,-2949000,148000,None,0,0,None,None,None,None,None,None,None,0,None,3575000,None,5673000,MED
2013-06-30,USD,12937000,4243000,None,-615000,-3407000,2590000,3042000,-487000,-2438000,7073000,-17783000,21000,None,0,0,None,None,None,None,None,None,None,0,None,-4825000,None,7073000,MED
2013-03-31,USD,14780000,2219500,None,3615000,-2621000,2630000,2535000,304000,-2385000,5933000,-2072000,-3415000,None,0,0,None,None,None,None,None,None,None,0,None,9293000,None,5933000,MED
2012-12-31,USD,537000,1874000,None,-1479000,3036000,166000,3948000,-584000,2424000,1865000,-4567000,556000,None,0,0,None,None,None,None,None,None,None,0,None,-3474000,None,1865000,MED
2012-09-30,USD,8278000,2181000,None,-817000,1737000,2967000,2088000,337000,2014000,7208000,-1961000,-26000,None,0,0,None,None,None,None,None,None,None,0,None,6291000,None,7208000,MED
2012-06-30,USD,10741000,132000,None,6210000,1216000,2808000,2855000,218000,918000,2813000,-2367000,-3189000,None,0,0,None,None,None,None,None,None,None,0,None,5185000,None,2813000,MED
2012-03-31,USD,20708000,29000,515000,10038000,-3588000,2381000,2492000,700000,-4622000,3990000,-2769000,-266000,None,0,0,None,None,None,None,None,None,None,0,None,17673000,None,3990000,MED
2011-12-31,USD,1504000,-711000,None,-3232000,927000,2551000,4554000,-20000,565000,1169000,-5386000,-310000,None,0,0,None,None,None,None,None,None,None,0,None,-4192000,None,1169000,MED
2011-09-30,USD,2860000,2243000,None,-4549000,5099000,2131000,4426000,350000,3693000,5069000,-4458000,-8240000,None,8056000,8056000,None,None,None,None,None,None,None,-8056000,None,-9838000,None,5069000,MED
2011-06-30,USD,11758000,None,None,None,None,115000,2597000,None,-156000,5944000,-2048000,-12607000,None,None,None,None,None,None,None,None,None,None,None,None,-2897000,None,5944000,MED
