fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,151089000,42800000,None,-244885000,-36438000,42297000,40215000,None,None,179204000,-24742000,-121330000,None,55155000,55155000,None,29141000,29141000,None,5693000,None,None,-49462000,None,None,None,167042000,ACM
2024-09-30,USD,298776000,222250000,None,110032000,227972000,44939000,24317000,None,None,183122000,-24744000,-339834000,None,315354000,315354000,None,29853000,29853000,None,8927000,None,None,-304371000,None,None,None,172548000,ACM
2024-06-30,USD,291296000,48800000,None,200465000,-26238000,46365000,18546000,None,None,152509000,-63974000,232800000,None,50061000,50061000,None,29948000,29948000,None,10789000,None,None,-39272000,None,None,None,134273000,ACM
2024-03-31,USD,94355000,47300000,None,129407000,-6129000,44186000,20489000,None,None,16030000,-35132000,-62146000,None,20948000,20948000,None,30968000,30968000,None,5162000,None,None,-15786000,None,None,None,1007000,ACM
2023-12-31,USD,143063000,47000000,None,117706000,11754000,43322000,56245000,None,72473000,108594000,-86789000,-126280000,None,92138000,92138000,None,24475000,24475000,None,9678000,None,None,-82460000,None,None,None,94438000,ACM
2023-09-30,USD,285184000,201175000,None,56535000,-136030000,44678000,22307000,None,390418000,40194000,-31724000,-268962000,0,234075000,234075000,None,24944000,24944000,None,10922000,0,None,-221097000,None,None,None,25473000,ACM
2023-06-30,USD,279341000,47600000,None,135350000,28263000,43261000,14474000,None,76697000,-121299000,-22901000,-56609000,0,50018000,50018000,None,25031000,25031000,None,9481000,0,None,-40537000,None,199831000,None,-134701000,ACM
2023-03-31,USD,11441000,46400000,None,-52473000,-46092000,44189000,32450000,None,160229000,84483000,-38314000,-55984000,0,25181000,25181000,None,25421000,25421000,None,3874000,0,None,-17195000,None,-82857000,None,76615000,ACM
2022-12-31,USD,120014000,49600000,None,181046000,21956000,43597000,36369000,None,None,96763000,-45238000,-91380000,0,70010000,70010000,None,20796000,20796000,None,8620000,0,None,-61390000,None,-16604000,None,87945000,ACM
2022-09-30,USD,315568000,154444000,None,-23564000,692000,44281000,66523000,None,None,113000000,-53474000,-92460000,0,55072000,55072000,None,20935000,20935000,None,6077000,0,None,-48995000,None,131600000,None,105600000,ACM
