fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,219374000,15976000,None,15869000,-18736000,1053000,7029000,-14710000,None,66466000,-7029000,-63190000,-60000000,0,0,None,None,None,None,None,None,None,0,None,None,None,66466000,FCN
2024-06-30,USD,135226000,16814000,None,-44669000,58183000,1080000,10060000,51165000,None,83947000,-10060000,-140268000,-145000000,0,0,None,None,None,None,None,None,None,0,None,None,None,83947000,FCN
2024-03-31,USD,-274818000,14707000,None,6008000,114750000,1252000,4640000,109138000,None,79965000,20606000,198585000,205000000,0,0,None,None,None,None,None,None,None,0,None,None,None,79965000,FCN
2023-12-31,USD,382986000,18188000,None,47264000,-114956000,42564000,6255000,-104098000,None,81604000,-6255000,-287583000,-285000000,0,0,None,None,None,None,None,None,None,1300000,None,None,None,81633000,FCN
2023-09-30,USD,106675000,19770000,None,4039000,84309000,1340000,14197000,87775000,None,83317000,-38553000,-58137000,260000000,0,0,None,None,None,None,None,0,None,0,None,None,None,83317000,FCN
2023-06-30,USD,-10994000,14388000,None,-20254000,174987000,1400000,11015000,167948000,None,62395000,-11015000,-24710000,-20000000,0,0,None,None,None,None,None,0,None,0,None,None,None,62395000,FCN
2023-03-31,USD,-254206000,17795000,None,6973000,100269000,2828000,18012000,100590000,None,47547000,-18012000,15767000,45000000,20982000,20982000,None,None,None,None,None,0,None,-20982000,None,None,None,47547000,FCN
2022-12-31,USD,229233000,13444000,None,-21768000,-70897000,38859000,14384000,-67372000,None,47498000,-14384000,-69063000,0,61894000,61894000,None,None,None,None,None,0,None,-59594000,None,None,None,47498000,FCN
2022-09-30,USD,128292000,17199000,None,26856000,69976000,2315000,13298000,67720000,None,77267000,-13342000,-19750000,0,20432000,20432000,None,None,None,None,None,0,None,-20432000,None,None,None,77267000,FCN
2022-06-30,USD,35047000,13689000,None,-5192000,114577000,2700000,13030000,117596000,None,51428000,-13030000,-21360000,-15000000,0,0,None,None,None,None,None,0,None,0,None,None,None,51428000,FCN
2022-03-31,USD,-203778000,15421000,None,4212000,68955000,2795000,12607000,65126000,None,59321000,-19305000,4161000,15000000,3098000,3098000,None,None,None,None,None,0,None,-3098000,None,-218922000,None,59321000,FCN
2021-12-31,USD,199563000,14812000,None,13141000,-60213000,39773000,16224000,-62523000,None,38208000,-16819000,-26696000,-25000000,0,0,None,None,None,None,None,0,None,2700000,None,156048000,None,38208000,FCN
2021-09-30,USD,196946000,18606000,None,2103000,-13182000,2900000,24745000,-18765000,None,69480000,-24745000,-74476000,-75000000,0,0,None,None,None,None,None,0,None,0,None,69480000,None,69480000,FCN
2021-06-30,USD,125558000,16705000,None,-8375000,33592000,2854000,19720000,38420000,None,62782000,-29553000,-76918000,-70000000,0,0,None,None,None,None,None,0,None,0,None,62782000,None,62782000,FCN
2021-03-31,USD,-166584000,19199000,None,1552000,89597000,5615000,7976000,91497000,None,64496000,-7976000,116416000,170000000,46133000,46133000,None,None,None,None,None,0,None,-46133000,None,-58144000,None,64496000,FCN
2020-12-31,USD,186092000,15634000,None,-1726000,-60720000,46761000,9203000,-64374000,None,70938000,-9744000,-204639000,-25000000,177761000,177761000,None,None,None,None,None,0,None,-172861000,None,70938000,None,55589000,FCN
2020-09-30,USD,111563000,17539000,None,-6808000,47019000,2795000,11764000,46334000,None,50172000,-36491000,-85363000,-10000000,76154000,76154000,None,None,None,None,None,0,None,-76154000,None,52967000,None,50172000,FCN
2020-06-30,USD,152976000,14087000,None,-10583000,-16638000,2314000,5663000,-17101000,None,48174000,-5657000,-69203000,-15000000,50543000,50543000,None,None,None,None,None,0,None,-50543000,None,50488000,None,48174000,FCN
2020-03-31,USD,-123562000,16567000,None,10469000,44470000,2331000,8236000,53912000,None,56747000,-8228000,-848000,50000000,49135000,49135000,None,None,None,None,None,0,None,-49135000,None,-132638000,None,56747000,FCN
2019-12-31,USD,141020000,13390000,None,-7856000,-40843000,2314000,15046000,-57674000,None,29061000,-14844000,-26791000,0,27848000,27848000,None,None,None,None,None,0,None,-18148000,None,29061000,None,29061000,FCN
2019-09-30,USD,131304000,13629000,None,10627000,14476000,2125000,6365000,10612000,None,60422000,-25170000,-29368000,-20000000,11056000,11056000,None,None,None,None,None,0,None,-11056000,None,62547000,None,60422000,FCN
2019-06-30,USD,47648000,23216000,None,1982000,100350000,1852000,10508000,92418000,None,64598000,-10511000,-24385000,20000000,45010000,45010000,None,None,None,None,None,0,None,-45010000,None,66450000,None,64598000,FCN
2019-03-31,USD,-102086000,3450000,None,10836000,80114000,4721000,10153000,86093000,None,62645000,-10081000,-22767000,0,21883000,21883000,None,None,None,None,None,0,None,-21883000,None,-134934000,None,62645000,FCN
2018-12-31,USD,144400000,8259000,None,-24223000,-62579000,1865000,4429000,-64663000,None,23724000,-4439000,-327040000,0,26518000,26518000,None,None,None,None,None,0,None,15082000,None,-193798000,-6719000,23724000,FCN
2018-09-30,USD,120857000,408000,None,31577000,28648000,1975000,11621000,32625000,None,44333000,38714000,230428000,-75000000,15000000,15000000,None,None,None,None,None,0,None,-15000000,None,389311000,-688000,44333000,FCN
2018-06-30,USD,34615000,11933000,None,-9333000,39803000,2052000,8540000,36030000,None,43609000,-7878000,-54831000,-70000000,0,0,None,None,None,None,None,0,None,0,None,-35488000,-7394000,43609000,FCN
2018-03-31,USD,-69200000,1087000,None,22828000,59433000,2270000,7680000,59055000,None,38945000,-7653000,33924000,45000000,14220000,14220000,None,None,None,None,None,0,None,-14220000,None,-37917000,5012000,38945000,FCN
2017-12-31,USD,123592000,39973000,None,-47046000,-27982000,2766000,11983000,-28288000,None,66888000,-11762000,-81801000,-65000000,12809000,12809000,None,None,None,None,None,0,None,-8709000,None,32000000,1971000,66888000,FCN
