fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,29160000,138469000,None,-81294000,-1224000,23313000,100000,-361000,None,-314751000,536975000,-607918000,-145138000,43060000,43060000,None,44601000,44601000,None,0,None,None,-43060000,None,None,None,-316140000,RC
2024-09-30,USD,221148000,165783000,None,62761000,-9138000,7241000,327000,2037000,None,-7279000,373046000,-644988000,-110342000,0,0,None,54289000,54289000,None,0,None,None,0,None,None,None,-9310000,RC
2024-06-30,USD,1057000,177394000,None,9285000,11134000,5578000,390000,-1292000,None,-34201000,320172000,-267146000,186138000,20140000,20140000,None,52739000,52739000,None,0,None,None,-20140000,None,None,None,-36021000,RC
2024-03-31,USD,23450000,177618000,None,-12966000,56212000,30722000,591000,-2332000,-78261000,-74167000,304824000,-359728000,97287000,19050000,19050000,None,54428000,54428000,None,0,None,None,-19050000,None,None,None,-74284000,RC
2023-12-31,USD,-29651000,189125000,None,78261000,73078000,26871000,4655000,9105000,-78261000,10881000,429183000,-429007000,-100296000,0,0,None,64776000,64776000,None,0,None,None,0,None,None,None,9763000,RC
2023-09-30,USD,43542000,160377000,None,12475000,24417000,724000,3840000,4158000,-12475000,47179000,256642000,-377144000,-10405000,6000,6000,0,26381000,26381000,None,0,0,None,-6000,None,None,None,45662000,RC
2023-06-30,USD,38146000,166697000,None,2115000,-257000,2812000,2290000,2151000,-2115000,253373000,285723000,-181624000,-90579000,0,0,0,76756000,76756000,None,2000,0,None,-18100000,None,142245000,None,248883000,RC
2023-03-31,USD,-907000,144970000,None,-37011000,15966000,2359000,1678000,5899000,None,36978000,47896000,-97312000,-363383000,0,0,0,47176000,47176000,None,106000,0,None,106000,None,-50323000,None,35143000,RC
2022-12-31,USD,216992000,136603000,None,-4125000,-24148000,9671000,6021000,-26858000,4125000,13682000,27050000,-266313000,-506622000,33149000,33149000,0,51136000,51136000,None,0,0,None,-33149000,None,None,None,11454000,RC
2022-09-30,USD,62973000,93216000,None,-25670000,30711000,4523000,2791000,34461000,25670000,66253000,90710000,-79442000,138462000,0,0,0,51184000,51184000,None,-116000,0,None,-3936000,None,None,None,63230000,RC
2022-06-30,USD,64441000,75557000,None,-9437000,-2940000,6060000,1258000,178000,9437000,58965000,-551226000,431758000,-59957000,0,0,0,51165000,51165000,None,224000,0,None,224000,None,61715000,None,56091000,RC
2022-03-31,USD,14742000,49854000,None,-19193000,-12650000,3745000,902000,-21979000,19193000,64263000,-1122962000,1084976000,691549000,0,0,0,34347000,34347000,None,123382000,0,None,123382000,None,-23244000,None,63488000,RC
2021-12-31,USD,46127000,47267000,None,-3325000,-25166000,-19919000,11536000,-22294000,None,53588000,-265828000,258211000,824254000,0,0,0,33563000,33563000,None,28820000,0,None,28820000,None,38510000,None,53217000,RC
2021-09-30,USD,-101500000,47729000,None,-3422000,122204000,3198000,None,47276000,None,46535000,-121876000,236164000,342099000,0,-987000,0,33967000,33967000,None,24923000,0,None,25910000,None,46954000,None,45779000,RC
2021-06-30,USD,71133000,43563000,None,15664000,-30168000,2904000,None,-7238000,None,30904000,-1120160000,949023000,-362020000,0,11133000,0,9695000,9695000,None,0,0,None,100174000,None,49327000,None,30460000,RC
2021-03-31,USD,-50201000,47536000,None,20698000,6552000,6995000,8955000,-27249000,None,28947000,-210541000,432294000,-1012036000,987000,987000,0,34699000,34699000,None,0,0,None,-987000,None,171552000,None,28288000,RC
2020-12-31,USD,69154000,32763000,None,4644000,-9622000,9298000,0,124000,None,27559000,-51754000,-40664000,192488000,0,1281000,0,16934000,16934000,None,0,0,None,-1231000,None,27559000,None,26911000,RC
2020-09-30,USD,-48289000,44105000,None,-31573000,-4626000,1855000,329000,826000,None,35363000,129694000,-207044000,-78493000,0,0,0,14524000,14524000,None,-4000,0,None,-9239000,None,32418000,None,34558000,RC
2020-06-30,USD,148040000,34818000,None,74261000,-10389000,1577000,1104000,-266000,None,34663000,7086000,-29728000,-445723000,0,0,0,4125000,4125000,None,-8000,0,None,-8000,None,22513000,None,33853000,RC
2020-03-31,USD,-100012000,44576000,None,-3954000,7972000,11391000,7851000,-674000,-14889000,-51516000,-144468000,340487000,510159000,0,0,0,21302000,21302000,None,13372000,0,None,13372000,None,96007000,None,-50452000,RC
2019-12-31,USD,12473000,31347000,None,15461000,14419000,21006000,0,627000,-14810000,20934000,-292547000,302916000,-156977000,0,0,0,18292000,18292000,None,0,0,None,0,None,20934000,None,20428000,RC
2019-09-30,USD,-6863000,36925000,None,9225000,9584000,1609000,117000,-2058000,None,12427000,-245637000,255598000,326666000,0,0,0,18292000,18292000,None,0,0,None,0,None,10525000,None,12104000,RC
2019-06-30,USD,-59063000,23445000,None,6782000,4232000,853000,894000,2045000,None,11245000,-504173000,544404000,140579000,0,0,0,13396000,13396000,None,0,0,None,0,None,10513000,None,10969000,RC
2019-03-31,USD,1056000,34471000,None,-6647000,-356000,2108000,None,-8170000,None,30450000,-170435000,195281000,965000,0,0,0,13346000,13346000,None,0,0,None,0,None,25902000,None,29467000,RC
2018-12-31,USD,5094000,25527000,None,-5271000,7872000,-591000,0,7359000,None,9486000,-113279000,128403000,12133000,0,0,0,13346000,13346000,None,0,0,None,-103000,None,9486000,None,9177000,RC
2018-09-30,USD,76981000,27679000,None,6877000,3392000,1425000,185000,549000,None,17569000,-189306000,57903000,138032000,0,0,0,13340000,13340000,None,0,0,None,0,None,13547000,None,16931000,RC
2018-06-30,USD,10000000,19707000,None,8598000,7715000,1229000,1194000,-10084000,None,15884000,-131742000,141720000,21266000,0,0,0,12342000,12342000,None,0,0,None,0,None,12219000,None,15296000,RC
2018-03-31,USD,48222000,23931000,None,-10013000,-814000,-688000,191000,4308000,None,18518000,-146432000,116452000,25723000,0,0,0,12289000,12289000,None,0,41328000,None,0,None,25646000,None,17854000,RC
2017-12-31,USD,104284000,16616000,None,19604000,26191000,987000,None,0,None,12730000,-106827000,5911000,108133000,0,0,0,12289000,12289000,None,0,0,None,0,None,-7165000,None,12097000,RC
2017-09-30,USD,21728000,18860000,539000,1215000,-97537000,976000,None,-99806000,None,12374000,-42354000,25779000,-395326000,0,0,0,12289000,12289000,None,0,115000000,None,0,None,6659000,None,11841000,RC
2017-06-30,USD,211021000,15291000,659000,317000,-19767000,1511000,None,-4659000,None,11153000,-109924000,-79375000,50366000,0,0,0,12177000,12177000,None,0,66917000,None,0,None,23931000,None,10496000,RC
2017-03-31,USD,15456000,15112000,577000,-11742000,115742000,289000,None,104001000,None,9557000,23377000,-58817000,-60619000,0,0,0,11505000,11505000,None,0,75000000,None,0,None,-19566000,None,8856000,RC
2016-12-31,USD,26074000,15896000,1909000,7105999,61178473,-10856103,None,3129000,None,26074000,181175000,-159475000,-3562411,0,0,0,10110000,10110000,None,0,None,None,0,None,21108000,None,24054000,RC
2016-09-30,USD,4713251,15179000,1616000,2331891,-3617016,240771,None,0,None,9569000,3740000,-18645000,32639651,0,0,0,12806000,12806000,None,0,None,None,0,None,-16499000,None,8792000,RC
2016-06-30,USD,92969175,267192460,361081388,-826208,-93888928,236902,None,-615000,None,8724000,184248378,-228063934,-1068487,0,0,0,10592000,10592000,None,0,None,None,0,None,-4973000,None,8021000,RC
2016-03-31,USD,16744802,15389000,456891268,968318,-18149707,232430,None,-186000,None,9039000,203911917,24827934,-11789753,0,0,0,13366000,13366000,None,0,None,None,0,None,18361000,None,8302000,RC
2015-12-31,USD,-1834621,5422769,412360777,182769,-10828525,278765,None,None,None,8919000,5886248,173687699,-4669006,0,0,0,3559120,3559120,None,0,None,None,0,None,-10746218,None,8246000,RC
2015-09-30,USD,-6378399,3118685,500357104,4048624,-8390691,197085,None,None,None,13278000,12626720,-7942697,-3547891,0,0,0,3559120,3559120,None,0,None,None,0,None,730692,None,11985000,RC
2015-06-30,USD,7035323,-445822500,549864396,2661240,-46250613,230538,None,None,None,12733000,2241387,-41433093,-34226911,0,0,0,3559120,3559120,None,0,None,None,0,None,-9386779,None,11408000,RC
2015-03-31,USD,-49904669,454817210,431251708,467431,21228275,227424,None,None,None,9838000,14038710,20277091,24080726,0,0,0,3559120,3559120,None,0,None,None,0,None,4231305,None,8744000,RC
2014-12-31,USD,216938,7260917,None,315348,9771776,154010,49507758781,None,None,216938,70746038,-55657592,-116131789,0,0,0,3559120,3559120,None,0,None,None,0,None,-130055352,None,2789367,RC
2014-09-30,USD,1279798,3797378,None,1603374,-3019468,2147640,None,None,None,1279798,-11268530,5269184,8828304,0,0,0,3559120,3559120,None,0,None,None,0,None,-1841885,None,1149497,RC
2014-06-30,USD,25872135,4985383,None,-914585,2674801,-1106402,None,None,None,25872135,11161906,-10188148,-6629028,0,0,0,3559120,3559120,None,0,None,None,0,None,-2465967,None,23173931,RC
2014-03-31,USD,1666975,2622379,None,1814223,-1192973,-1041238,None,None,None,2482859,-102121660,73478889,81931799,0,0,0,8452910,8452910,None,0,None,None,0,None,-26975796,None,2224205,RC
2013-12-31,USD,9000455,2216661,None,459934,-1032470,2048391,None,None,None,9000455,-18758289,51436627,240588328,0,0,0,4448900,4448900,None,0,None,None,0,None,35592915,None,9000455,RC
2013-09-30,USD,1682319,2171070,None,-307744,2051229,-482135,None,None,None,4148192,25684651,-27073623,-174435089,0,0,0,4004010,4004010,None,0,None,None,0,None,293347,None,3716061,RC
2013-06-30,USD,3405391,924041,None,-142643,-222532,-322919,None,None,None,-7568877,-94273980,99234765,12888376,591762,591762,0,None,None,None,0,None,None,-591762,None,8366176,None,-6780401,RC
2013-03-31,USD,128980,384847,None,1293180,524907,-1243337,None,None,None,1973695,-299465665,293083943,179528572,5158750,5307129,148379,148379,148379,None,118862500,None,None,113555371,None,-6252742,None,1674601,RC
2012-12-31,USD,-250401,None,None,None,None,-893792000,None,None,None,2645911,4275000,9588862,None,None,None,None,7332608,7332608,None,None,None,None,-14181251426,None,3795851,None,2645912,RC
2012-09-30,USD,1294429,None,None,None,None,None,None,None,None,8058518,None,-20011626,None,None,None,None,7111,7111,None,None,None,None,None,None,12223695,None,8058517,RC
2012-06-30,USD,753894,None,None,None,None,None,None,None,None,3328015,2674956,-6577459,None,None,None,None,None,None,None,None,None,None,-7574,None,-3148609,None,3328015,RC
2012-03-31,USD,830238,None,None,None,None,None,None,None,None,6233153,-36931737,35964948,None,None,None,None,None,None,None,None,None,None,None,None,-136551,None,6233153,RC
