fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,9299000,5944000,None,-664000,10526000,4056000,2453000,6363000,None,-635000,994000,4284000,None,0,0,None,None,None,None,None,None,None,4263000,None,None,None,-635000,OLO
2024-09-30,USD,6231000,None,None,-5903000,-10554000,3791000,3043000,-3780000,None,-3635000,-4234000,744000,None,0,0,None,None,None,None,None,None,None,762000,None,None,None,-3635000,OLO
2024-06-30,USD,18131000,None,None,3245000,-2025000,3486000,3981000,-10353000,None,5729000,-2616000,-5161000,None,6891000,6891000,None,None,None,None,None,None,None,-5182000,None,None,None,5729000,OLO
2024-03-31,USD,6027000,None,None,-2128000,3680000,3103000,3217000,3553000,None,-2356000,-11016000,-14144000,None,15290000,15290000,None,None,None,None,None,None,None,-14157000,None,None,None,-2356000,OLO
2023-12-31,USD,5815000,None,None,2954000,5264000,3006000,3081000,1429000,4213000,-15746000,-1121000,-12877000,None,14946000,14946000,None,None,None,None,None,None,None,-12872000,None,None,None,-15746000,OLO
2023-09-30,USD,-21649000,4004000,None,-9362000,12213000,2821000,2744000,14479000,-3226000,-11759000,-411000,-9558000,None,13035000,13035000,None,None,None,None,None,None,None,-9630000,None,None,None,-11759000,OLO
2023-06-30,USD,2019000,None,None,5419000,5957000,2314000,3897000,6122000,2440000,-17076000,-9863000,-5618000,None,10047000,10047000,None,None,None,None,None,None,None,-5134000,None,-13462000,None,-17076000,OLO
2023-03-31,USD,7247000,None,None,-1088000,2731000,2148000,3382000,2979000,None,-13706000,-8095000,-17744000,None,20052000,20052000,None,None,None,None,None,None,None,-18162000,None,-18592000,None,-13706000,OLO
2022-12-31,USD,-54000,900000,None,-1207000,9384000,1735000,1546000,5040000,None,-8226000,827000,-17099000,None,20054000,20054000,None,None,None,None,None,None,None,-17028000,None,-16326000,None,-8226000,OLO
2022-09-30,USD,3268000,900000,None,-1758000,-132000,1661000,1917000,1513000,None,-14560000,-26380000,2841000,None,0,0,None,None,None,None,None,None,None,2940000,None,-20271000,None,-14560000,OLO
2022-06-30,USD,19000,900000,None,-2973000,-7239000,1515000,2996000,-5799000,None,-11673000,-81084000,4002000,None,0,0,None,None,None,None,None,None,None,4029000,None,-77063000,None,-11673000,OLO
2022-03-31,USD,-889000,900000,None,1964000,8443000,1109000,2538000,4888000,None,-11509000,-51846000,2023000,None,0,0,None,None,None,None,None,None,None,2249000,None,-50712000,None,-11509000,OLO
2021-12-31,USD,-9956000,0,None,-3119000,11000,815000,650000,1232000,-7451000,-2071000,-75877000,2536000,None,None,None,None,None,None,None,None,None,None,9548000,None,-83297000,None,-2071000,OLO
2021-09-30,USD,10738000,0,None,5082000,-496000,300000,535000,735000,1742000,-11308000,-535000,12303000,None,None,None,None,None,None,None,None,None,None,5297000,None,-11008000,None,-11308000,OLO
2021-06-30,USD,11262000,0,None,-48000,-4145000,300000,482000,-8091000,-2631000,-2437000,-482000,-22110000,None,None,None,None,None,None,None,None,None,None,891000,None,-2137000,None,-2437000,OLO
2021-03-31,USD,4209000,0,None,-6401000,3829000,260000,178000,2390000,7085000,-26457000,-178000,506779000,None,None,None,None,None,None,None,None,None,None,488032000,None,510810000,None,-26457000,OLO
