fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,CAD,24117000,None,None,None,None,14032000,3292000,None,None,None,None,-23031000,None,None,None,None,None,None,None,None,None,None,-13221000,None,None,None,-67249000,SNDL
2024-09-30,CAD,22794000,None,None,None,None,13970000,4127000,None,None,None,None,-9240000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-19336000,SNDL
2024-06-30,CAD,4702000,None,None,None,None,14139000,1190000,None,None,None,None,-9376000,None,None,None,None,None,None,None,None,None,None,-57000,None,None,None,-4967000,SNDL
2024-03-31,CAD,3301000,None,None,None,None,14570000,2472000,None,None,None,None,-7712000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-4652000,SNDL
2023-12-31,CAD,13450000,None,None,None,None,15411000,2161000,None,None,None,None,-12003000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-85423000,SNDL
2023-09-30,CAD,27542000,None,None,None,None,16602000,3074000,None,None,None,None,-10015000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-21827000,SNDL
2023-06-30,CAD,-8843000,None,None,None,None,14674000,1286000,None,None,None,None,-9992000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-33158000,SNDL
2023-03-31,CAD,28610000,None,None,None,None,23051000,4154000,None,7012000,None,None,-21679000,None,None,None,None,None,None,None,None,None,None,-7241000,None,None,None,-161571000,SNDL
2022-12-31,CAD,28610000,None,None,None,None,23051000,4154000,None,7012000,None,-18772000,-21679000,None,None,None,None,None,None,None,None,None,None,-7241000,None,None,None,-161571000,SNDL
2022-09-30,CAD,8572000,None,None,None,None,11294000,2119000,None,None,None,-71618000,-8157000,None,None,None,None,None,None,None,None,None,None,-4096000,None,None,None,-98844000,SNDL
2022-06-30,CAD,8572000,None,None,None,None,11294000,2119000,None,None,None,-35802000,-8157000,None,None,None,None,None,None,None,None,None,None,-4096000,None,None,None,-98844000,SNDL
2022-03-31,CAD,5471000,None,None,None,None,1405000,802000,None,16978000,None,-103972000,2830000,None,None,None,None,67000,67000,None,None,None,None,69000,None,None,None,-54761000,SNDL
2021-12-31,CAD,5471000,None,None,None,None,1405000,802000,None,16978000,None,-79227000,2830000,None,None,None,None,67000,67000,None,None,None,None,69000,None,None,None,-54761000,SNDL
2021-09-30,CAD,-56160000,None,None,None,None,3427000,1127000,None,None,None,-213906000,11783000,None,None,None,None,None,None,None,None,None,None,-69000,None,None,None,11311000,SNDL
2021-06-30,CAD,-70382000,None,None,None,None,2364000,1745000,None,None,None,-192288000,274742000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-52287000,SNDL
2021-03-31,CAD,-34366000,None,None,None,None,2407000,119000,None,None,None,-10859000,860246000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-134445000,SNDL
2020-12-31,CAD,-12242000,None,None,None,None,2586000,167000,None,45913000,None,-52141000,104338000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-64144000,SNDL
2020-09-30,CAD,-20057000,None,None,None,None,3127000,1214000,None,None,None,-1739000,21445000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-71397000,SNDL
2020-06-30,CAD,-11750000,None,None,None,None,2946000,117000,None,None,None,-4414000,16672000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-31560000,SNDL
2020-03-31,CAD,-13595000,None,None,None,None,4513000,5441000,None,None,None,-12583000,-89000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-43983000,SNDL
2019-12-31,CAD,-55881000,None,None,None,None,4315000,25777000,0,0,None,-32471000,-8567000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-145086000,SNDL
2019-09-30,CAD,-28389000,None,None,None,None,1815000,27334000,0,0,None,-129524000,263377000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,-85487000,SNDL
2019-06-30,CAD,-9664000,None,None,None,None,1501000,33437000,0,0,None,-29002000,64095000,None,None,None,None,0,0,None,None,None,None,17987000,None,0,0,-12350000,SNDL
