fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,247600000,66400000,None,221000000,-200000,21800000,11300000,-23300000,None,22500000,-26300000,-103600000,100000,34000000,34000000,None,72300000,72300000,None,None,3100000,None,-34000000,None,None,None,22500000,MAN
2024-09-30,USD,83500000,19700000,None,-55900000,-91300000,21800000,16100000,-129900000,None,22800000,-20300000,-140200000,-35300000,29000000,29000000,None,0,None,None,None,100000,None,-28900000,None,None,None,22800000,MAN
2024-06-30,USD,-137900000,73100000,None,-44700000,183600000,21400000,11900000,176000000,None,60100000,-11900000,18900000,45500000,27000000,27000000,None,73500000,73500000,None,None,500000,None,-26700000,None,None,None,60100000,MAN
2024-03-31,USD,116000000,75200000,None,-184300000,-221400000,21600000,11800000,-283900000,None,39700000,-9700000,-57500000,3700000,50000000,50000000,None,None,None,None,None,0,None,-49600000,None,None,None,39700000,MAN
2023-12-31,USD,113700000,82800000,None,203100000,62300000,24300000,23100000,68400000,None,-84500000,-21600000,-123800000,900000,50000000,50000000,None,71200000,71200000,None,None,300000,None,-50000000,None,None,None,-84500000,MAN
2023-09-30,USD,265700000,67700000,None,-81900000,-285800000,21700000,20500000,-273900000,None,30300000,-18000000,-58400000,-4200000,49900000,49900000,None,0,100000,None,None,300000,None,-49800000,None,None,None,30300000,MAN
2023-06-30,USD,-155800000,80100000,None,-10800000,237600000,21600000,21400000,211700000,None,65200000,-21300000,-118500000,1200000,49900000,49900000,None,73100000,73100000,None,None,200000,None,-49900000,None,None,None,65200000,MAN
2023-03-31,USD,124600000,49700000,None,-358300000,-360700000,21000000,13200000,-398000000,None,77800000,-13200000,-48800000,-10700000,30000000,30000000,None,1700000,1700000,None,None,200000,None,-28300000,None,62600000,None,77800000,MAN
2022-12-31,USD,134100000,44400000,None,126800000,124900000,20700000,19700000,167100000,None,48700000,-20000000,-87300000,8700000,25000000,25000000,None,68700000,68700000,None,None,200000,None,-25100000,None,26800000,None,48700000,MAN
2022-09-30,USD,267900000,46600000,None,-305600000,-437500000,21400000,14200000,-414200000,None,111300000,-24600000,-538600000,2400000,85000000,85000000,None,0,100000,None,None,5000000,None,-84900000,None,-295300000,None,111300000,MAN
