fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,21865000,22994000,None,3793000,9731000,10941000,11533000,7250000,-1126000,-30284000,-47127000,-1851000,None,None,None,None,None,None,None,None,None,None,21000,None,None,None,-30159000,CLNE
2024-09-30,USD,21359000,7288000,None,-9026000,-2468000,11350000,21317000,5104000,-3531000,-18322000,-26631000,-953000,None,0,0,None,None,None,None,None,None,None,7000,None,None,None,-18175000,CLNE
2024-06-30,USD,18765000,6744000,None,-6928000,2812000,11264000,13939000,8397000,749000,-16467000,15928000,-972000,None,0,0,None,None,None,None,None,None,None,0,None,None,None,-16293000,CLNE
2024-03-31,USD,2590000,6472000,None,-10505000,-7874000,11182000,18208000,-12574000,3965000,-18616000,-19850000,1832000,None,0,0,None,None,None,None,None,None,None,36000,None,None,None,-18443000,CLNE
2023-12-31,USD,42994000,15325000,None,10997000,1619000,10714000,33636000,665000,5382000,-18831000,-105281000,142149000,0,0,0,None,175000,175000,None,None,None,None,67000,None,None,None,-18687000,CLNE
2023-09-30,USD,7745000,3648000,None,8409000,23046000,13389000,24544000,23564000,2520000,-25949000,-34714000,-836000,0,0,0,None,None,None,None,None,0,None,-160000,None,None,None,-25812000,CLNE
2023-06-30,USD,12042000,4173000,None,-7894000,-27363000,10893000,24977000,-36222000,863000,-16486000,-122540000,-1420000,0,0,0,None,None,None,None,None,0,None,3000,None,-111918000,None,-16301000,CLNE
2023-03-31,USD,-19004000,4106000,None,-1582000,21290000,10678000,17777000,19704000,2626000,-38832000,60522000,-772000,0,0,0,None,175000,175000,None,None,0,None,332000,None,40746000,None,-38697000,CLNE
2022-12-31,USD,35003000,7246000,None,3705000,-13401000,12189000,15427000,-18067000,1717000,-12564000,-47828000,115585000,0,0,0,None,None,None,None,None,0,None,48000,None,None,None,-12334000,CLNE
2022-09-30,USD,-510000,450000,None,-3107000,37692000,20539000,11644000,38163000,3114000,-9088000,-30315000,-3201000,0,0,0,None,None,None,None,None,0,None,744000,None,-34026000,None,-8973000,CLNE
2022-06-30,USD,27399000,453000,None,4188000,-4657000,10556000,10081000,-6149000,2678000,-13362000,-71760000,-5928000,0,3121000,3121000,None,None,None,None,None,0,None,-2821000,None,-2806000,None,-13235000,CLNE
2022-03-31,USD,4839000,470000,None,-57000,-7878000,11390000,7366000,-12875000,1809000,-24576000,1362000,-4807000,0,3001000,3001000,None,None,None,None,None,0,None,-2728000,None,1394000,None,-24191000,CLNE
2021-12-31,USD,8455000,6660000,None,8960000,28007000,10976000,2878000,23740000,2449000,-2601000,-45856000,-3043000,0,2916000,2916000,None,None,None,None,None,0,None,-2635000,None,-40444000,None,-2376000,CLNE
2021-09-30,USD,19926000,772000,None,-2783000,2212000,11092000,12309000,2731000,2523000,-4158000,-11426000,-2486000,-500000,0,0,None,None,None,None,None,0,None,251000,None,6934000,None,-3934000,CLNE
2021-06-30,USD,9660000,1408000,None,-368000,615000,11381000,4560000,-3997000,556000,-79949000,-144245000,151833000,0,0,0,None,None,None,None,None,0,None,200707000,None,-68568000,None,-79667000,CLNE
2021-03-31,USD,3257000,1052000,None,2303000,9628000,11735000,3328000,1786000,176000,-7447000,-6132000,6528000,0,0,0,None,None,None,None,None,0,None,3216000,None,3653000,None,-7169000,CLNE
2020-12-31,USD,7919000,6469000,None,274000,8498000,11964000,3288000,8818000,329000,-2852000,-33099000,49232000,0,984000,947000,None,None,None,None,None,0,None,253000,None,24052000,None,-2561000,CLNE
2020-09-30,USD,3363000,935000,None,-1228000,6822000,11744000,3631000,11302000,-219000,-2539000,13705000,-4714000,0,3013000,3050000,None,None,None,None,None,0,None,-2802000,None,9205000,None,-2271000,CLNE
2020-06-30,USD,54017000,1802000,None,-11328000,-77298000,12050000,2696000,-74084000,-167000,-7037000,13124000,-57625000,0,6406000,6406000,None,None,None,None,None,0,None,-6365000,None,4568000,None,-6736000,CLNE
2020-03-31,USD,-4258000,2104000,None,-8031000,2811000,11924000,3658000,180000,-51000,899000,30440000,-5550000,0,4244000,4244000,None,None,None,None,None,0,None,-4050000,None,20632000,None,1704000,CLNE
2019-12-31,USD,7676000,2124000,None,12124000,78739000,12294000,14836000,67355000,-640000,39223000,-984000,8800000,0,None,0,None,None,None,None,None,0,None,23000,None,15492000,None,41084000,CLNE
2019-09-30,USD,-4180000,2327000,None,-4173000,6837000,12247000,4509000,5414000,-2143000,-6045000,-3484000,-1126000,0,None,0,None,None,None,None,None,300000,None,107000,None,6212000,None,-4334000,CLNE
2019-06-30,USD,17012000,866000,None,2530000,-6414000,12605000,3427000,-9366000,1367000,-7094000,-2098000,-2068000,0,None,0,None,None,None,None,None,0,None,4000,None,5528000,None,-5383000,CLNE
2019-03-31,USD,-8229000,1756000,None,-4693000,-2576000,12479000,4316000,5000,-2023000,-12825000,5064000,2079000,0,None,0,None,None,None,None,None,3394000,None,175000,None,-1086000,None,-10946000,CLNE
2018-12-31,USD,8978000,7798000,None,293000,-2870000,12354000,11054000,-245000,-1338000,5704000,20104000,-154826000,0,None,0,None,None,None,None,None,0,None,5000,None,-125744000,None,6862000,CLNE
2018-09-30,USD,6080000,4011000,None,595000,2581000,13363000,4379000,4422000,214000,-12199000,112361000,-1884000,0,None,0,None,None,None,None,None,1982000,None,14000,None,1164000,None,-10899000,CLNE
2018-06-30,USD,25273000,4096000,None,-8063000,-34858000,13332000,2699000,-34613000,-515000,-13161000,-85378000,56474000,0,None,0,None,None,None,None,None,0,None,83419000,None,171000,None,-11975000,CLNE
2018-03-31,USD,-2349000,2913000,None,7884000,41025000,12801000,7131000,36796000,2704000,10473000,7282000,5027000,0,None,0,None,None,None,None,None,6261000,None,0,None,9960000,None,12222000,CLNE
2017-12-31,USD,-912000,22480000,None,1380000,11737000,12857000,8778000,17055000,-469000,-28688000,-9572000,778000,-138000,None,245000,None,None,None,None,None,2204000,None,-245000,None,55051000,139000,-26534000,CLNE
2017-09-30,USD,1653000,5612000,None,10213000,-1531000,14104000,13564000,-238000,-2649000,-94888000,-5225000,-164000,-160000,None,None,None,None,None,None,None,1271000,None,0,None,-20118000,299000,-94141000,CLNE
2017-06-30,USD,-6458000,5762000,None,-3850000,-3527000,14336000,6386000,-5094000,2317000,-18539000,19063000,-10039000,298000,None,None,None,None,None,None,None,-1000,None,-8605000,None,-4203000,268000,-17808000,CLNE
2017-03-31,USD,1400000,3413000,None,-7439000,-20166000,15317000,7579000,-18604000,-162000,60724000,36417000,-33738000,-23500000,None,None,None,None,None,None,None,6291000,None,10767000,None,11190000,184000,61059000,CLNE
2016-12-31,USD,2043000,8419000,None,176000,915000,14580000,6977000,963000,477000,-4137000,-5836000,1505000,23487000,None,None,None,None,None,None,None,4952000,None,34724000,None,67547000,-392000,-3883000,CLNE
2016-09-30,USD,16633000,4294000,None,1708000,-4010000,14801000,5074000,-6905000,1306000,-13019000,-3840000,-73411000,-50009000,None,None,None,None,None,None,None,1522000,None,16438000,None,1782000,-143000,-12628000,CLNE
2016-06-30,USD,845000,11819000,None,835000,3368000,14920000,6343000,11706000,-1011000,903000,-8455000,22394000,4000,None,None,None,None,None,None,None,632000,None,31057000,None,15823000,293000,1530000,CLNE
2016-03-31,USD,26767000,6701000,None,-3483000,-29271000,14961000,5246000,-35935000,748000,2529000,21837000,-6215000,49999000,None,None,None,None,None,None,None,306000,None,21372000,None,44641000,1126000,2828000,CLNE
2015-12-31,USD,-80841000,13601000,None,-680000,40120000,14931000,11185000,37725000,-1276000,-50395000,-1271000,4688000,2000,None,None,None,None,None,None,None,12000,None,6507000,None,-123884000,-451000,-50014000,CLNE
2015-09-30,USD,1847000,6571000,None,245000,-571000,14000000,13994000,-515000,-622000,-23181000,591000,-2375000,-33000,None,None,None,None,None,None,None,366000,None,-792000,None,-9181000,-1516000,-23119000,CLNE
2015-06-30,USD,-23714000,12826000,None,-8594000,-9272000,13402000,14833000,-5071000,-1413000,-30355000,-29248000,-759000,-1000,None,None,None,None,None,None,None,0,None,265000,None,-16953000,154000,-29962000,CLNE
