fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,45748000,3662000,None,-681000,148000,3906000,3899000,-3765000,1652000,48576000,-56553000,-15993000,None,15363000,15363000,None,None,None,None,None,None,None,-15363000,None,None,None,48576000,ACLS
2024-06-30,USD,40067000,3873000,None,-53182000,-41985000,3861000,2004000,-17967000,-24378000,50865000,-5603000,-22601000,None,14996000,14996000,None,None,None,None,None,None,None,-13754000,None,None,None,50866000,ACLS
2024-03-31,USD,42223000,3793000,None,-9707000,9874000,3775000,1620000,-7042000,11427000,51595000,-55691000,-18055000,None,14999000,14999000,None,None,None,None,None,None,None,-14999000,None,None,None,51595000,ACLS
2023-12-31,USD,65575000,8951000,None,16750000,14097000,3581000,10153000,24081000,-9537000,71056000,-26679000,-15023000,None,15001000,15001000,None,None,None,None,None,None,None,-13901000,None,None,None,71056000,ACLS
2023-09-30,USD,24020000,4154000,None,22983000,62445000,3230000,5301000,34847000,16200000,65931000,-941000,-13165000,0,12499000,12499000,None,None,None,None,None,None,None,-12499000,None,None,None,65931000,ACLS
2023-06-30,USD,32715000,3837000,None,-20942000,13555000,3158000,2962000,-28935000,42189000,61579000,-40189000,-23410000,0,12500000,12500000,None,None,None,None,None,None,None,-11543000,None,None,None,61579000,ACLS
2023-03-31,USD,34559000,3475000,None,33075000,46661000,3100000,2240000,20762000,21105000,47697000,-33049000,-16670000,0,12499000,12499000,None,None,None,None,None,None,None,-12474000,None,None,None,47697000,ACLS
2022-12-31,USD,122384000,8478000,None,49016000,227000,2993000,3807000,-10179000,8734000,56992000,-216802000,-12343000,0,12500000,12500000,None,None,None,None,None,None,None,-11458000,None,None,None,56992000,ACLS
2022-09-30,USD,64001000,3382000,None,67967000,53411000,2890000,3520000,31666000,22188000,40283000,-37096000,-12453000,0,12497000,12497000,None,None,None,None,None,None,None,-12130000,None,40283000,None,40283000,ACLS
2022-06-30,USD,3452000,3310000,None,574000,50057000,2876000,1853000,30584000,16021000,44190000,-1853000,-17631000,0,12498000,12498000,None,None,None,None,None,None,None,-11489000,None,44189000,None,44189000,ACLS
